"","CH-EA-63/69","CH-EA-64","CH-EA-65","CH-EA-66","CH-EA-67","CH-EA-68","CH-EA-70","CH-EA-6","CH-EA-71","CH-EA-72","CH-EA-7","CH-EA-73","CH-EA-74","CH-EA-75","CH-EA-76","CH-EA-77","CH-EA-78","CH-EA-79","CH-EA-80/81","CH-EA-82","CH-EA-83","CH-EA-8","CH-EA-84","CH-EA-85","CH-EA-86","CH-EA-9","CH-EA-87","CH-EA-88","CH-EA-89","CH-EA-90","CH-EA-91","CH-EA-10","CH-EA-92","CH-EA-93","CH-EA-94/95/96","CH-EA-97","CH-EA-98","CH-EA-11","CH-EA-100","CH-EA-101","CH-EA-102","CH-EA-12","CH-EA-103/104","CH-EA-105","CH-EA-106","CH-EA-107","CH-EA-108","CH-EA-109","CH-EA-110","CH-EA-111","CH-EA-112","CH-EA-1","CH-EA-13/14","CH-EA-113","CH-EA-114","CH-EA-115","CH-EA-15","CH-EA-116","CH-EA-117","CH-EA-118","CH-EA-119","CH-EA-120","CH-EA-16","CH-EA-121","CH-EA-122","CH-EA-123","CH-EA-124","CH-EA-17","CH-EA-125","CH-EA-126","CH-EA-127","CH-EA-18","CH-EA-128","CH-EA-129","CH-EA-130","CH-EA-19","CH-EA-131","CH-EA-20","CH-EA-2","CH-EA-21","CH-EA-22","CH-EA-23","CH-EA-24","CH-EA-25","CH-EA-26/44","CH-EA-27","CH-EA-28","CH-EA-29","CH-EA-30","CH-EA-31","CH-EA-32","CH-EA-33","CH-EA-3","CH-EA-34","CH-EA-35","CH-EA-36","CH-EA-37","CH-EA-38","CH-EA-4","CH-EA-39","CH-EA-41","CH-EA-42","CH-EA-43","CH-EA-5","CH-EA-45/51","CH-EA-46","CH-EA-47","CH-EA-48","CH-EA-49","CH-EA-50","CH-EA-52","CH-EA-53","CH-EA-54","CH-EA-55","CH-EA-56","CH-EA-57","CH-EA-58","CH-EA-59","CH-EA-60","CH-EA-61","CH-EA-62","IX-EA-6","IX-EA-8","IX-EA-1","IX-EA-9","IX-EA-10","IX-EA-11/12","IX-EA-2","IX-EA-13","IX-EA-14","IX-EA-15","IX-EA-17","IX-EA-18","IX-EA-19","IX-EA-20","IX-EA-21","IX-EA-3","IX-EA-4","IX-EA-5","IX-EA-23/24/12/13/15XO-EA-23/24/12/13/15","TX-EA-57","TX-EA-59","TX-EA-60","TX-EA-61","TX-EA-63","TX-EA-64","TX-EA-56","IX-EA-16","XO-EA-1","XO-EA-7","XO-EA-2","XO-EA-8","XO-EA-3","XO-EA-4","XO-EA-5","XO-EA-11","XO-EA-6","XO-EA-14"
"CH-EA-88",1.17053821903954,1.49147728754063,1.4254368400732,1.30917598609738,1.6452414181374,1.1207119066107,0.973822747368158,2.95816768241324,1.12366364908016,1.40231441466561,2.78600529903102,1.01540999064854,0.819902396872036,0.686925818200905,0.584952472078569,0.376461870446896,0.429639261160012,0.736391477270735,0.771317761209067,0.589021371032386,0.374568167022926,2.93948932519031,0.904585354086423,0.179992356371896,0.85475828506095,2.44374629410705,0.745288975842467,0,0.23454338348737,0.140780551483258,0.263595740353608,2.29977763601416,0.288628884153682,0.339524084942841,0.577889928924137,0.75786234667747,0.884912718697295,1.97520334107411,1.83951373099468,2.03788438571787,1.66035579894854,1.81427853914922,1.63814116004775,1.97829024013259,1.99389817466374,2.06225674132259,2.20629815370299,2.42541551762525,2.14290139482053,2.13187569697959,2.23323295063178,4.15545013176192,1.3509864235753,2.76930043553028,2.5344650714056,2.50916334493103,2.09292439468337,4.10673353662762,3.8529192925824,3.75147849197492,3.05394196395811,3.0629228141213,1.56402424953009,2.9807032709478,3.16762622649175,3.56888629622288,3.55801840778856,1.40611609358262,3.51614233383547,3.347369512692,3.30575045266678,1.2575364560915,3.73413892996953,3.93111994708643,3.96450874982712,0.651601056373817,3.93711751639854,0.918614360176533,3.68774077987507,2.0407787559341,2.23004620070055,2.6714958819619,2.50212282435296,1.99342832211392,2.26424870449769,2.94836504576864,3.02959639668938,3.33754565158554,3.28602636997848,3.73479413917599,4.15127766651774,3.99643219523585,3.39933128130662,4.07179297315893,4.25091655175549,4.51077774859847,5.04698624522771,4.31818801606183,3.66896207464506,4.2882116395812,2.40846972684472,3.19239868968159,2.59073216145408,3.04284399927024,2.26387481342569,2.17154277150915,2.01150023750343,1.91936019617181,2.00752246500224,1.91588203749097,1.92168296224345,1.59631826186549,1.78859834783007,1.52213077354318,1.48617219241283,1.5137246953578,1.09960117254668,1.29705103594306,1.31308562501388,0.969531568678769,1.09846146701387,5.57374491664844,4.49682330183536,5.44146063489587,5.14689303002201,4.22413228016044,4.13401691138139,5.92502122136164,3.79618170245243,3.95485473664616,4.26810110889921,5.56882544991486,5.74557014672665,5.77687964703959,4.82481442249132,5.04500229773453,4.98109348408342,4.84169260854567,4.63948884571851,6.98440499279233,6.00400413687511,5.31495147797925,5.79445574871487,6.16383098506858,7.09447312085353,7.75748406759189,6.38022385065212,4.80714102252887,4.72493916892201,5.15155302684147,4.60943142613831,4.59405264307672,4.65759779556441,4.26179679096259,4.53204734292328,6.24993903660726,4.76205136153027,7.39317650222451
"CH-EA-89",1.40508160252691,1.726020671028,1.65998022356057,1.54371936958475,1.87978480162477,1.35525529009807,1.20836613085553,2.72362429892587,1.35820703256753,1.63685779815298,2.55146191554365,1.24995337413591,1.05444578035941,0.921469201688275,0.819495855565939,0.611005253934267,0.664182644647383,0.970934860758105,1.00586114469644,0.823564754519757,0.609111550510296,2.70494594170294,1.13912873757379,0.414535739859266,0.788801148410356,2.20920291061968,0.679331839191873,0.23454338348737,0,0.093762832004112,0.146557233853752,2.06523425252679,0.222671747503087,0.273566948292246,0.511932792273543,0.691905210026876,0.650369335209925,1.74065995758674,1.60497034750731,1.97192724906727,1.59439866229795,1.57973515566185,1.57218402339716,1.912333103482,1.92794103801314,1.99629960467199,2.1403410170524,2.35945838097466,2.07694425816994,2.06591856032899,2.16727581398119,3.92090674827455,1.11644304008793,2.70334329887968,2.468507934755,2.44320620828043,1.91328323243533,4.04077639997702,3.78696215593181,3.68552135532432,2.98798482730752,2.99696567747071,1.79856763301746,2.9147461342972,3.10166908984116,3.50292915957229,3.49206127113797,1.64065947706999,3.45018519718488,3.2814123760414,3.23979331601619,1.49207983957887,3.66818179331894,3.86516281043584,3.89855161317652,0.886144439861187,3.87116037974794,1.1531577436639,3.4531973963877,2.27532213942147,2.46458958418792,2.90603926544928,2.73666620784033,2.22797170560129,2.49879208798506,3.18290842925602,3.26413978017675,3.57208903507291,3.52056975346585,3.96933752266336,4.38582105000511,4.23097557872322,3.16478789781925,4.3063363566463,4.48545993524286,4.74532113208584,5.28152962871508,4.5527313995492,3.43441869115769,4.52275502306857,2.64301311033209,3.42694207316896,2.82527554494145,2.80830061578287,2.49841819691306,2.40608615499652,2.2460436209908,2.15390357965918,2.24206584848961,2.15042542097834,2.15622634573082,1.83086164535286,2.02314173131744,1.75667415703055,1.7207155759002,1.74826807884517,1.33414455603405,1.53159441943043,1.54762900850125,1.20407495216614,1.33300485050124,5.50778777999785,4.43086616518476,5.2069172514085,5.08093589337141,4.15817514350985,4.0680597747308,5.69047783787427,3.73022456580183,3.88889759999557,4.20214397224862,5.50286831326426,5.67961301007605,5.71092251038899,4.75885728584072,4.97904516108394,4.74655010059605,4.6071492250583,4.40494546223114,6.91844785614173,5.93804700022452,5.24899434132866,5.72849861206427,6.09787384841798,7.02851598420294,7.69152693094129,6.31426671400153,4.74118388587827,4.65898203227142,5.08559589019088,4.54347428948772,4.52809550642612,4.59164065891381,4.19583965431199,4.46609020627268,6.18398189995666,4.69609422487968,7.32721936557392
"CH-EA-90",1.31131877052279,1.63225783902389,1.56621739155646,1.44995653758064,1.78602196962066,1.26149245809396,1.11460329885142,2.81738713092998,1.26444420056342,1.54309496614887,2.64522474754777,1.1561905421318,0.960682948355295,0.827706369684163,0.725733023561827,0.517242421930155,0.570419812643271,0.877172028753993,0.912098312692325,0.729801922515644,0.515348718506184,2.79870877370705,1.04536590556968,0.320772907855154,0.713977733577692,2.30296574262379,0.604508424359209,0.140780551483258,0.093762832004112,0,0.12281518887035,2.1589970845309,0.147848332670423,0.198743533459582,0.437109377440879,0.617081795194212,0.744132167214037,1.83442278959085,1.69873317951143,1.89710383423461,1.51957524746528,1.67349798766596,1.4973606085645,1.83750968864933,1.85311762318048,1.92147618983933,2.06551760221973,2.28463496614199,2.00212084333727,1.99109514549633,2.09245239914852,4.01466958027866,1.21020587209204,2.62851988404702,2.39368451992234,2.36838279344777,2.00704606443944,3.96595298514436,3.71213874109914,3.61069794049166,2.91316141247485,2.92214226263804,1.70480480101335,2.83992271946454,3.02684567500849,3.42810574473962,3.4172378563053,1.54689664506587,3.37536178235221,3.20658896120874,3.16496990118352,1.39831700757476,3.59335837848627,3.79033939560318,3.82372819834386,0.792381607857075,3.79633696491528,1.05939491165979,3.54696022839181,2.18155930741736,2.37082675218381,2.81227643344516,2.64290337583621,2.13420887359718,2.40502925598095,3.0891455972519,3.17037694817264,3.4783262030688,3.42680692146173,3.87557469065925,4.29205821800099,4.13721274671911,3.25855072982336,4.21257352464219,4.39169710323875,4.65155830008173,5.18776679671097,4.45896856754509,3.5281815231618,4.42899219106446,2.54925027832798,3.33317924116485,2.73151271293734,2.90206344778698,2.40465536490895,2.31232332299241,2.15228078898669,2.06014074765507,2.1483030164855,2.05666258897423,2.06246351372671,1.73709881334875,1.92937889931333,1.66291132502643,1.62695274389609,1.65450524684106,1.24038172402994,1.43783158742632,1.45386617649713,1.11031212016203,1.23924201849713,5.43296436516518,4.3560427503521,5.30068008341262,5.00611247853875,4.08335172867718,3.99323635989813,5.78424066987838,3.65540115096917,3.8140741851629,4.12732055741595,5.4280448984316,5.60478959524339,5.63609909555633,4.68403387100806,4.90422174625127,4.84031293260017,4.70091205706241,4.49870829423525,6.84362444130907,5.86322358539185,5.174170926496,5.65367519723161,6.02305043358532,6.95369256937027,7.61670351610863,6.23944329916886,4.66636047104561,4.58415861743875,5.01077247535821,4.46865087465505,4.45327209159346,4.51681724408115,4.12101623947933,4.39126679144002,6.109158485124,4.62127081004702,7.25239595074125
"CH-EA-91",1.43413395939314,1.75507302789424,1.68903258042681,1.57277172645099,1.90883715849101,1.38430764696431,1.23741848772177,2.87018153277962,1.38725938943377,1.66591015501922,2.69801914939741,1.27900573100215,1.08349813722564,0.950521558554513,0.848548212432177,0.640057610800504,0.69323500151362,0.999987217624343,1.03491350156267,0.852617111385994,0.638163907376534,2.85150317555669,1.16818109444003,0.443588096725504,0.642243914556604,2.35576014447343,0.532774605338121,0.263595740353608,0.146557233853752,0.12281518887035,0,2.21179148638054,0.0761145136493355,0.127009714438495,0.365375558419791,0.545347976173124,0.796926569063677,1.88721719144049,1.67824526265477,1.82537001521352,1.4478414284442,1.7262923895156,1.42562678954341,1.76577586962824,1.78138380415939,1.84974237081824,1.99378378319865,2.2129011471209,1.93038702431619,1.91936132647524,2.02071858012744,3.99418166342201,1.26300027394168,2.55678606502593,2.32195070090125,2.29664897442668,2.05984046628908,3.89421916612327,3.64040492207806,3.53896412147057,2.84142759345376,2.85040844361696,1.8276199898837,2.76818890044345,2.9551118559874,3.35637192571853,3.34550403728421,1.66971183393622,3.30362796333112,3.13485514218765,3.09323608216243,1.52113219644511,3.52162455946518,3.71860557658209,3.75199437932277,0.915196796727425,3.72460314589419,1.18221010053014,3.52647231153516,2.3043744962877,2.49364194105416,2.93509162231551,2.76571856470656,2.25702406246753,2.5278444448513,3.21196078612225,3.29319213704299,3.60114139193915,3.54962211033208,3.9983898795296,4.41487340687134,4.26002793558946,3.23806281296671,4.33538871351254,4.5145122921091,4.77437348895208,5.31058198558132,4.58178375641544,3.50769360630515,4.55180737993481,2.67206546719833,3.4559944300352,2.85432790180769,2.88157553093033,2.5274705537793,2.43513851186276,2.27509597785704,2.18295593652542,2.27111820535585,2.17947777784458,2.18527870259706,1.8599140022191,2.05219408818368,1.78572651389678,1.74976793276644,1.77732043571141,1.36319691290028,1.56064677629667,1.57668136536748,1.23312730903238,1.36205720736748,5.3612305461441,4.28430893133101,5.28019216655596,4.93437865951766,4.01161790965609,3.92150254087705,5.76375275302173,3.58366733194808,3.74234036614182,4.05558673839487,5.35631107941051,5.5330557762223,5.56436527653524,4.61230005198697,4.83248792723018,4.81982501574351,4.68042414020576,4.4782203773786,6.77189062228798,5.79148976637077,5.10243710747491,5.58194137821052,5.95131661456423,6.88195875034919,7.54496969708754,6.16770948014778,4.59462665202452,4.51242479841767,4.93903865633713,4.39691705563396,4.38153827257237,4.44508342506006,4.04928242045824,4.31953297241893,6.03742466610291,4.54953699102593,7.18066213172017
"CH-EA-10",2.82888460901712,3.04981196028958,3.18149554500919,3.23211326173283,3.5678836644875,3.1246313773821,3.0256000806885,0.658390046399085,3.41658971055483,3.62804482623527,0.486227663016866,3.3151876266627,3.11968003288619,2.98670345421506,2.88473010809273,2.67623950646105,2.72941689717417,3.03616911328489,3.07109539722322,2.88879900704654,2.64131237582405,0.639711689176155,3.20436299010058,2.47976999238605,2.7028687462004,0.143968658092894,2.74330617662831,2.29977763601416,2.06523425252679,2.1589970845309,2.21179148638054,0,2.28790600002987,2.33880120081903,2.57590712970998,2.39593471195664,1.41486491731686,0.324574294940047,1.91835752196796,2.34700597084934,2.14876135617854,0.485499096864938,2.79075499930124,3.13090407938608,2.91893089862607,2.85057233196722,2.70653091958681,3.02817333915996,3.02596672620729,3.15191277181826,3.25327002547045,1.90775872533433,0.948791212438862,3.78933751036895,3.55450214624427,3.5292004197697,1.15955190832559,5.12677061146629,4.87295636742107,4.77151556681359,4.07397903879678,4.08295988895997,1.68845205347887,4.00074034578647,4.18766330133042,4.58892337106155,4.57805548262723,1.84636020942634,4.53617940867414,4.36740658753067,4.32578752750545,1.99493984691746,4.7541760048082,4.95115702192511,4.98454582466579,1.93888910351689,4.95715459123721,2.20590240731961,1.73222946279284,2.48102287177782,2.67029031654428,3.11173999780563,3.02386126010125,2.58949228643678,2.86031266882055,3.47010348151694,3.62566036101224,3.9336096159084,3.88209033430134,4.33085810349885,4.7473416308406,4.59249615955871,1.44381996422439,4.66785693748179,4.84698051607836,5.10684171292134,5.64305020955057,4.9142519803847,1.37843668182172,4.88427560390407,4.15799373348103,3.78846265400445,3.18679612577694,1.087332682188,3.32790044677623,3.92106677814546,3.76755894243942,3.6754189011078,3.35541823433276,3.3325833854996,3.16871167504532,3.35237696680148,3.54465705276606,3.27818947847916,2.7734602395559,2.62067260809846,2.38688921968975,2.58433908308613,2.60037367215695,2.25681961582185,2.38574951415694,4.12103600179235,3.1853120991161,3.19376922846829,3.83538182730275,3.67277044050973,2.82250570866213,3.67732981493405,3.89816107428218,3.94204798402401,4.1740415790109,5.18023528447668,5.35697998128847,5.38828948160141,4.730754892603,5.06497610496466,2.73340207765584,2.59400120211808,2.39179743929092,8.004442067631,3.99316408314036,4.56679767922252,5.04630194995813,5.41567718631184,5.81062851678356,6.21981730238079,4.36938379691737,4.41855085709069,5.74497624376068,6.17159010168014,5.62946850097698,5.61408971791539,5.67763487040308,5.28183386580126,5.55208441776195,7.26997611144593,5.78208843636895,8.41321357706318
"CH-EA-92",1.45916710319322,1.78010617169431,1.71406572422688,1.59780487025106,1.93387030229109,1.40934079076439,1.26245163152184,2.94629604642896,1.41229253323384,1.69094329881929,2.77413366304674,1.24969556054096,1.0190463676803,0.975554702354586,0.792536821500274,0.665090754600578,0.718268145313694,1.02502036142442,1.05994664536275,0.877650255186068,0.663197051176607,2.88077658179724,1.19321423824011,0.468621240525578,0.566129400907268,2.43187465812277,0.456660091688785,0.288628884153682,0.222671747503087,0.147848332670423,0.0761145136493355,2.28790600002987,0,0.050895200789159,0.289261044770456,0.469233462523788,0.873041082713012,1.96333170508983,1.60213074900544,1.74925550156419,1.37172691479486,1.80240690316494,1.34951227589407,1.68966135597891,1.70526929051006,1.7736278571689,1.91766926954931,2.13678663347157,1.85427251066685,1.8432468128259,1.9446040664781,3.91806714977267,1.33911478759101,2.4806715513766,2.24583618725192,2.22053446077734,2.13595497993841,3.81810465247393,3.56429040842872,3.46284960782124,2.76531307980443,2.77429392996762,1.85265313368377,2.69207438679412,2.87899734233807,3.2802574120692,3.26938952363488,1.6947449777363,3.22751344968179,3.05874062853832,3.0171215685131,1.54616534024518,3.44551004581585,3.64249106293275,3.67587986567343,0.940229940527498,3.64848863224486,1.20724324433021,3.45035779788583,2.32940764008778,2.51867508485423,2.96012476611559,2.79075170850664,2.2820572062676,2.55287758865137,3.23699392992233,3.31822528084306,3.62617453573922,3.57465525413216,4.02342302332967,4.43990655067142,4.28506107938953,3.16194829931737,4.36042185731261,4.53954543590917,4.79940663275216,5.33561512938139,4.60681690021552,3.43157909265581,4.57684052373489,2.6970986109984,3.48102757383527,2.87936104560776,2.80546101728099,2.55250369757937,2.46017165566284,2.30012912165711,2.20798908032549,2.29615134915593,2.20451092164465,2.21031184639713,1.88494714601918,2.07722723198376,1.81075965769686,1.77480107656651,1.80235357951148,1.38823005670036,1.58567992009674,1.60171450916756,1.25816045283245,1.38709035116755,5.28511603249476,4.20819441768167,5.20407765290663,4.85826414586833,3.93550339600676,3.84538802722771,5.68763823937239,3.50755281829874,3.66622585249248,3.97947222474553,5.28019656576117,5.45694126257296,5.48825076288591,4.53618553833763,4.75637341358085,4.74371050209418,4.60430962655642,4.40210586372926,6.69577610863865,5.71537525272143,5.02632259382557,5.50582686456118,5.8752021009149,6.80584423669985,7.4688551834382,6.09159496649844,4.51851213837518,4.43631028476833,4.86292414268779,4.32080254198463,4.30542375892303,4.36896891141073,3.97316790680891,4.24341845876959,5.96131015245358,4.47342247737659,7.10454761807083
"CH-EA-93",1.51006230398238,1.83100137248347,1.76496092501604,1.64870007104022,1.98476550308024,1.46023599155355,1.313346832311,2.99719124721812,1.463187734023,1.74183849960845,2.8250288638359,1.1988003597518,0.96815116689114,0.932876299443945,0.741641620711115,0.715985955389737,0.769163346102853,1.07591556221358,1.11084184615191,0.928545455975227,0.714092251965766,2.82988138100808,1.15053583532946,0.519516441314737,0.515234200118109,2.48276985891193,0.405764890899627,0.339524084942841,0.273566948292246,0.198743533459582,0.127009714438495,2.33880120081903,0.050895200789159,0,0.238365843981297,0.41833826173463,0.923936283502171,2.01422690587899,1.55123554821628,1.69836030077503,1.3208317140057,1.8533021039541,1.29861707510491,1.63876615518975,1.6543740897209,1.72273265637975,1.86677406876015,2.08589143268241,1.80337730987769,1.79235161203675,1.89370886568894,3.86717194898352,1.39000998838017,2.42977635058744,2.19494098646276,2.16963925998819,2.18685018072757,3.76720945168478,3.51339520763956,3.41195440703208,2.71441787901527,2.72339872917846,1.90354833447293,2.64117918600496,2.82810214154891,3.22936221128004,3.21849432284572,1.74564017852546,3.17661824889263,3.00784542774916,2.96622636772394,1.59706054103434,3.39461484502669,3.59159586214359,3.62498466488428,0.991125141316657,3.5975934314557,1.25813844511937,3.39946259709667,2.38030284087694,2.56957028564339,3.01101996690475,2.8416469092958,2.33295240705676,2.60377278944053,3.28788913071149,3.36912048163222,3.67706973652838,3.62555045492132,4.07431822411883,4.49080175146058,4.33595628017869,3.11105309852821,4.41131705810177,4.59044063669833,4.85030183354131,5.38651033017055,4.65771210100467,3.38068389186666,4.62773572452405,2.74799381178756,3.53192277462443,2.93025624639692,2.75456581649183,2.60339889836853,2.51106685645199,2.35102432244627,2.25888428111465,2.34704654994509,2.25540612243381,2.26120704718629,1.93584234680834,2.12812243277292,1.86165485848602,1.82569627735567,1.85324878030064,1.43912525748952,1.6365751208859,1.65260970995672,1.30905565362161,1.43798555195671,5.2342208317056,4.15729921689252,5.15318245211747,4.80736894507917,3.8846081952176,3.79449282643855,5.63674303858324,3.45665761750958,3.61533065170332,3.92857702395637,5.22930136497202,5.4060460617838,5.43735556209675,4.48529033754847,4.70547821279169,4.69281530130502,4.55341442576726,4.3512106629401,6.64488090784949,5.66448005193227,4.97542739303641,5.45493166377202,5.82430690012574,6.75494903591069,7.41795998264904,6.04069976570928,4.46761693758602,4.38541508397917,4.81202894189863,4.26990734119547,4.25452855813388,4.31807371062157,3.92227270601975,4.19252325798043,5.91041495166442,4.42252727658743,7.05365241728167
"CH-EA-94/95/96",1.67012600750524,1.99106507600633,1.92502462853891,1.80876377456308,1.89648540133485,1.62029969507641,1.47341053583386,3.02372264249027,1.336713983371,1.61536474895645,2.85156025910805,0.9604345157705,0.729785322909843,0.694510455462649,0.503275776729819,0.711766378361491,0.929227049625718,0.949441811561576,1.27090554967477,1.08860915949809,0.952458095947063,2.59151553702679,0.912169991348168,0.757882285296033,0.276868356136813,2.71987578780287,0.16739904691833,0.577889928924137,0.511932792273543,0.437109377440879,0.365375558419791,2.57590712970998,0.289261044770456,0.238365843981297,0,0.179972417753333,1.16104221239311,2.25133283476993,1.31286970423498,1.45999445679373,1.0824658700244,2.09040803284504,1.06025123112362,1.40040031120845,1.4160082457396,1.48436681239845,1.62840822477886,1.84752558870111,1.56501146589639,1.55398576805545,1.65534302170764,3.62880610500222,1.62711591727111,2.19141050660614,1.95657514248146,1.93127341600689,2.42395610961851,3.52884360770348,3.27502936365827,3.17358856305078,2.47605203503397,2.48503288519716,2.14191417845423,2.40281334202366,2.58973629756761,2.99099636729874,2.98012847886442,1.98400602250675,2.93825240491133,2.76947958376786,2.72786052374264,1.83542638501564,3.15624900104539,3.3532300181623,3.38661882090298,1.22949098529795,3.3592275874744,1.49650428910067,3.16109675311537,2.61866868485823,2.80793612962469,3.24938581088604,3.08001275327709,2.57131825103806,2.84213863342183,3.52625497469278,3.59881060270481,3.90675985760097,3.85524057599391,4.30400834519142,4.72049187253317,4.56564640125128,2.87268725454692,4.64100717917436,4.82013075777092,5.0799919546139,5.61620045124314,4.88740222207726,3.14231804788536,4.73495462977777,2.84678465405169,3.63914167987815,3.15994636746951,2.51619997251054,2.76346260189139,2.60985769871612,2.4498151647104,2.35767512337878,2.50711025346795,2.41546982595668,2.49957289116759,2.0959060503312,2.22691327503705,2.02171856200888,2.06406212133697,2.09161462428194,1.67749110147081,1.8749409648672,1.89097555393801,1.54742149760291,1.676351395938,4.9958549877243,3.91893337291122,4.91481660813617,4.56900310109787,3.6462423512363,3.55612698245725,5.39837719460194,3.21829177352829,3.37696480772202,3.69021117997507,4.99093552099072,5.16768021780251,5.19898971811545,4.24692449356718,4.46711236881039,4.45444945732372,4.31504858178597,4.11284481895881,6.40651506386819,5.42611420795097,4.73706154905512,5.21656581979073,5.58594105614444,6.51658319192939,7.17959413866775,5.80233392172798,4.22925109360473,4.14704923999787,4.57366309791733,4.03154149721417,4.01616271415258,4.07970786664027,3.68390686203845,3.95415741399914,5.67204910768312,4.18416143260614,6.81528657330037
"CH-EA-97",1.85009842525857,2.17103749375967,2.10499704629224,1.98873619231642,2.07645781908818,1.80027211282974,1.6533829535872,2.84375022473694,1.51668640112434,1.79533716670978,2.67158784135472,0.990500193877449,0.759851001016792,0.874482873215982,0.683248194483151,0.891738796114824,1.10919946737905,1.12941422931491,1.4508779674281,1.26858157725142,1.1324305137004,2.41154311927345,1.0921424091015,0.937854703049366,0.306934034243761,2.53990337004954,0.347371464671663,0.75786234667747,0.691905210026876,0.617081795194212,0.545347976173124,2.39593471195664,0.469233462523788,0.418338261734629,0.179972417753333,0,0.98106979463978,2.0713604170166,1.13289728648165,1.2800220390404,0.902493452271072,1.91043561509171,0.880278813370283,1.22042789345512,1.23603582798627,1.30439439464512,1.44843580702552,1.66755317094778,1.38503904814306,1.37401335030212,1.47537060395431,3.44883368724889,1.44714349951778,2.01143808885281,1.77660272472813,1.75130099825356,2.24398369186518,3.34887118995015,3.09505694590493,2.99361614529745,2.29607961728064,2.30506046744383,2.32188659620756,2.22284092427033,2.40976387981428,2.81102394954541,2.80015606111109,2.16397844026009,2.758279987158,2.58950716601453,2.54788810598931,2.01539880276897,2.97627658329206,3.17325760040896,3.20664640314965,1.40946340305129,3.17925516972107,1.676476706854,2.98112433536204,2.79864110261157,2.98790854737802,3.42935822863937,3.25998517103043,2.75129066879139,3.02211105117516,3.70622739244611,3.77878302045814,4.0867322753543,4.03521299374724,4.48398076294475,4.9004642902865,4.74561881900461,2.69271483679358,4.82097959692769,5.00010317552425,5.25996437236724,5.79617286899647,5.0673746398306,2.96234563013203,4.9149270475311,3.02675707180503,3.81911409763149,3.33991878522284,2.3362275547572,2.94343501964473,2.78983011646946,2.62978758246373,2.53764754113212,2.68708267122128,2.59544224371001,2.67954530892092,2.27587846808453,2.40688569279038,2.20169097976221,2.2440345390903,2.27158704203527,1.85746351922415,2.05491338262053,2.07094797169135,1.72739391535624,1.85632381369134,4.81588256997097,3.73896095515789,4.73484419038284,4.38903068334454,3.46626993348297,3.37615456470392,5.21840477684861,3.03831935577495,3.19699238996869,3.51023876222174,4.81096310323739,4.98770780004917,5.01901730036212,4.06695207581384,4.28713995105706,4.27447703957039,4.13507616403263,3.93287240120547,6.22654264611486,5.24614179019764,4.55708913130178,5.03659340203739,5.40596863839111,6.33661077417606,6.99962172091441,5.62236150397465,4.04927867585139,3.96707682224454,4.393690680164,3.85156907946084,3.83619029639925,3.89973544888694,3.50393444428512,3.7741849962458,5.49207668992979,4.0041890148528,6.63531415554704
"CH-EA-98",1.73358127476218,1.95450862603465,2.08619221075425,2.1368099274779,2.47258033023257,2.005624625308,1.85873546606545,2.07325496371595,2.00857636777746,2.2872271333629,1.90109258033373,1.90032270934584,1.70481511556933,1.5718385368982,1.46986519077586,1.26137458914419,1.31455197985731,1.62130419596803,1.65623047990636,1.47393408972968,1.25948088572022,2.05457660649302,1.78949807278372,1.06490507506919,1.28800382888354,1.55883357540976,1.32844125931144,0.884912718697295,0.650369335209925,0.744132167214037,0.796926569063677,1.41486491731686,0.873041082713012,0.923936283502171,1.16104221239311,0.98106979463978,0,1.09029062237682,0.954601012297389,1.38324946117877,1.18500484650797,0.929365820451925,1.82699848963068,2.16714756971551,1.9551743889555,1.88681582229665,1.74277440991624,2.06441682948939,2.06221021653673,2.18815626214769,2.28951351579988,3.27053741306463,0.466073704878,2.82558100069838,2.5907456365737,2.56544391009913,1.2629138972254,4.16301410179572,3.90919985775051,3.80775905714302,3.11022252912621,3.1192033792894,1.75600896241823,3.0369838361159,3.22390679165985,3.62516686139098,3.61429897295666,1.59810080647076,3.57242289900357,3.4036500778601,3.36203101783488,1.44952116897964,3.79041949513763,3.98740051225454,4.02078931499522,0.843585769261958,3.99339808156664,1.11059907306467,2.80282806117778,2.23276346882224,2.42203091358869,2.86348059485005,2.6941075372411,2.18541303500206,2.45623341738583,3.14034975865679,3.22158110957752,3.52953036447368,3.47801108286662,3.92677885206413,4.34326237940588,4.18841690812399,2.51441856260932,4.26377768604707,4.44290126464363,4.70276246148662,5.23897095811585,4.51017272894998,2.78404935594776,4.48019635246935,3.06922509752577,3.38438340256973,2.78271687434222,2.15793128057294,2.55672658284248,2.83229814219021,2.67225560818448,2.58011556685286,2.30037423441903,2.27753938558588,2.11366767513159,2.25707363254655,2.44935371851113,2.18288614422423,1.67815690530097,1.70570940824594,1.29158588543482,1.4890357488312,1.50507033790202,1.16151628156691,1.29044617990201,5.21274622851259,4.1358246136995,4.55654791619858,4.78589434188615,3.86313359202458,3.77301822324554,5.04010850266434,3.43518301431657,3.59385604851031,3.90710242076336,5.207826761779,5.38457145859079,5.41588095890373,4.46381573435546,4.79803694671712,4.09618076538613,3.95677988984837,3.75457612702121,7.04068555796043,5.35594277087065,4.9539527898434,5.43345706057901,5.80283229693272,6.73347443271768,7.39648537945603,5.73216248464766,4.44614233439301,4.78121973409012,5.20783359200957,4.66571199130641,4.65033320824482,4.71387836073251,4.31807735613069,4.58832790809138,6.30621960177536,4.81833192669838,7.44945706739261
