"","CH-LTAzI_EA-24","CH-LTAzI_EA-25","CH-LTAzI_EA-26","CH-LTAzI_EA-27","CH-LTAzI_EA-28","CH-LTAzI_EA-3","CH-LTAzI_EA-29","CH-LTAzI_EA-30","CH-LTAzI_EA-31","CH-LTAzI_EA-32","CH-LTAzI_EA-33/34","CH-LTAzI_EA-35","CH-LTAzI_EA-36","CH-LTAzI_EA-4","CH-LTAzI_EA-37","CH-LTAzI_EA-38","CH-LTAzI_EA-39","CH-LTAzI_EA-40","CH-LTAzI_EA-41","CH-LTAzI_EA-42/43","CH-LTAzI_EA-44","CH-LTAzI_EA-45","CH-LTAzI_EA-46","CH-LTAzI_EA-5","CH-LTAzI_EA-47/48","CH-LTAzI_EA-49","CH-LTAzI_EA-50","CH-LTAzI_EA-51","CH-LTAzI_EA-52","CH-LTAzI_EA-6/7","CH-LTAzI_EA-53","CH-LTAzI_EA-54","CH-LTAzI_EA-55","CH-LTAzI_EA-8","CH-LTAzI_EA-56","CH-LTAzI_EA-57","CH-LTAzI_EA-58","CH-LTAzI_EA-59","CH-LTAzI_EA-60","CH-LTAzI_EA-61","CH-LTAzI_EA-62","CH-LTAzI_EA-63","CH-LTAzI_EA-64","CH-LTAzI_EA-65","CH-LTAzI_EA-66","CH-LTAzI_EA-9","CH-LTAzI_EA-67","CH-LTAzI_EA-68","CH-LTAzI_EA-10","CH-LTAzI_EA-1","CH-LTAzI_EA-11","CH-LTAzI_EA-13","CH-LTAzI_EA-12","CH-LTAzI_EA-2","CH-LTAzI_EA-14","CH-LTAzI_EA-15","CH-LTAzI_EA-16","CH-LTAzI_EA-17","CH-LTAzI_EA-18","CH-LTAzI_EA-19","CH-LTAzI_EA-20","CH-LTAzI_EA-21","CH-LTAzI_EA-22","CH-LTAzI_EA-23","IX-LTAzI_EA-2","IX-LTAzI_EA-1","IX-LTAzI_EA-4","IX-LTAzI_EA-5/4XO-LTAzI_EA-5/4","TX-LTAzI_EA-2","TX-LTAzI_EA-3","TX-LTAzI_EA-4","IX-LTAzI_EA-3/1TX-LTAzI_EA-3/1","XO-LTAzI_EA-1","XO-LTAzI_EA-2","XO-LTAzI_EA-3"
"CH-LTAzI_EA-54",10911.7007631307,10570.0184631815,9917.93852776422,9402.77665803622,10210.9823361735,10835.8108161853,7272.02176777538,6644.64061876409,7720.7419574119,8079.66572642749,8956.49611471361,8423.32394928626,8142.9888416436,9916.34019868553,7824.56630338806,7622.06533830126,7448.32775229737,7006.73956436998,6946.59858283441,6126.16153197223,5524.33119045511,4041.79146426911,4558.75265037833,10172.825059723,2604.15792766212,2297.07304270869,2669.77418715986,1688.73459142688,1235.32882722742,9354.08971393429,845.407310848848,0,1109.37955049852,12115.1542142829,3629.1689459316,2666.14833922441,1522.49104817233,1509.94564748289,1586.67456304768,2097.02158783832,2574.51592698573,2760.94145569868,2930.70734035391,2743.60464326334,2428.96633930039,12119.8843165676,3715.04264084094,4611.05753097855,10878.0614668846,9882.68979778868,14450.3004260102,14255.9210742942,16553.368223321,9019.83550349624,13790.0732444053,12916.5538962871,12938.3289669152,12753.00838012,12421.030338569,12132.8704302743,12410.7599224977,11526.9977626393,10983.0791727153,10539.2164229653,12222.5189074487,13024.6489926589,6862.00025749497,14596.0783815463,11346.3165281629,12404.6688770452,14064.5645231751,9422.91792260997,6344.8733767671,6224.95270077209,5370.85988189013
"CH-LTAzI_EA-55",11764.4439317156,11422.7616317664,10770.6816963491,10259.9151069117,11068.120785049,10674.2284103223,8130.01809582979,7501.77906763962,8573.48512599681,8936.80417530302,9721.97828307663,9276.06711787117,8865.21032556333,9755.09484215226,8705.31604346293,8219.45371940762,8044.18702143457,7602.27929120474,7542.96475021187,6741.97069833853,6123.66631276496,3881.56507954978,4735.29394473583,10351.200624571,3038.44986404405,2181.28084640806,2159.78994190212,1718.53071460079,1357.27138509154,9566.0586762104,1918.86190316376,1109.37955049852,0,12334.1604090002,3195.52903946812,2243.71860690129,2147.503329691,1993.53408908499,1697.54373366038,2358.86673285763,2387.75012663102,2574.32677802164,2800.48751164042,2884.63461906733,2981.43639825873,12655.9604098707,3526.32420681326,5254.35782769306,11463.9688096083,9381.49527065823,14940.044287495,14895.9147888172,17193.361937844,8762.94769346485,14505.6869803652,13774.2694568094,13730.7111222574,13428.8317890331,13270.9897748389,12987.0823432055,13050.7536370207,12166.9914771623,11639.1165002946,11179.2101374882,11301.5204414983,12406.1018616416,5784.59638629132,14107.7374033935,10267.3113925603,11326.6444036098,12961.4355960331,8336.14667987442,5967.95072771435,6006.02395953724,5180.24116789795
"CH-LTAzI_EA-8",7706.14167388757,7728.81211893479,7465.52930977345,8099.36059256313,8877.18182280007,5066.53462890315,7931.8110322872,7627.96049920211,6744.21859005339,7496.94564753725,6528.60945021845,6852.53359446843,6047.38667109225,4858.56103087222,8169.28454959096,5643.68272549893,5471.45587590168,5729.39515832254,6045.49025263831,6809.70257498516,7121.05562343342,8635.00305143676,7591.76994803711,2686.9472731374,9469.0361379828,10169.6613374497,10836.3980801264,10589.4181461267,11036.3152679913,2431.09788403947,12397.7295211041,12115.1542142829,12334.1604090002,0,14785.1010645107,13833.2852232623,12708.5537897813,12846.863771528,12983.2034048641,13493.5967219918,13970.9090250252,14157.372447645,14327.2361821703,14140.2109090612,13495.2016206847,3332.35786585221,15111.5184964386,15223.1159699424,3809.33519945146,8362.26333481832,3891.50281591858,6227.23463674643,6764.73607570459,7259.00273631391,7509.41971868344,8455.77792531099,7468.57298320015,6860.42448976514,7891.88746491945,7803.49687429369,5849.65389687549,5356.42992862276,5778.8087039475,5165.62859525796,13683.5583560252,12633.8001046778,15379.1348582648,25698.8057892832,18396.5937840825,19571.001635348,20383.6864024536,16485.2201556543,17558.0155626067,17595.5802352953,16767.3707658384
"CH-LTAzI_EA-56",14455.1452211025,14113.4629211533,13461.3829857361,12898.2484049481,13703.9383873792,13347.0255229233,10739.6859796204,10145.4892498493,11264.1864153837,11598.2737134296,12499.9405726854,11966.7684072581,11738.4219469885,12656.2258850003,11275.7336551874,11250.7070162218,11076.9694302179,10635.3812422905,10575.240260755,9755.00793282487,9152.97286837566,7025.14676774987,7912.51879930281,13528.425479138,6072.73955281445,5358.50570097504,4895.87654057121,4895.75556916777,4472.13406759691,12742.3554639295,3765.42010221099,3629.1689459316,3195.52903946812,14785.1010645107,0,944.472038256361,2997.51105127717,2693.93322707094,2221.01261914348,2204.65342341246,1196.85965079281,1121.11446681491,1212.39705148896,1819.85252781937,2999.26912624241,15704.8416343267,1001.78911070995,4424.14351986782,14509.0909644801,11926.3764562857,18056.2139261911,17896.4719816877,20193.9191307145,11387.2846174354,17419.5799900589,16441.4815594656,16560.6281463009,16382.5151257736,15945.9851889718,15657.8252806771,16051.3108298912,15167.5486700327,14622.6925381647,14179.7673303587,12689.0433910081,14114.0969576461,4764.99472147841,10969.6689441415,9668.48471980119,10212.6272016516,12602.0365028889,7963.27628347259,2773.04092021359,2810.93328866953,2165.69290728782
"CH-LTAzI_EA-57",13508.0358097856,13166.3535098364,12514.2735744192,11991.7393834298,12799.9450615671,12602.6413017386,9857.06663546279,9233.60334415768,10317.0770040668,10668.6284518211,11552.8311613686,11019.6589959412,10783.8430110425,11853.9531453778,10399.2643760208,10287.6864095146,10113.9488235107,9672.36063558334,9612.21965404777,8791.98732611768,8189.95226166847,6115.76986169665,6960.70836673598,12576.6150465712,5109.71894610726,4406.69526840821,4102.54267075914,3943.94513660095,3520.31822634855,11790.5396226812,2889.62707702814,2666.14833922441,2243.71860690129,13833.2852232623,944.472038256361,0,2290.49045366788,1952.49923801056,1375.31924393697,1569.07402801963,657.331904707332,752.930509529423,980.439824085083,1454.55239675663,2453.22304870783,14760.6112983302,1461.02324663568,4235.23944074809,13564.6189262237,11204.7744024227,17111.9835901946,16951.9999434313,19249.4470924581,10665.2906173469,16476.9710763418,15550.0560669916,15619.1200210762,15439.9062120565,15054.5325092734,14766.3726009788,15106.8387916348,14223.0766317764,13678.2730518756,13235.2952921023,12279.6261403183,13702.8515780546,5029.31207294713,11932.1880645869,9928.94324468855,10498.1931066878,12862.4950277763,8223.73480835995,3724.74691865149,3762.30535263594,2936.66162202824
"CH-LTAzI_EA-58",11692.8546478287,11328.5895386841,10658.0120913919,10067.7412571214,10842.2900418715,12357.8749166814,7873.25854896916,7331.46632006226,8510.05484518023,8786.60626195821,9745.80900248194,9212.63683705459,9001.86761738993,11438.3208748189,8372.23018457928,8529.91342978493,8438.93458754085,8053.36243224313,7874.59397996867,7030.50000205664,6491.83864950976,5564.18234095038,6077.6113019693,11666.4569998314,3917.14341483014,3819.46391938997,4100.9555812587,3211.12546810815,2757.71970390869,10667.86091042,1024.70950234019,1522.49104817233,2147.503329691,12708.5537897813,2997.51105127717,2290.49045366788,0,335.28951776684,915.574351297166,877.780243089225,1801.51037552103,1909.2871763795,1925.19010328759,1513.12107551628,906.510559351215,13422.626842269,2669.35563669282,3122.74316593779,11924.8157271901,11310.6852679245,15753.0429517116,15153.3047869708,17450.7519359976,10511.7230209688,14666.931194433,13598.2493440501,13807.3746390069,13629.8663301477,13166.9817107059,12878.8218024113,13308.1436351743,12424.3814753158,11871.7973591855,11436.6001356418,13417.6707315006,14452.1366401753,6992.87373445832,13698.1557744352,11884.8522479789,12627.3876580061,14818.2332002708,10178.1847389893,5448.24914352572,5323.64548205272,4209.91915036397
"CH-LTAzI_EA-59",11936.7391876015,11572.4740784569,10901.8966311647,10311.6257968942,11096.9467367734,12345.3295959868,8117.16727178141,7575.35085983505,8753.80770621182,9030.49080173101,9989.56186351354,9456.38969808619,9244.34957030872,11425.8589784871,8626.88687948116,8763.50307766044,8590.676215048,8192.88399542966,8088.47871912249,7266.48167356879,6665.31298266495,5551.31024407063,6066.69599024736,11667.4395985014,4054.14924309298,3806.59182251022,4035.5243748303,3198.2533712284,2744.84760702894,10804.1181709468,1186.32666394111,1509.94564748289,1993.53408908499,12846.863771528,2693.93322707094,1952.49923801056,335.28951776684,0,580.284833530327,647.36542273873,1500.57282626313,1608.54946239995,1654.05644708262,1294.19999764994,988.305475107773,13563.9335133388,2427.1745865058,3261.22690454211,12069.6994395413,11253.4949711026,15894.3496227814,15395.1519360338,17692.5990850606,10499.0449941783,14912.0752098076,13850.0715798769,14052.8204386303,13875.0103455223,13413.5649477575,13125.4050394629,13549.9907842373,12666.2286243788,12116.94137456,11678.4472847048,13193.2040303507,14300.8155993333,6685.91113211993,13456.1755319654,11579.6059534795,12296.810585127,14513.1577365672,9873.1599137691,5205.73017835614,5081.65022285436,3968.23089894471
"CH-LTAzI_EA-60",12300.9677036258,11952.319332523,11281.7418852308,10708.8928308236,11514.5828132547,12211.7455271746,8538.03115809867,7956.13367572481,9110.00889790703,9410.33605579708,10345.7630552088,9812.5908897814,9589.99687307006,11292.6119590046,9071.62960875835,9105.65085950112,8932.01170506731,8490.42351713991,8430.28253560434,7609.19099508268,7007.79356559145,5417.83493276832,6112.10284822002,11728.7908321855,4190.53207565644,3674.04346987212,3857.33367556249,3095.70243728598,2671.43792952817,10940.457804283,1561.03511441699,1586.67456304768,1697.54373366038,12983.2034048641,2221.01261914348,1375.31924393697,915.574351297166,580.284833530327,0,672.922639958226,1068.18989396606,1220.00750598128,1344.03277730623,1188.03261765191,1417.92920029258,13701.4606703102,2128.36807779327,3604.63396731361,12363.9548863665,11065.4657001877,16031.8767797528,15735.0988038074,18032.5459528342,10361.5662533598,15255.7633253685,14237.1404173459,14396.7036020544,14218.6984610832,13775.4485183192,13487.2886100245,13889.9376520109,13006.1754921525,12459.2179499975,12018.3941524784,12717.3209205225,13935.8339821928,6105.62629858961,13111.9797563629,10999.356155831,11716.5257515966,13932.9079389188,9293.05167507288,4861.00885916098,4737.43575937513,3784.18531884245
"CH-LTAzI_EA-61",12570.634890918,12206.3697817733,11535.7923344811,10945.5215002106,11713.8107258858,12872.4048632907,8751.03879205838,8209.24656315148,9387.83508826945,9664.38650504743,10623.5892455712,10090.4170801438,9879.64786047915,11953.2493441921,9242.71464138759,9399.58160166893,9226.75473905649,8840.24941816839,8724.55724313098,7902.56019757728,7301.39150667344,6078.49426888444,6625.48174763076,12242.1697315962,4700.91933513854,4333.74544112788,4518.65667475975,3725.64373693346,3272.237972734,11450.8511214107,1822.4051879496,2097.02158783832,2358.86673285763,13493.5967219918,2204.65342341246,1569.07402801963,877.780243089225,647.36542273873,672.922639958226,0,1018.7327488709,1058.28425975339,1062.22141071924,647.075830320895,885.03250238943,14195.3210520612,1791.83293726248,2946.23300973095,12699.3817722109,11713.3321684577,16525.7371615038,16015.2525613916,18312.6997104184,11009.050796514,15531.4367326567,14462.7548822737,14671.8801772305,14494.3718683714,14031.4872489296,13743.3273406349,14170.0914095951,13286.3292497367,12736.3028974091,12298.5479100626,13318.5474250111,14595.024868724,6550.84538745591,12820.5992793045,11448.4741119202,12019.993235084,14382.025895008,9743.26567559163,4570.72644409537,4446.12278262238,3332.36265523326
"CH-LTAzI_EA-62",13357.5482540275,12999.9565836744,12329.3791363822,11756.530081975,12545.6988565015,13014.2562091328,9563.59405684442,9003.77092687624,10168.9829260203,10457.9733069485,11404.737083322,10871.5649178947,10657.9742385245,12130.0168498295,10096.3991157694,10173.6095117726,9999.97035733879,9558.3821694114,9498.24118787583,8677.14964735417,8075.75221786293,6255.23982359323,7099.40969607768,12716.0850084678,5178.2376958175,4546.1652303048,4514.05483488163,4082.51278763875,3658.60178792131,11928.163424444,2600.0533854915,2574.51592698573,2387.75012663102,13970.9090250252,1196.85965079281,657.331904707332,1801.51037552103,1500.57282626313,1068.18989396606,1018.7327488709,0,186.576651390626,416.809154168076,797.460420711175,1826.20394049455,14690.0344180156,1141.12359482708,3588.02216535687,13431.3118046468,11581.8657236956,17020.4505274582,16802.4746593267,19099.9218083536,11042.3819386198,16323.1391808879,15279.9036902994,15464.0794575738,15286.0743166026,14828.7309986681,14540.5710903735,14957.3135075303,14073.5513476718,13526.5938055168,13085.7700079978,12819.5495867915,14239.827865371,5651.12956395163,12044.7787873411,10551.6307400723,11113.0342133836,13485.1825231601,8846.42230374375,3793.68525608955,3670.23479035337,2797.18027909745
"CH-LTAzI_EA-63",13506.2483379045,13148.3381202789,12477.7606729867,11889.8804707405,12677.5267452849,13200.8328605234,9695.42194562777,9152.15246348073,10318.8023690749,10606.354843553,11554.5565263766,11021.3843609492,10809.2993292109,12316.5935012201,10207.729299026,10325.5798004311,10151.9406459973,9710.35245806988,9650.21147653432,8829.11993601266,8227.72250652142,6441.81647498386,7285.98634746831,12902.6616598584,5364.70111843734,4732.74188169542,4700.63148627226,4269.08943902937,3845.17843931194,12114.6268470639,2751.14440134292,2760.94145569868,2574.32677802164,14157.372447645,1121.11446681491,752.930509529423,1909.2871763795,1608.54946239995,1220.00750598128,1058.28425975339,186.576651390626,0,242.022381168003,758.336022347623,1878.67463910607,14888.6434757587,954.910051271835,3490.3878516077,13596.2820431453,11781.4540332087,17219.0595852013,16967.441612418,19264.8887614448,11241.9702481329,16486.6311918853,15429.2345639329,15627.376420708,15449.5663276,14990.6042339376,14702.4443256429,15122.2804606215,14238.5183007631,13691.4973566377,13250.7369610891,12983.6225108152,14404.9629932644,5702.08811677404,11892.0390644502,10602.7741495804,11157.444562311,13536.3259326682,8897.56571325181,3641.06816724831,3517.49506746246,2610.96673554221
"CH-LTAzI_EA-64",13589.3834763524,13225.1183672077,12554.5409199156,11964.270085645,12740.2277206582,13406.1575848358,9769.81156053227,9227.99514858592,10406.5361747166,10683.1350904819,11642.2903320183,11109.1181665909,10898.2517733157,12487.0240166657,10270.167863366,10415.5546195222,10241.937672111,9800.34948418359,9740.19414118506,8918.90939952234,8317.51532930638,6612.24699042949,7456.00277884876,13072.6907628143,5534.56485296267,4903.17239714105,4930.69637352349,4439.11089326259,4015.19989354516,12284.4905815892,2840.22886694811,2930.70734035391,2800.48751164042,14327.2361821703,1212.39705148896,980.439824085083,1925.19010328759,1654.05644708262,1344.03277730623,1062.22141071924,416.809154168076,242.022381168003,0,607.582156116496,1786.87207475345,15041.9204498318,784.787746082618,3307.11037809192,13671.7584860956,11997.1497880841,17372.3365592744,17042.6886175063,19340.1357665332,11457.6660030083,16561.0600785797,15497.5547209403,15701.7020416217,15523.9952142944,15061.3091133208,14773.1492050261,15197.5274657099,14313.7653058514,13765.9262433321,13325.9839661774,13210.8291869743,14632.1696694235,5869.07593044591,11802.4744011986,10769.7619632523,11324.2284730852,13703.31374634,9064.55352692368,3551.67373127352,3427.94909208757,2440.42407928583
"CH-LTAzI_EA-65",13205.975723345,12841.7106142004,12171.1331669082,11580.8623326376,12304.8978914588,13399.6770957092,9363.84873164032,8844.58739557854,10023.1759206965,10299.7273374745,11258.9300779982,10725.7579125709,10514.9886929062,12480.5435275392,9833.80180696062,10036.4626565025,9873.31047574809,9487.0839930796,9362.08769882964,8538.33200999716,7937.97806212961,6605.76650130292,7270.63123497228,12887.3192189378,5347.53352220786,4862.07608752403,5016.38894286362,4256.6247898986,3830.64098730494,12097.46530848,2458.02526008041,2743.60464326334,2884.63461906733,14140.2109090612,1819.85252781937,1454.55239675663,1513.12107551628,1294.19999764994,1188.03261765191,647.075830320895,797.460420711175,758.336022347623,607.582156116496,0,1180.03249887363,14827.071390416,1186.09229735215,2802.20884586207,13330.8374454252,12093.1877688746,17157.4874998585,16635.900075079,18933.3472241058,11521.2622434045,16151.6949632669,15060.9904844134,15292.1384078407,15114.6300989816,14651.7454795398,14363.5855712452,14790.7389232825,13906.9767634241,13356.5611280193,12919.1954237501,13498.0779821324,14909.7784719099,6419.74492609739,12185.525629546,11320.4309589038,11875.1013716343,14253.9827419915,9615.22252257515,3953.77157343809,3811.38384593332,2697.28900547482
"CH-LTAzI_EA-66",12237.1846767411,11872.9195675964,11202.3421203042,10612.0712860337,11288.9490818634,13264.3204208168,8387.24524484329,7875.79634897458,9054.71913663892,9330.93629087054,10290.4732939406,9757.30112851328,9547.18374812055,12344.7663789543,8857.19832016359,9213.57716802614,9224.44521495882,8838.87305966111,8650.39841738206,7753.56742607534,7277.08083010157,6470.55004009858,6984.01795507127,12538.7631063902,4706.6733617088,4725.83161853817,4955.79018951525,4117.49316725636,3664.0874030569,11455.9696800096,1813.01953465843,2428.96633930039,2981.43639825873,13495.2016206847,2999.26912624241,2453.22304870783,906.510559351215,988.305475107773,1417.92920029258,885.03250238943,1826.20394049455,1878.67463910607,1786.87207475345,1180.03249887363,0,14188.1714939671,2315.99273131625,2272.92142943433,12688.9452940243,12150.9931753436,16518.5876034097,15681.3530350525,17979.018259938,11396.1489618243,15192.6116537581,14095.6647320019,14331.6065876268,14155.5467894728,13691.2136593259,13403.0537510312,13836.4099591147,12952.8872204975,12398.0817736452,11965.1058808235,14114.8183815952,15246.2435365811,7428.48898605201,13154.2565164614,12326.3084757653,12891.7749577162,15259.8602588531,10621.1000394367,5080.17248459169,4840.79729575976,3666.66192920129
"CH-LTAzI_EA-9",5477.53844330758,5553.68387459973,5406.73075411406,6155.80685489029,6845.78208109472,7970.99075197276,6603.48487075412,6460.16384410679,5424.71044729893,5928.44358894957,4754.41490946384,5274.30737189397,4710.15757661622,7500.43430117028,6734.92200746973,4680.77945376338,4757.69284496984,5168.52269852516,5358.3679596559,6213.52272847524,6778.67039748042,9608.84180127698,8316.29632994864,5505.83635332831,9585.16610153414,10740.407404213,11721.3609729417,10958.1634109972,11302.1484161838,4318.47849781066,12397.3018833388,12119.8843165676,12655.9604098707,3332.35786585221,15704.8416343267,14760.6112983302,13422.626842269,13563.9335133388,13701.4606703102,14195.3210520612,14690.0344180156,14888.6434757587,15041.9204498318,14827.071390416,14188.1714939671,0,14386.7776552937,14437.2241789739,1220.11954529388,10309.01387141,2359.05608194627,3607.13871986265,4887.31941479083,9204.56203476162,4828.35996793117,5464.50130835868,4477.29636624785,3857.71820236909,4900.61084796715,4812.22025734138,2841.5370950337,2393.72313179621,2944.21229932145,2458.05366159732,15581.1180070379,14619.9208889464,15748.322764607,25255.8466584546,19333.4326486722,20396.3932486198,21484.3848101221,17384.7857395169,17005.6178916091,16889.447702386,16042.3761765277
"CH-LTAzI_EA-67",14362.2102845215,13997.9451753769,13327.3677280847,12737.0968938142,13469.8406614556,14063.5075706913,10528.7915016371,10000.8219567551,11179.410481873,11455.961898651,12415.1646391748,11881.9924737474,11671.2232540827,13271.1404446566,10998.7445769574,11188.9238525475,11015.3069051363,10573.7187172089,10513.5633742104,9692.27863254765,9090.88456233169,7396.36341842031,8240.25444566629,13856.9424296318,6318.84716723093,5687.28882513187,5563.35461119007,5223.36256008013,4799.45156036269,13068.7728958575,3613.3470063713,3715.04264084094,3526.32420681326,15111.5184964386,1001.78911070995,1461.02324663568,2669.35563669282,2427.1745865058,2128.36807779327,1791.83293726248,1141.12359482708,954.910051271835,784.787746082618,1186.09229735215,2315.99273131625,14386.7776552937,0,3457.1783129671,14442.3894556442,12626.8532221906,18153.9329756496,17813.319587055,20110.7667360818,12087.3694371149,17331.3345962548,16244.5939229399,16471.7780408286,16294.2697319694,15831.3851125277,15543.225204233,15968.1584352585,15084.3962754,14536.2007610072,14096.614935726,13597.9145897137,15022.0907904471,5712.51463037906,11029.3468349438,10616.0046287018,11155.5592297712,13549.5564117896,8910.79619237324,2780.51970189814,2654.82152583272,1656.16894818163
"CH-LTAzI_EA-68",13519.046263321,13145.2199944675,12478.3370222541,11803.4757095026,12317.5166900868,15445.8762174759,9571.16178045027,9226.6432263998,10495.1830772494,10611.6897164186,11730.9372345511,11146.2909729783,11080.333147655,14526.3221756134,9975.64313985715,10880.3005419233,10894.7624628386,10509.1903075409,10320.0181069347,9420.29079997255,8947.17471448842,8652.38090243785,9163.38227442667,14611.7954756026,6852.52829264292,6908.0914176622,7223.62215018355,6299.46553202459,5846.3503021125,13285.5700815129,3992.02156095445,4611.05753097855,5254.35782769306,15223.1159699424,4424.14351986782,4235.23944074809,3122.74316593779,3261.22690454211,3604.63396731361,2946.23300973095,3588.02216535687,3490.3878516077,3307.11037809192,2802.20884586207,2272.92142943433,14437.2241789739,3457.1783129671,0,13988.7682899648,14027.6732274011,17818.9846922461,16708.8373667823,19058.7182574659,13211.4034602131,16107.9854549897,14843.2775061447,15207.18050471,15078.9111485897,14493.2090799702,14206.7442930843,14930.1474898829,14103.8535989591,13417.6725064121,13141.8940140611,15851.707899877,17131.551493547,8719.60671430061,12479.2597693297,13622.3146948112,14163.4931815029,16555.866477899,11917.1062584826,5155.3415656011,4802.80495049464,3580.09965754166
"CH-LTAzI_EA-10",4274.01650112258,4270.20299068888,4063.13259778957,4718.15460643964,5475.71549150668,7989.87488717194,4996.62653440926,4853.30550776194,3817.85211095408,4345.45122043419,3271.3719082465,3687.90161193087,3103.29924027136,7427.132626163,5135.68600567426,3144.74773959189,3235.60391292356,3661.59873483465,3830.62295248166,4685.50409269007,5279.43012366953,8666.63953070346,7310.30855016768,5526.22379712953,8382.441802494,9554.60327278281,10594.2618872097,9766.54031330862,10109.8692611253,4037.69293312573,10900.42868963,10878.0614668846,11463.9688096083,3809.33519945146,14509.0909644801,13564.6189262237,11924.8157271901,12069.6994395413,12363.9548863665,12699.3817722109,13431.3118046468,13596.2820431453,13671.7584860956,13330.8374454252,12688.9452940243,1220.11954529388,14442.3894556442,13988.7682899648,0,10142.8272961937,3864.6445329827,4036.04969690815,6188.936172812,9024.23364238509,4306.9108917172,4792.56318302949,3892.01902148368,3293.97250507709,4180.31998258129,4022.54252223624,2349.8762971191,1693.24141406109,1979.69715934102,1359.44161479986,15299.316791834,14453.73431373,15189.6933712291,24460.2195338521,18863.8280777648,19926.7886777124,21155.5683077459,16926.5299408144,16209.9907670066,16093.8205777835,15018.5284534232
"CH-LTAzI_EA-1",13963.5851860798,13891.5372559099,13354.6417908368,13579.3374859406,14483.7923068673,3998.02854245116,12076.6380510501,11431.6262941209,11559.1489301247,12342.7041909224,12097.1946543263,12060.6455225242,11134.8049400141,3969.31228136583,12651.3168446154,10150.8239926206,9666.97649178059,9433.8827022871,9750.16677714139,9734.6332420564,9307.35867073907,6056.69926673328,6406.70820133081,6032.70770676303,8362.24351204199,7727.6921227177,7278.04511399916,8323.59172385879,8743.01865912364,6973.8571206347,10668.5969415555,9882.68979778868,9381.49527065823,8362.26333481832,11926.3764562857,11204.7744024227,11310.6852679245,11253.4949711026,11065.4657001877,11713.3321684577,11581.8657236956,11781.4540332087,11997.1497880841,12093.1877688746,12150.9931753436,10309.01387141,12626.8532221906,14027.6732274011,10142.8272961937,0,12303.6531855534,14529.9123447173,15201.7392121049,1034.46855354442,14905.1569559965,15170.4025258562,14387.4343755677,13830.8738808182,14548.013732028,14378.9472480052,12985.7036595514,12173.3586386126,12315.6510005578,11535.41247157,5472.97991045358,4322.1191178778,9710.87836883172,21073.1945644746,11379.5271924095,12882.2417960955,12650.4783059687,9920.57069406228,13632.2835175038,13849.36965497,13534.3311426223
"CH-LTAzI_EA-11",6232.92769002099,6541.2561858857,6749.21960637299,7665.3799590315,8081.27689707634,8955.18111320724,8739.82055765998,8675.37304575871,7626.51412735082,7851.38078525933,6823.78412616931,7395.16731104125,6916.17308619283,8691.16684596172,8611.54295736506,7007.26796568913,7087.45201041893,7498.28186397426,7687.73371989374,8542.61486010214,9109.08650692301,11861.5935535869,10573.3867203484,6518.82922068454,11936.5383933986,13004.893799309,13979.8082374063,13227.6407341485,13623.1080985749,5883.5079692508,14727.7179927814,14450.3004260102,14940.044287495,3891.50281591858,18056.2139261911,17111.9835901946,15753.0429517116,15894.3496227814,16031.8767797528,16525.7371615038,17020.4505274582,17219.0595852013,17372.3365592744,17157.4874998585,16518.5876034097,2359.05608194627,18153.9329756496,17818.9846922461,3864.6445329827,12303.6531855534,0,2441.17561872174,3016.20272391269,10402.7086571397,3953.72295535473,5866.17364706735,4392.63504084707,3848.48102159489,5471.29858447203,5539.28354519411,3703.29786759996,4290.08571432282,4786.52767822822,4596.55452418397,16822.5312534638,15779.5342211502,17972.3300087071,27587.5673913375,21272.8947220802,22335.8553220279,23317.1881232961,19324.247812925,19337.338624492,19221.1684352689,18374.0969094106
"CH-LTAzI_EA-13",3852.91177410141,4238.29246306076,4497.73468278965,5412.61914714849,5780.14431996237,11214.0168647155,6815.16221452437,7082.65040393558,5944.73599606292,5922.25573852907,4923.62805413639,5489.80210649334,5563.34900510147,10922.3513621304,6573.1058224198,6365.29421197091,6680.04137734574,7140.3727144184,7176.43852253504,7867.31698124106,8641.13140232726,12495.8767810782,11136.7738687086,8760.28055035608,11875.0232635349,13158.1667479063,14343.6716472512,13280.2004585966,13600.2672726339,7772.64421903073,14205.6564043024,14255.9210742942,14895.9147888172,6227.23463674643,17896.4719816877,16951.9999434313,15153.3047869708,15395.1519360338,15735.0988038074,16015.2525613916,16802.4746593267,16967.441612418,17042.6886175063,16635.900075079,15681.3530350525,3607.13871986265,17813.319587055,16708.8373667823,4036.04969690815,14529.9123447173,2441.17561872174,0,2364.85681833013,13065.4372909712,1540.56743092209,3543.43519160665,2131.31608240558,1795.18911094568,3390.07478280425,3477.92114026579,2328.44239150538,3000.96044714555,3223.13572226564,3709.86466084657,19339.1754307738,18464.8605941936,19057.4048691535,27857.1326851701,22731.5395756891,23794.5001756368,25189.3828359524,20794.2414387387,19607.146259616,19482.7786130229,18369.0522813342
