"","CH-EA-63/69","CH-EA-64","CH-EA-65","CH-EA-66","CH-EA-67","CH-EA-68","CH-EA-70","CH-EA-6","CH-EA-71","CH-EA-72","CH-EA-7","CH-EA-73","CH-EA-74","CH-EA-75","CH-EA-76","CH-EA-77","CH-EA-78","CH-EA-79","CH-EA-80/81","CH-EA-82","CH-EA-83","CH-EA-8","CH-EA-84","CH-EA-85","CH-EA-86","CH-EA-9","CH-EA-87","CH-EA-88","CH-EA-89","CH-EA-90","CH-EA-91","CH-EA-10","CH-EA-92","CH-EA-93","CH-EA-94/95/96","CH-EA-97","CH-EA-98","CH-EA-11","CH-EA-100","CH-EA-101","CH-EA-102","CH-EA-12","CH-EA-103/104","CH-EA-105","CH-EA-106","CH-EA-107","CH-EA-108","CH-EA-109","CH-EA-110","CH-EA-111","CH-EA-112","CH-EA-1","CH-EA-13/14","CH-EA-113","CH-EA-114","CH-EA-115","CH-EA-15","CH-EA-116","CH-EA-117","CH-EA-118","CH-EA-119","CH-EA-120","CH-EA-16","CH-EA-121","CH-EA-122","CH-EA-123","CH-EA-124","CH-EA-17","CH-EA-125","CH-EA-126","CH-EA-127","CH-EA-18","CH-EA-128","CH-EA-129","CH-EA-130","CH-EA-19","CH-EA-131","CH-EA-20","CH-EA-2","CH-EA-21","CH-EA-22","CH-EA-23","CH-EA-24","CH-EA-25","CH-EA-26/44","CH-EA-27","CH-EA-28","CH-EA-29","CH-EA-30","CH-EA-31","CH-EA-32","CH-EA-33","CH-EA-3","CH-EA-34","CH-EA-35","CH-EA-36","CH-EA-37","CH-EA-38","CH-EA-4","CH-EA-39","CH-EA-41","CH-EA-42","CH-EA-43","CH-EA-5","CH-EA-45/51","CH-EA-46","CH-EA-47","CH-EA-48","CH-EA-49","CH-EA-50","CH-EA-52","CH-EA-53","CH-EA-54","CH-EA-55","CH-EA-56","CH-EA-57","CH-EA-58","CH-EA-59","CH-EA-60","CH-EA-61","CH-EA-62","IX-EA-6","IX-EA-8","IX-EA-1","IX-EA-9","IX-EA-10","IX-EA-11/12","IX-EA-2","IX-EA-13","IX-EA-14","IX-EA-15","IX-EA-17","IX-EA-18","IX-EA-19","IX-EA-20","IX-EA-21","IX-EA-3","IX-EA-4","IX-EA-5","IX-EA-23/24/12/13/15XO-EA-23/24/12/13/15","TX-EA-57","TX-EA-59","TX-EA-60","TX-EA-61","TX-EA-63","TX-EA-64","TX-EA-56","IX-EA-16","XO-EA-1","XO-EA-7","XO-EA-2","XO-EA-8","XO-EA-3","XO-EA-4","XO-EA-5","XO-EA-11","XO-EA-6","XO-EA-14"
"CH-EA-123",12268.2999508936,13208.6036910247,13357.5482540275,12999.9565836744,13134.0824891479,12329.3791363822,11916.2574649993,13603.7644347429,11756.530081975,12545.6988565015,13014.2562091328,9399.56732953007,8811.24975889319,9563.59405684442,9003.77092687624,9639.82082695335,10168.9829260203,10457.9733069485,11404.737083322,10871.5649178947,10657.9742385245,12130.0168498295,10096.3991157694,10052.6221245251,8110.88240142604,13233.0521324444,8436.29944342363,10173.6095117726,10017.3467321087,9999.97035733879,9558.3821694114,13152.6430669531,9513.60196933394,9483.3005937679,8677.14964735417,8075.75221786293,10455.7299360196,13270.847216061,7624.540054567,6255.23982359323,7099.40969607768,12716.0850084678,5178.2376958175,3965.20715088688,4589.02670210317,4546.1652303048,4961.99940654357,4514.05483488163,4082.51278763875,3658.60178792131,3341.9256560221,12456.340004822,11928.163424444,2600.0533854915,2574.51592698573,2387.75012663102,14177.0720236115,1906.75179879927,1196.85965079281,657.331904707332,1801.51037552103,1500.57282626313,13781.0838044053,1068.18989396606,1018.7327488709,0,186.576651390626,15128.4005904755,416.809154168076,797.460420711175,1826.20394049455,14690.0344180156,1141.12359482708,1680.19399660508,1775.77073687768,12476.7728184414,3588.02216535687,13431.3118046468,11248.3506641068,17020.4505274582,17691.3282899047,19157.9415797274,17905.5380659569,16767.6318863675,16806.3522293161,19099.9218083536,19015.9280733079,20078.2965801101,19179.7190822614,21282.4522637769,22483.0297166796,22152.8620299095,11042.3819386198,22171.8557910167,22572.6077420007,23206.3018055899,22910.8307164602,20459.2719082932,14249.5363659494,19458.4415978918,16137.8735144047,17801.5003788561,17398.1218495551,11508.3256767283,16292.7148443574,15771.5909700129,15339.6359420727,15279.9036902994,15464.0794575738,15142.0120548758,15312.447267382,14828.7309986681,14857.5830706395,14540.5710903735,14957.3135075303,14962.6858439507,13554.0973724298,14073.5513476718,13526.5938055168,12989.6523375302,13085.7700079978,12819.5495867915,9661.20453875886,14354.3010313216,11528.892077155,8599.94278193882,9566.62754047325,15933.4438741764,6744.60592788185,7292.53430227387,6961.51128660057,8124.01816042855,8516.25363988302,7802.2410618778,5651.12956395163,5214.73649566725,14474.4393181999,13772.7975781384,13440.2434497428,11850.2440653249,14273.3613316111,10711.3617055354,10551.6307400723,11001.1792770301,13048.561095277,14662.1646638075,15252.2284238349,8707.16520599188,3793.68525608955,5560.79851846133,3670.23479035337,4505.73324696909,3875.75460068632,2797.18027909745,3769.85310275336,9252.83073715111,4148.80405315874,13264.8419759238
"CH-EA-124",12418.1193939482,13358.4231340793,13506.2483379045,13148.3381202789,13267.4780665307,12477.7606729867,12065.6615524328,13790.3410861335,11889.8804707405,12677.5267452849,13200.8328605234,9507.51398163615,8922.57994214979,9695.42194562777,9152.15246348073,9789.64027000792,10318.8023690749,10606.354843553,11554.5565263766,11021.3843609492,10809.2993292109,12316.5935012201,10207.729299026,10203.9472152114,8260.70184448061,13419.628783835,8587.28494392266,10325.5798004311,10169.3170207672,10151.9406459973,9710.35245806988,13339.2197183437,9665.57225799243,9635.27088242639,8829.11993601266,8227.72250652142,10642.1933586394,13457.4238674516,7811.11670595762,6441.81647498386,7285.98634746831,12902.6616598584,5364.70111843734,4151.67057350673,4775.60335349379,4732.74188169542,5148.5760579342,4700.63148627226,4269.08943902937,3845.17843931194,3528.50230741273,12642.9166562127,12114.6268470639,2751.14440134292,2760.94145569868,2574.32677802164,14363.5354462314,1885.19153534009,1121.11446681491,752.930509529423,1909.2871763795,1608.54946239995,13967.5472270251,1220.00750598128,1058.28425975339,186.576651390626,0,15327.0096482186,242.022381168003,758.336022347623,1878.67463910607,14888.6434757587,954.910051271835,1527.45427371417,1589.57958202223,12643.6261235812,3490.3878516077,13596.2820431453,11447.93897362,17219.0595852013,17889.9373476478,19357.375609981,18096.2557315288,16932.602124866,16971.3191824074,19264.8887614448,19180.6967899851,20243.200131231,19343.2110932588,21447.2209804541,22647.7984333567,22317.6307465866,11241.9702481329,22335.3478020141,22736.0997529981,23369.7938165873,23074.1276795944,20608.6027819267,14449.1246754626,19580.789174657,16285.8795049593,17963.3736141256,17562.8905662323,11707.9139862414,16456.2068553548,15920.9218436463,15488.9668157062,15429.2345639329,15627.376420708,15305.30901801,15475.9392783794,14990.6042339376,15006.913944273,14702.4443256429,15122.2804606215,15127.6560824492,13719.0676109283,14238.5183007631,13691.4973566377,13154.6225760288,13250.7369610891,12983.6225108152,9785.76746843834,14519.436159215,11649.7247911517,8720.31726333679,9731.76266836661,16103.4240230718,6864.98040927982,7412.90878367184,7012.88305466904,8168.42850935594,8552.45262724353,7829.31995130277,5702.08811677404,5259.14684459464,14645.2163940742,13942.9177398632,13636.6399521256,11697.504342434,14437.4342556348,10762.6850463249,10602.7741495804,11046.7947501012,13099.7045047851,14713.488004597,15416.3013478587,8758.30861549994,3641.06816724831,5374.58497490608,3517.49506746246,4353.85161866802,3689.54105713108,2610.96673554221,3583.63955919812,9067.77597215693,3962.5905096035,13112.1022530329
"CH-EA-17",5082.75253782333,5546.61168694688,6010.98434703932,6088.93994192298,7098.95203309784,5959.36444147502,5654.70950703872,7870.96816115933,6713.03243298241,7400.93556740809,7554.42129779052,8281.76713705939,7839.5592733451,7175.60121203058,7032.28018538325,6342.06657363892,5996.82678857539,6500.55993022603,5326.5312507403,5846.42371317043,5282.27391789268,7236.78794651838,7307.03834874619,5705.54389392932,7399.26173438874,6702.89057588452,7024.7724927906,5230.71617491827,5097.04668685939,5207.29202807107,5609.95182571659,6212.50074434122,5758.53648978659,5857.6581932269,6664.35608349313,7217.03656994029,4643.31600741704,5131.04228404211,8386.7823076071,9781.64271274025,8493.13452602028,5085.46417596634,9934.12957444237,11180.2694556279,10757.2507897006,10920.9103649942,10781.9479755206,11899.5298385886,11143.1929815605,11528.7556647255,11858.0459208065,11090.628774235,4084.69520367824,12835.6680557987,12558.2504890275,12849.811306919,2462.71952756119,16059.7331865762,15998.9647657715,15062.8128217468,13860.9930147288,14002.2996857987,568.469361410909,14139.8268427701,14633.687224521,15128.4005904755,15327.0096482186,0,14085.7406243339,13897.0552210573,13249.8505071063,534.886694968022,14870.0759248209,15401.0259631777,15321.7129598145,2416.08062671969,14920.522448501,1732.80541746771,10043.0991263668,2284.78558446533,2944.58356229376,4344.46428880099,3457.36073102686,2675.27547723758,3549.56015354525,5040.31155039866,5577.03354182627,6325.87428420084,6317.5828417616,7681.02024136829,8762.1850822538,8408.89087848493,8961.53835361571,8526.1943433666,8947.05560074795,9753.48769338945,10485.1480965172,9662.93720992501,9526.53918962815,10671.3704861471,7394.43773117998,6784.64560131442,4704.08140010278,7767.00502690833,5005.53626079357,6375.43512775075,6306.54754014734,5919.93939481064,4931.19625320354,4688.23395033539,4360.4785877977,5356.04893441911,5998.19999448694,5267.65834379334,3291.37036898748,2697.52844018028,2245.18871387308,2849.16121824817,3427.50883555229,2628.28412112993,2962.78381457867,15338.5234617211,14587.9854558362,14443.9304437053,16546.578111529,15120.315304366,12871.8986550121,15172.4629872591,14331.1195450689,14704.1260895249,15464.9202674825,18575.2653748982,19103.6434974316,18554.9833128762,15880.9931276598,16552.1553000758,13360.8055865226,12904.2990998812,12229.1407060185,25319.2275950697,16383.2771678447,18468.1788778084,19413.3865665224,20326.2180097259,20808.4271929076,20900.5321843679,16615.9705549483,17355.8476983349,17368.406645361,19289.8226302358,17372.7459719132,17184.3841550458,17606.7075462484,16525.6744460549,17498.2994476433,22984.7182795348,17878.0243688503,26781.9374487707
"CH-EA-125",12505.8531995899,13446.156939721,13589.3834763524,13225.1183672077,13341.8676814352,12554.5409199156,12151.6183015381,14020.5601336273,11964.270085645,12740.2277206582,13406.1575848358,9523.4265127394,8985.01850648978,9769.81156053227,9227.99514858592,9878.59271411278,10406.5361747166,10683.1350904819,11642.2903320183,11109.1181665909,10898.2517733157,12487.0240166657,10270.167863366,10292.8996593163,8348.43565012232,13590.0592992806,8676.23738802753,10415.5546195222,10259.7508053804,10241.937672111,9800.34948418359,13509.6502337894,9755.55492264317,9725.24570151749,8918.90939952234,8317.51532930638,10812.0570931648,13627.8194341371,7981.54722140325,6612.24699042949,7456.00277884876,13072.6907628143,5534.56485296267,4321.53430803206,4946.03386893942,4903.17239714105,5319.00657337983,4930.69637352349,4439.11089326259,4015.19989354516,3698.93282285836,12873.1357037065,12284.4905815892,2840.22886694811,2930.70734035391,2800.48751164042,14533.3991807567,2036.18126337205,1212.39705148896,980.439824085083,1925.19010328759,1654.05644708262,14137.4109615504,1344.03277730623,1062.22141071924,416.809154168076,242.022381168003,14085.7406243339,0,607.582156116496,1786.87207475345,15041.9204498318,784.787746082618,1438.05983773939,1358.96158270961,12730.220246811,3307.11037809192,13671.7584860956,11663.6347284953,17372.3365592744,18028.8459429076,19512.4274327747,18212.8056068383,17008.0636051626,17046.5661874957,19340.1357665332,19255.1256766795,20317.6290179254,19417.6399799532,21521.6498671485,22722.2273200511,22392.059633281,11457.6660030083,22409.7766887085,22810.5286396925,23444.2227032817,23148.5565662888,20672.0156598146,14664.8204303379,19590.4060696064,16334.6990078749,18034.0784935088,17637.3194529267,11923.6097411168,16530.6357420492,15988.2605242269,15540.655380494,15497.5547209403,15701.7020416217,15379.7379047045,15550.3681650738,15061.3091133208,15073.3095892382,14773.1492050261,15197.5274657099,15203.1261649796,13794.5376934587,14313.7653058514,13765.9262433321,13230.0840563254,13325.9839661774,13210.8291869743,9998.73070562339,14746.642835374,11862.6344972238,8933.22696940886,9958.96934452567,16330.6306992309,7077.89011535188,7625.81848974391,7180.75209666664,8335.21242013016,8682.1360112884,7959.00333534765,5869.07593044591,5417.24202536628,14872.4230702333,14170.1244160223,13855.5275141313,11607.9396791825,14664.6409317939,10929.6728599967,10769.7619632523,11213.5786608755,13266.692318457,14880.4758182689,15643.5080240177,8925.29642917181,3551.67373127352,5204.54974756859,3427.94909208757,4111.82923750002,3522.1952782922,2440.42407928583,3413.24534672605,8977.05250710178,3792.55528226601,13022.4184801101
"CH-EA-126",12122.4929455698,13062.7966857009,13205.975723345,12841.7106142004,12958.4599284278,12171.1331669082,11768.258047518,14019.4616758852,11580.8623326376,12304.8978914588,13399.6770957092,9025.19540298528,8520.8249753248,9363.84873164032,8844.58739557854,9495.31572194011,10023.1759206965,10299.7273374745,11258.9300779982,10725.7579125709,10514.9886929062,12480.5435275392,9833.80180696062,9909.63657890679,7965.07539610225,13580.2775492609,8292.97430761802,10036.4626565025,10013.8260426746,9873.31047574809,9487.0839930796,13439.2807544552,9377.52803121694,9346.85619110208,8538.33200999716,7937.97806212961,10625.0318200556,13443.0020425575,7885.11710538458,6605.76650130292,7270.63123497228,12887.3192189378,5347.53352220786,4134.50903492287,4792.11226627237,4862.07608752403,5312.47118712508,5016.38894286362,4256.6247898986,3830.64098730494,3601.82643659646,13020.1155374931,12097.46530848,2458.02526008041,2743.60464326334,2884.63461906733,14346.3739076475,2614.61511438656,1819.85252781937,1454.55239675663,1513.12107551628,1294.19999764994,13949.6922070443,1188.03261765191,647.075830320895,797.460420711175,758.336022347623,13897.0552210573,607.582156116496,0,1180.03249887363,14827.071390416,1186.09229735215,1895.223958973,1425.26626502841,12457.8456570087,2802.20884586207,13330.8374454252,11759.6727092858,17157.4874998585,17756.9533350931,19297.5783733589,17808.4448112576,16603.7028095819,16639.7776450684,18933.3472241058,18845.7605613667,19908.2639026126,19008.2748646404,21112.2847518357,22312.8622047384,21982.6945179683,11521.2622434045,22000.4115733957,22401.1635243797,23034.8575879689,22739.149251913,20230.90505516,14725.3131239868,19102.0471612256,15893.5884032203,17624.5148597278,17227.954337614,11982.9385260455,16121.2706267364,15547.1499195724,15099.5447758395,15060.9904844134,15292.1384078407,14970.3305903286,15141.0030497611,14651.7454795398,14632.1989845836,14363.5855712452,14790.7389232825,14799.0773827881,13391.130006694,13906.9767634241,13356.5611280193,12825.7232607447,12919.1954237501,13498.0779821324,10416.8223694128,15024.2516378604,12285.7198189988,9358.18056254468,10236.6157824091,16599.6509922345,7503.00034395171,8050.92871834373,7730.23378957223,8886.08531867928,9241.24740316425,8518.1147272235,6419.74492609739,5973.62282399974,15140.4023813282,14438.7606412668,14105.021660298,11990.9909075298,14951.889726952,11480.3418556482,11320.4309589038,11764.4515594246,13817.3613141084,15431.1448139203,15930.7568191758,9475.96542482328,3953.77157343809,5404.73455655251,3811.38384593332,3878.98546608013,3890.9866508803,2697.28900547482,3624.77107331093,9358.11373062288,4037.87121700074,13404.6708990147
"CH-EA-127",11154.0361615122,12094.3399016433,12237.1846767411,11872.9195675964,11987.6975730776,11202.3421203042,10799.6837127087,13884.1050009928,10612.0712860337,11288.9490818634,13264.3204208168,7934.86368102058,7526.80738867708,8387.24524484329,7875.79634897458,8526.98634672156,9054.71913663892,9330.93629087054,10290.4732939406,9757.30112851328,9547.18374812055,12344.7663789543,8857.19832016359,8942.61229796525,6996.61861204466,13442.258115117,7325.76682333481,9213.57716802614,9366.07362154965,9224.44521495882,8838.87305966111,13288.5172779923,8694.20360873378,8602.1917730418,7753.56742607534,7277.08083010157,9979.83754502996,13099.6819716213,7742.36638465938,6470.55004009858,6984.01795507127,12538.7631063902,4706.6733617088,3729.76311460913,4652.9998091639,4725.83161853817,5176.94289234238,4955.79018951525,4117.49316725636,3664.0874030569,3466.96861880975,12958.6605428328,11455.9696800096,1813.01953465843,2428.96633930039,2981.43639825873,13701.3646192711,3732.95573929382,2999.26912624241,2453.22304870783,906.510559351215,988.305475107773,13303.1206329334,1417.92920029258,885.03250238943,1826.20394049455,1878.67463910607,13249.8505071063,1786.87207475345,1180.03249887363,0,14188.1714939671,2315.99273131625,3025.04875266101,2268.19245121101,11817.2696792838,2272.92142943433,12688.9452940243,11861.4197883165,16518.5876034097,17106.5431490079,18658.7033911607,16859.480394492,15704.0197867054,15685.4486809005,17979.018259938,17887.2812069926,18949.7845482385,18049.1915551316,20153.8053974616,21354.3828503643,21024.2151635942,11396.1489618243,21041.3282638869,21442.080214871,22075.7742784601,21780.0545847782,19265.5793027486,14599.5929324138,18057.9604300932,14909.528222834,16663.9830395139,16269.4749832398,11856.8652215126,15162.1873172277,14581.8241671609,14134.219023428,14095.6647320019,14331.6065876268,14011.2359231938,14181.9197402523,13691.2136593259,13666.8732321721,13403.0537510312,13836.4099591147,13985.2348772606,12615.0061002689,12952.8872204975,12398.0817736452,12007.8242054133,11965.1058808235,14114.8183815952,11088.903214983,15360.7167025317,12958.2545915658,10034.1975215435,10781.5145814071,16935.3733246256,8234.74986791027,8804.0015936868,8735.0940730473,9908.20248969756,10306.3285047516,9592.3159267464,7428.48898605201,7019.13892180035,15476.1247137193,14774.4829736579,14440.7439926891,12959.7217944452,15568.6301264148,12485.8749962965,12326.3084757653,12778.5386991305,14823.23883097,16436.6779545686,16492.238311378,10481.8429416849,5080.17248459169,6372.75604049412,4840.79729575976,3999.82103358566,4860.52806912861,3666.66192920129,4592.84483426313,10326.713297155,5006.31832328805,14373.3002507621
"CH-EA-18",4526.59589564368,5013.16578321514,5477.53844330758,5553.68387459973,6563.69596577459,5406.73075411406,5097.48392894659,8293.42632764066,6155.80685489029,6845.78208109472,7970.99075197276,7709.65079578293,7267.44293206864,6603.48487075412,6460.16384410679,5769.95023236246,5424.71044729893,5928.44358894957,4754.41490946384,5274.30737189397,4710.15757661622,7500.43430117028,6734.92200746973,5145.21051795318,6849.32501323385,7131.46663763213,6516.71510987378,4680.77945376338,4658.68051439952,4757.69284496984,5168.52269852516,6664.42463969736,5309.48208705542,5405.6709995781,6213.52272847524,6778.67039748042,4573.75131157107,5609.15830041395,8253.77877642261,9608.84180127698,8316.29632994864,5505.83635332831,9585.16610153414,10841.1650713842,10575.9261295023,10740.407404213,10603.0214128577,11721.3609729417,10958.1634109972,11302.1484161838,11664.6086566695,11398.1131750212,4318.47849781066,12397.3018833388,12119.8843165676,12655.9604098707,2949.2188947396,15865.8822895279,15704.8416343267,14760.6112983302,13422.626842269,13563.9335133388,1045.36856115101,13701.4606703102,14195.3210520612,14690.0344180156,14888.6434757587,534.886694968022,15041.9204498318,14827.071390416,14188.1714939671,0,14386.7776552937,14917.7276936505,14838.4146902873,1886.66428329293,14437.2241789739,1220.11954529388,10286.1228075127,2359.05608194627,3029.93384439271,4500.13423054366,3308.14307657424,2416.17698186238,3357.21491387672,4887.31941479083,5413.03935117895,6174.52922244717,6153.58865111428,7527.91972839215,8620.02215871757,8266.7279549487,9204.56203476162,8381.47855055809,8793.95508777181,9600.38718041331,10321.1539058699,9484.8357076724,9879.33983959394,10217.4705991914,6938.99964472802,6557.73832313219,4519.3876335198,8010.90299629252,4771.35285091207,5919.99704129879,5851.10945369538,5464.50130835868,4477.29636624785,4234.3340633797,3910.64531384393,4900.61084796715,5542.76190803498,4812.22025734138,2841.5370950337,2252.63794025158,1740.45856089173,2393.72313179621,2944.21229932145,2123.55396814858,2458.05366159732,15581.1180070379,14579.5857290996,14709.649344739,16788.1429500069,15040.3613865158,13061.602669212,15438.1818882928,14251.1656272186,14624.1721716747,15384.9663496322,18451.5195404414,18979.8976629747,18431.2374784194,15748.322764607,16393.9104639593,13626.5244875563,13170.0180009149,12494.8596070522,25060.9938121155,16625.9484304944,18388.2249599581,19333.4326486722,20246.2640918756,20737.6471112671,21143.1341164649,16858.9942360942,17275.8937804846,17005.6178916091,18806.5243607086,16889.447702386,16701.0858855187,17123.4092767213,16042.3761765277,17015.0011781161,22501.4200100076,17394.7260993231,26476.3107648905
"CH-EA-128",13278.7275067463,14219.0312468775,14362.2102845215,13997.9451753769,14114.6944896044,13327.3677280847,12924.4926086945,14653.0157963014,12737.0968938142,13469.8406614556,14063.5075706913,10210.4906969592,9685.76774532161,10528.7915016371,10000.8219567551,10651.5502831166,11179.410481873,11455.961898651,12415.1646391748,11881.9924737474,11671.2232540827,13271.1404446566,10998.7445769574,11065.8711400833,9121.30995727879,14374.1757272714,9449.20886879456,11188.9238525475,11033.1200384057,11015.3069051363,10573.7187172089,14293.7666617802,10528.9241556685,10498.6149345428,9692.27863254765,9090.88456233169,11596.339407433,14411.970810888,8765.66364939408,7396.36341842031,8240.25444566629,13856.9424296318,6318.84716723093,5105.81662230031,5730.15029693024,5687.28882513187,6103.12300137065,5563.35461119007,5223.36256008013,4799.45156036269,4483.04925084918,13505.5913663805,13068.7728958575,3613.3470063713,3715.04264084094,3526.32420681326,15317.681495025,1903.83864461529,1001.78911070995,1461.02324663568,2669.35563669282,2427.1745865058,14921.6932758187,2128.36807779327,1791.83293726248,1141.12359482708,954.910051271835,14870.0759248209,784.787746082618,1186.09229735215,2315.99273131625,14386.7776552937,0,709.131661620855,829.331351487308,13512.2391365528,3457.1783129671,14442.3894556442,12293.3381626019,18153.9329756496,18810.8648326494,20294.0238491499,18983.4365763869,17778.6945747112,17817.1971570443,20110.7667360818,20025.4001943545,21087.9035356005,20187.9144976283,22291.9243848236,23492.5018377262,23162.3341509561,12087.3694371149,23180.0512063836,23580.8031573676,24214.4972209568,23918.7888849009,21414.5084936865,15294.5238644445,20291.6533506443,17077.1918417468,18804.1544927156,18407.5939706018,12553.3131752233,17300.9102597243,16730.7533580989,16283.148214366,16244.5939229399,16471.7780408286,16149.9702233165,16320.6426827489,15831.3851125277,15815.8024231101,15543.225204233,15968.1584352585,15973.7571345282,14565.1686630073,15084.3962754,14536.2007610072,14000.715025874,14096.614935726,13597.9145897137,10270.4996967789,15136.5639563976,12036.8476983844,9089.833074766,10348.8904655493,16721.0870764463,7234.30305412547,7782.23142851749,7275.36029137447,8162.6449962435,8494.33335891749,7771.20068297674,5712.51463037906,5242.71095198991,15487.5067601486,14785.2081059376,14481.1085890794,10834.8121129276,15051.7263345333,10777.3486591594,10616.0046287018,11047.931487642,13112.9349839065,14727.7034262218,16030.5934267571,8771.53909462137,2780.51970189814,4420.18627626952,2654.82152583272,3749.62968648669,2737.40753220958,1656.16894818163,2629.01553790813,8203.35139192977,3008.19181096693,12249.2909138553
"CH-EA-129",13943.9130373293,14884.2167774604,15027.4433140918,14663.1782049471,14779.9275191746,13992.6007576549,13589.6781392775,14908.6773214788,13402.3299233844,14173.8255788467,14319.40806822,10919.5683392783,10389.7526627127,11207.8713982717,10666.0549863253,11316.6077932987,11844.596012456,12121.1949282213,13080.3501697577,12547.1780043303,12336.2668525016,13599.9419770205,11702.7294943485,11730.9147385022,9786.49548786171,14900.2975684278,10114.2524672134,11852.8458984038,11696.5831187399,11679.20674397,11237.6185560426,14819.8885029365,11192.8383559651,11162.5369803991,10356.3860339853,9754.98860449411,12124.0076053686,14938.0926520444,9291.78549055043,7922.48525957666,8767.42376461599,14383.3304444512,6846.51536516654,5633.48482023592,6256.27213808659,6213.41066628822,6629.244842527,5820.84723224203,5750.63978320488,5326.72878348744,5009.17109200553,13760.2051054573,13596.4410937931,4278.11192463367,4243.29277263853,4050.45088310379,15845.3496929606,1706.35307917811,976.325076844172,1806.87133723408,3336.16749960249,3092.11628482201,15449.3614737543,2747.39496562685,2460.34117282486,1680.19399660508,1527.45427371417,15401.0259631777,1438.05983773939,1895.223958973,3025.04875266101,14917.7276936505,709.131661620855,0,1208.58355834364,14142.2721253843,3941.91226808808,15096.0877476123,12537.7357157233,18674.794742649,19345.6725050954,20811.8666104901,19559.8822811476,18432.407829333,18471.1281722817,20764.6977513191,20680.1939473248,21742.6972885707,20842.7082505985,22946.7181377938,24147.2955906965,23817.1279039264,12332.1589364618,23834.8449593538,24235.5969103378,24869.290973927,24573.6248369342,22089.1386387075,15539.4358149158,20978.6282317692,17751.8219867677,19459.1954824306,19062.3877235721,12798.2251256946,17955.7040126945,17405.3835031198,16957.7783593869,16919.2240679608,17126.8190305435,16804.8061753498,16975.4364357192,16486.4261022426,16490.4325681311,16198.2661939479,16622.0894504958,16627.4617869162,15218.8733153953,15738.3272906374,15190.9945139774,14654.4282804958,14750.5459509633,13565.7011835493,10225.9020030711,15106.0322142998,11963.3486302445,8910.10405444308,10317.7075823566,16691.3324641496,7062.52135490872,7557.84386291131,7024.25864830874,7668.80350941278,7999.7699568404,7276.63728089964,5257.3760587445,4748.86946515918,15524.4061380804,14822.6588635207,14723.5334259298,10170.2396213225,15019.5129283689,10427.5348936951,10163.8041005427,10554.3434829334,12714.9569319821,14359.2720345123,15998.3800205927,8387.69907112876,2113.61389353414,3893.15024905704,1990.29266534294,3985.74611799566,2207.572035838,1190.43663795415,2104.10569059545,7583.86354432823,2481.6949783592,11584.8998509134
"CH-EA-130",13421.208459716,14361.5121998471,14504.407512926,14140.1424037814,14255.8476886675,13469.5649564892,13066.9065488937,15298.5069180609,12879.2941222186,13555.4478979784,14678.7223378849,10200.4834488888,9793.30620479206,10655.3953604331,10143.0191851595,10794.0312360863,11321.8914348427,11598.1591270555,12557.6455921444,12024.4734267171,11813.8031063395,13759.5887697148,11125.3484357534,11208.45099234,9263.79091024843,14862.6240523297,9591.78872105126,11356.0727034904,11438.4837814317,11297.0091187143,10911.4369634165,14782.2149868385,10768.314899304,10676.9352623001,9856.65927576208,9349.91318068318,12049.792826027,14866.8693739934,9254.11197445237,7884.8117434786,8694.56124405285,14311.2492280183,6772.29452817926,5559.27004089427,6186.53804445329,6175.73715019016,6591.57132642894,6289.37916974073,5678.16083311882,5253.89632536101,4941.79557361043,14231.6159249312,13522.2263144514,3882.55544694223,4168.36564923474,4159.44909435003,15771.1349136189,2732.83998682543,1830.85959954837,2187.6148393046,2858.17171072815,2718.85773640707,15374.3499458015,2582.45839583283,2071.68918515644,1775.77073687768,1589.57958202223,15321.7129598145,1358.96158270961,1425.26626502841,2268.19245121101,14838.4146902873,829.331351487308,1208.58355834364,0,13883.6851462931,2780.10336708373,14756.6769347097,12998.0894224063,18584.2906165444,19174.5316714034,20724.3814900448,19118.8653881263,17920.5686948742,17944.8336745348,20238.4032535723,20146.7134370381,21209.216778284,20309.2277403118,22413.2376275071,23613.8150804098,23283.6473936397,12792.1206969193,23301.3644490671,23702.1164000511,24335.8104636403,24040.1021275844,21527.5716011892,15999.2751242489,20313.975508327,17165.5433010678,18925.0684082691,18528.9072132854,13258.0644350278,17422.2235024078,16843.8164656015,16396.2113218687,16357.6570304426,16592.6919563821,16271.283466,16441.9559254325,15952.2990280811,15928.8655306128,15664.1391197865,16095.794952749,16115.9432680804,14727.4276628762,15212.2722141318,14657.5140036907,14140.9983394068,14224.4908744578,14405.6617807328,11078.5633769373,15943.7694514524,12844.9113785428,9897.63391371594,11156.0959606041,17528.2925715012,8042.10389307542,8590.03226746744,8083.16113032442,8866.15199385961,9197.23068744642,8474.09801150567,6421.2623702067,5946.21794960602,16192.258019953,15489.9593657421,15185.8598488838,10691.7563639643,15859.4735255523,11504.6546698395,11337.8492926502,11751.6860218554,13835.0979528175,15452.4010906842,16838.3406177762,9494.06597823954,2885.69412288201,4104.79061001319,2644.63632641815,2920.29833499938,2593.21521871803,1413.30415054668,2324.8794037822,8058.74786667405,2738.35289280713,12105.3348202811
