"","CH-LF-16","CH-LF-14","CH-LF-46","CH-LF-48","CH-LF-50","CH-LF-49","CH-LF-52","CH-LF-51","CH-LF-6","CH-LF-9","CH-LF-54","CH-LF-53","CH-LF-12","CH-LF-5","CH-LF-36","CH-LF-13","CH-LF-26","CH-LF-30","CH-LF-34","CH-LF-35","CH-LF-3","CH-LF-7","CH-LF-8","CH-LF-10","CH-LF-11","CH-LF-17","CH-LF-18","CH-LF-21","CH-LF-22","CH-LF-25","CH-LF-27","CH-LF-28","CH-LF-31","CH-LF-33","CH-LF-37","CH-LF-39","CH-LF-40","CH-LF-41","CH-LF-42","CH-LF-1","CH-LF-45","CH-LF-47","CH-LF-55","CH-LF-38","CH-LF-43","CH-LF-44","CH-LF-29","CH-LF-32","CH-LF-2","CH-LF-20","CH-LF-24","CH-LF-19","CH-LF-23","CH-LF-4","CH-LF-15","IX-LF-11","IX-LF-2","IX-LF-4","IX-LF-10","IX-LF-13","IX-LF-3","IX-LF-5","IX-LF-12","IX-LF-1","IX-LF-9","IX-LF-7/8","IX-LF-6","TX-LF-25","TX-LF-26/27/28/29","TX-LF-21","TX-LF-23","TX-LF-19","TX-LF-24","TX-LF-20","TX-LF-22","XO-LF-3","XO-LF-1","XO-LF-2"
"CH-LF-33",4726.2019911382,8365.24437600834,9416.04997452854,12066.6158408219,11770.1709784846,12794.6724129434,15711.8665469043,14839.876324797,10085.8986639095,8881.43542178254,19454.0933322551,18881.2004212767,8594.46134242047,10027.186382721,3700.01642120589,8166.00118667444,4310.21937265445,2900.99274767257,319.623917191803,394.591332882456,15724.4232357793,9096.12542586545,8610.60511899921,8194.74513655188,7446.96824992253,4141.72813249961,3450.4510900521,2663.84698280934,5718.72992920079,3916.08757834,4340.76976234505,3735.11551564558,3493.32493622461,0,6003.41135058407,4466.71375490325,4795.22229665383,3763.43904657999,3885.42069146827,15694.9805845536,3531.63006308642,9472.17224872058,12140.2894707583,4972.76142268075,3549.89413923216,3654.52305746287,3376.5689941429,889.388892710426,13888.4032636289,1950.36176667974,2118.50834016362,2607.50594607225,3121.76152490538,12893.6685576397,4613.68467306068,24305.3779752124,16832.3890140608,19245.5891865116,24071.3952716429,20722.7333891865,19660.7597471101,19515.7819478891,28302.8433328247,21483.3652676776,23983.3372191785,23436.7003696361,21559.999592482,22311.4681012917,25378.7553453957,23534.8333942744,21911.2083564958,25000.2904978292,21593.5555655151,23146.454344998,22584.5443160572,20515.1628318886,20780.5844828741,20884.5738809327
"CH-LF-37",10675.0124471685,13956.9395537443,15218.647302038,17441.7174245741,17692.4257063061,18597.2697404529,21469.2279910809,20637.078328038,14545.7145745779,12588.4502831138,25387.2713712493,24814.9888364251,14127.949237245,13555.8979799058,7369.49819924064,13707.1053636466,9999.24993376527,8392.25991726058,5872.43516429177,5482.55297772869,19684.1870726816,13314.8054631685,12941.2738311851,11485.2935793705,10817.1031886977,9999.61002960137,9166.27835612699,7659.93259016928,11486.9735358033,9642.44741408822,9917.54513503434,9250.89371241372,8923.35559781356,6003.41135058407,0,1671.89284109311,1000.62437616129,2513.16099372263,3631.53797198441,20222.9123088191,5483.06375427459,14784.3937421762,17789.498345049,1144.30958087235,4107.94194123273,5169.62841922709,8591.01797020602,6521.00055139894,18080.7695828004,7255.36700443696,7766.42472363344,7943.54360062247,8787.72462037241,16858.1823919157,10020.8409542515,29808.7294020639,22018.5320635257,24744.8728069993,29574.7466984944,26225.5196668391,25160.0433675978,25029.8304697401,33872.236183203,25454.1928228119,29486.6886460301,28940.0517964877,27129.3924428602,26669.7632287931,30347.1214283923,27693.5082606147,25997.2921734374,29324.7469019663,25804.7230182596,27408.3119816019,26837.7016273162,26084.5556822668,26349.9773332523,26453.966731311
"CH-LF-39",9192.55048761434,12752.9970451677,13868.9576731327,16407.9670059237,16232.2954096823,17247.5801115476,20164.7742455084,19292.7840234011,14047.8089958504,12090.5447043863,23913.2834459057,23340.3905349273,12936.220753364,13060.4710103944,6855.96986843346,12509.8769944045,8232.56465124262,6581.86230318498,4449.85712212066,3906.7619994536,19186.2814939541,12816.899884441,12369.607154795,11065.3232851133,10321.6762191863,8595.61282867375,7892.96372688344,6542.41482484094,9833.58347474954,7947.86727692832,8065.2063066485,7368.63684745287,7001.97131709928,4466.71375490325,1671.89284109311,0,892.527558108466,930.733137958606,1972.6369627963,20235.3431065613,3842.70823466172,14121.5562753262,16675.5170993724,636.959817697315,2495.80686764526,3517.98443107309,7194.60628687769,5544.83997735555,18111.8167142181,6494.32092015951,6695.11917197251,7197.68381951901,7675.99051872434,16889.2295233333,9250.4704094449,28960.2951517833,21400.9810297633,23896.4385567187,28726.3124482138,25377.0854165585,24311.6091173172,24170.9107746428,32957.9721595785,25485.2399542296,28638.2543957494,28091.6175462071,26215.1284192357,26700.8103602108,29919.1178674034,27724.5553920324,26028.3393048551,29355.794033384,25835.7701496773,27439.3591130196,26868.7487587339,25170.2916586423,25435.7133096278,25539.7027076865
"CH-LF-40",9475.69749226965,12930.2311318808,14053.7741785114,16585.2010926369,16493.1547897453,17432.3966169263,20349.5907508871,19477.6005287798,13904.9821777505,11947.7178862864,24188.0004546885,23615.7179198643,13113.4548400771,12916.4729870351,6714.37352708652,12687.1110811176,8727.29258262271,7118.21658369085,4670.32768512266,4272.34188982331,19043.4546758542,12674.0730663411,12228.2255115301,10847.1490365458,10177.678195827,8802.17167609626,8074.78967401406,6661.01375970386,10248.8444084222,8370.49006294567,8643.50180146461,7970.07108528719,7603.4055549336,4795.22229665383,1000.62437616129,892.527558108466,0,1534.7765064694,2680.66370319334,19954.7342096957,4529.97910129995,14152.8319257171,16936.1248352271,495.472415915352,3154.85728825809,4216.54376625245,7688.53129084487,5679.67095585823,17812.591483677,6525.59657055046,6922.58433819435,7228.95946990996,7936.59825457901,16590.0042927923,9281.74605983586,28992.7738801029,21392.4337467103,23928.9172850383,28758.7911765335,25409.5641448781,24344.0878456368,24213.8749477791,33051.8020408702,25186.0147236885,28670.7331240691,28124.0962745267,26308.9583005274,26401.5851296698,29897.4395769391,27425.3301614913,25729.1140743141,29056.568802843,25536.5449191362,27140.1338824786,26569.5235281928,25264.121539934,25529.5431909195,25633.5325889781
"CH-LF-41",8487.25979146034,12080.3868057543,13177.2320337174,15735.3567665104,15480.0023364847,16555.8544721323,19473.0486060931,18601.0583839858,13586.6348466426,11629.3705551785,23141.2854698693,22568.3925588909,12263.6105139506,12623.7714585514,6392.85674367413,11837.2667549911,7324.28870170941,5673.58635365177,3766.2939939776,3203.48729113033,18725.1073447463,12355.7257352332,11905.9006039145,10717.0168899313,9967.36736255453,7902.91019168849,7209.79131265786,6071.65272050223,8975.01256427949,7053.296751211,7156.9303571153,6460.36089791966,6093.69536756607,3763.43904657999,2513.16099372263,930.733137958606,1534.7765064694,0,1145.88719672394,19567.553186113,2995.20259483055,13417.2299181128,15884.0124757918,1629.93231432211,1620.0807817887,2681.76725978305,6283.39733130122,4834.48270732119,17697.0786148822,5807.38740217818,5958.84048290311,6510.75030153768,6935.20110892236,16474.4914239975,8558.77848767144,28250.1495319318,20732.5928432645,23190.6468559037,28016.1668283623,24667.5049459059,23605.8174165023,23460.5535046085,32224.5675224129,25070.5018548938,27928.1087758979,27381.4719263555,25491.2478711416,26184.0407028511,29251.3279469551,27309.8172926966,25613.6012055193,28872.8630993885,25421.0320503415,27019.0269465573,26454.0106593981,24437.0150418776,24703.6105727728,24806.4260909217
"CH-LF-42",8213.4802984841,12087.9915544547,12895.4156175441,15829.4806836647,15106.7317871585,16271.7125711431,19189.7752256189,18316.6475869109,13938.6974703829,12178.0139029683,22617.2915691048,22029.1089141232,12351.5083697525,13236.0587942609,6889.56618016412,11922.5525435781,6507.86630795871,4871.66456192456,3977.55883140999,3325.46893601861,19266.788011303,12740.3675387534,12257.3995136277,11395.2539243136,10647.4770376843,7688.27545857335,7231.27993523027,6396.75125638847,8198.13925821595,6256.79567207326,6307.44141756117,5610.87195836553,5244.20642801194,3885.42069146827,3631.53797198441,1972.6369627963,2680.66370319334,1145.88719672394,0,19556.5945220902,1870.07127186542,13107.918625312,15134.7833345852,2557.28983826899,560.979488917707,1548.75772794249,5507.34179342669,4731.30407668814,17750.0172011654,5795.28397579964,5565.95671066656,6471.09905331587,6397.90146346511,16730.9457224062,8455.59985703839,27879.9764502586,20607.6061337543,22829.6009908331,27645.9937466891,24297.3318642327,23244.9116073564,23090.3804229353,31722.0228800828,25344.9792052141,27557.9356942247,27011.2988446823,25001.1421929618,26173.0820388283,29240.3692829323,27396.4473318109,25772.8222940324,28861.9044353658,25455.1695030517,27008.0682825345,26446.1582535938,23934.5178985349,24202.077339576,24303.928947579
"CH-LF-1",12018.9783997008,8662.8591302065,8515.59287508517,4767.76782225905,8554.03741680809,6679.74439141087,5740.45184678937,6307.96661557181,6824.19811426189,8561.24267445454,10811.6221245953,11243.7240660181,8033.91857606566,8013.48995714368,13290.8123009962,8454.14913513076,14696.6677931038,15458.089680218,15551.1221780349,16065.5167722187,3282.57262779621,7890.22571145096,8290.61442435377,10208.7855600277,10427.8762056031,12301.3945273508,12341.0462261051,13755.3204543555,13470.3544437629,14486.5871121533,15096.0545158578,15377.8499642758,15607.4123280143,15694.9805845536,20222.9123088191,20235.3431065613,19954.7342096957,19567.553186113,19556.5945220902,0,19800.7885375621,6993.41104233521,12501.0731739969,21346.7151872539,20221.0150135106,20038.5790659154,16502.4872818874,15708.1940629825,2375.06044546181,14605.1407581577,15000.6234598658,14069.5483205034,14536.9543526591,3782.99195066557,12127.8682615371,13204.3433124614,3470.94282098171,7461.53319169309,13215.2848542468,9467.99093467257,7266.5369507554,9746.18646784065,18730.7827220224,6587.79268492225,12960.9309034334,12639.2065777166,12053.9705384495,6775.78167852936,10210.4451173616,8408.6533732091,6990.0125495128,9462.90523633151,6466.31982417375,7867.96646547452,7431.75883004174,11986.1761341892,11841.2189760908,12194.6480936514
"CH-LF-45",7272.21993546786,11222.8947325326,11837.7517157663,15031.8237788293,13895.3231814671,15090.2629067496,18005.3311251392,17121.1887227661,13168.7214994392,12376.3372457438,21404.4298891322,20816.2472341505,11553.8514649171,13537.3829051894,7220.29905074512,11124.8956387427,5167.02977296551,3618.4295991644,3801.613147089,3092.47557247802,18806.2735989561,12183.5278243251,11704.1944270161,11726.15215936,10978.3752727306,6880.53478590191,6440.88032344993,6189.26088520044,6940.70518528748,5003.5607093131,4930.38238684042,4270.03542337234,3903.36989301875,3531.63006308642,5483.06375427459,3842.70823466172,4529.97910129995,2995.20259483055,1870.07127186542,19800.7885375621,0,12269.527950771,13989.9495430097,4490.88511212139,1547.38627967225,343.671442762329,4245.18125754138,4219.56562216947,17140.479582683,5360.73493339804,4816.14720973624,5937.74187643651,5417.3188792362,16192.8667404715,7707.23943293331,26836.2924319236,19769.2154592133,21816.9808483525,26602.3097283541,23281.7376677437,22232.8230993737,22052.6483474899,30667.2216983024,24735.4415867317,26521.5025988414,25974.865749299,23946.3410111814,25563.5444203458,28588.1143699588,26786.9097133285,25163.2846755499,28252.3668168833,24845.6318845692,26398.5306640521,25836.6206351113,22879.7167167544,23147.2761577956,23249.1277657986
"CH-LF-47",5240.47532629383,1926.56775478625,1509.34037314315,2507.43315931479,3383.34961027506,2886.34975358017,5484.03751309576,4827.0472756471,3806.92101311844,5430.59794209609,10212.674121298,10088.4222050902,1887.87622283275,5897.02366485063,8411.51184839227,2069.4117107209,7840.99855443325,8679.54165050338,9416.82868779056,9860.02669206721,7337.5726466888,4214.59893746137,4262.63432670417,7127.44969559929,7243.89471225902,5727.12163615784,6060.20538706928,7755.20453329989,6470.6312386429,7706.72903307516,8223.39385325576,8581.93026376378,8828.86429829972,9472.17224872058,14784.3937421762,14121.5562753262,14152.8319257171,13417.2299181128,13107.918625312,6993.41104233521,12269.527950771,0,6899.6680497322,15302.7447838401,13683.7131312188,13387.9209057569,9736.6604921297,9300.12593050075,5879.50416127817,8236.92590125282,8366.12024867797,7699.24958971571,7771.12756290149,5588.51501473763,5645.1736771291,15649.4596216576,7500.02496454904,10073.9099543205,15415.4769180882,11731.1078153586,10488.1421950451,10897.8780239592,19870.1789120983,13374.3012312173,15317.098235396,14770.4613858537,13117.138223767,13779.3095254947,16318.9248085319,15411.7869902661,13802.1443200355,16466.4330832968,13470.1672699563,14872.2078833157,14436.4617280422,12127.5170009818,12343.0564519879,12451.8233093903
"CH-LF-55",8115.36804651778,7257.81383092853,5829.10124161942,9079.52624386707,3962.16237876443,5943.48681088837,8096.31295842552,7090.49176107656,10584.8977938235,12012.3235506769,9412.34091176046,8532.38472862767,8057.72622132954,12638.5510425338,12912.8621692438,7858.97153579264,8625.66574831381,10120.3261224347,12229.9216785134,12491.9890275035,13816.5606657161,10796.3245460422,10673.1592896746,13605.4029600922,13384.3890064534,8758.52059646355,9394.99548573146,11412.2172347077,6753.2587162153,8853.7648014059,8866.33721741485,9558.3889544084,9908.80147541137,12140.2894707583,17789.498345049,16675.5170993724,16936.1248352271,15884.0124757918,15134.7833345852,12501.0731739969,13989.9495430097,6899.6680497322,0,16045.419313971,13589.6819547415,13036.6862107755,8801.66594306975,10063.2237264121,11033.9655843586,9558.46449086962,8725.4485181134,9173.37000666573,7785.44643899371,11005.8354863449,7358.68316359034,14768.1968483285,10585.7125208424,11064.2176155339,14511.3525122178,11991.9633215138,11756.4241010139,10258.3749715661,17692.8699863536,17903.7517063363,14493.7354839448,13950.2881268777,11626.3103030743,17982.4170580949,18485.8791996581,19704.5066879646,18306.2003510398,20669.5406158971,17753.4645107746,19076.332220527,18643.6482328726,10338.7324186582,10735.0995980146,10708.1442761053
"CH-LF-38",9677.88789878649,13228.0866547254,14345.9041235442,16883.0566154814,16713.5935380941,17724.5265619591,20641.7206959199,19769.7304738126,14339.7381420086,12382.4738505445,24408.2348878534,23835.9467209856,13411.3103629217,13351.9611597812,7149.10353538854,12984.9666039622,8823.57308981449,7172.87074175685,4926.80357253212,4448.76320627722,19478.2106401123,13108.8290305992,12662.7408217501,11283.3522785959,10613.1663685731,9075.58426506206,8369.91017729489,6971.7983194758,10402.8845566822,8517.55336181009,8656.21474522037,7959.64528602474,7592.97975567114,4972.76142268075,1144.30958087235,636.959817697315,495.472415915352,1629.93231432211,2557.28983826899,21346.7151872539,4490.88511212139,15302.7447838401,16045.419313971,0,3080.09702449059,4056.40844461925,7772.34285472654,6035.45043694357,18351.3349440401,6918.75606923219,7211.69959404829,7622.11896859169,8193.55567154516,17128.7477531554,9674.90555851758,29385.3105238595,21807.090913566,24321.4539287949,29151.32782029,25802.1007886347,24736.6244893934,24606.4115915356,33412.1294508136,25724.7581840517,29063.2697678256,28516.6329182832,26669.2857104708,26940.3285900329,30312.9762127605,27964.0736218544,26267.8575346772,29595.3122632061,26075.2883794993,27678.8773428417,27108.2669885559,25624.4489498775,25889.870600863,25993.8599989216
"CH-LF-43",7807.65898032399,11710.5611255678,12489.594299384,15452.0502547778,14700.9104689984,15865.891252983,18783.9539074588,17910.8262687508,13569.6862718157,12233.0764192742,22211.4702509447,21623.2875959631,11974.0779408656,13313.3307029077,6967.48925651791,11545.1221146912,6070.1593968778,4454.78269330853,3816.18340321864,3092.70222685597,19208.2108436855,12579.9130337716,12094.3927269054,11477.2680538571,10729.4911672277,7309.61715430836,6853.84950634336,6213.7411220415,7781.25738959991,5839.91380345723,5869.73450648026,5173.16504728463,4806.49951693104,3549.89413923216,4107.94194123273,2495.80686764526,3154.85728825809,1620.0807817887,560.979488917707,20221.0150135106,1547.38627967225,13683.7131312188,13589.6819547415,3080.09702449059,0,1072.24352904951,4956.34591111988,4356.18750440727,17393.0300320122,5510.36224621962,5069.45632945933,6153.27662604401,5873.38689410022,16438.69697955,7959.78988226252,27360.5736674287,20110.970062736,22326.0906303544,27126.5909638592,23790.9485035837,22741.4012468776,22576.9295829949,31195.7285091834,24987.9920360609,27045.7838343465,26499.1469848041,24474.8478220624,25816.0948696751,28883.3821137791,27039.4601626577,25415.8351248791,28504.9172662125,25098.1823338984,26651.0811133813,26089.1710844405,23408.2235276355,23675.7829686766,23777.6345766796
"CH-LF-44",7512.76003763571,11463.4348347005,12086.4919860361,15269.6143071825,14149.3677993136,15344.3075245961,18259.3757429857,17375.2333406126,13401.3031543237,12510.723326117,21658.4745069787,21070.291851997,11791.6419932703,13671.7689855627,7342.5371575182,11362.6861670959,5465.7021124697,3890.38785240886,3923.52925690571,3203.48533562496,19038.8552538406,12413.0347244672,11927.5144176009,11848.390266133,11100.6133795037,7121.07488806976,6677.74425762025,6317.30795485124,7216.86254870024,5275.51896255756,5262.07413983311,4568.70776287653,4202.04223252294,3654.52305746287,5169.62841922709,3517.98443107309,4216.54376625245,2681.76725978305,1548.75772794249,20038.5790659154,343.671442762329,13387.9209057569,13036.6862107755,4056.40844461925,1072.24352904951,0,4540.13793447779,4376.3511998195,17359.0302562543,5530.52594163185,5034.69788330752,6151.66279876475,5637.55715458814,16411.4174140428,7925.79010650459,27057.3906771142,19989.4537345653,22038.0790935432,26823.4079735448,23502.8359129344,22453.9213445644,22273.7465926805,30888.319943493,24953.992260303,26742.6008440321,26195.9639944897,24167.4392563721,25782.0950939171,28808.3526453107,27005.4603868998,25381.8353491212,28470.9174904546,25064.1825581405,26617.0813376234,26055.1713086826,23100.8149619451,23368.3744029863,23470.2260109892
"CH-LF-29",3931.0615223338,7812.21276290309,8414.5943898558,11831.0157213334,10106.6366830023,11569.5843327328,14466.6024441794,13476.0917673245,10370.0018787126,9945.80898976281,17612.0890890288,16969.0075732899,8410.3167365283,11023.4106251892,6250.52797486853,7977.51317857675,1165.16615932253,525.507091372729,3659.56403025886,3515.21993134727,15996.7784154463,9434.90235476251,8996.24511247721,10265.7583268943,9517.98144026495,3853.77605628066,3862.43301217233,4638.72775924871,2940.13707668909,1066.67538454237,1018.57959986191,368.218168982972,293.954172698505,3376.5689941429,8591.01797020602,7194.60628687769,7688.53129084487,6283.39733130122,5507.34179342669,16502.4872818874,4245.18125754138,9736.6604921297,8801.66594306975,7772.34285472654,4956.34591111988,4540.13793447779,0,2772.08840059944,13902.2128389373,3320.8703933671,1989.63375891601,3523.98328596309,1943.79042528258,13037.5943236125,4401.37145897656,22735.2907429763,16053.3230280405,18046.7894130442,22501.3080394068,19185.8301040214,18492.5513085156,17953.9418006092,26539.2016322197,21495.1575476237,22420.5009098942,21873.8640603518,19818.3209450987,22110.7653879289,24873.6205136356,23546.6256742205,21923.0006364419,24797.8889457311,21605.3478454612,23145.1755507031,22596.3365960033,18751.6966506718,19019.2560917129,19121.1076997159
"CH-LF-32",3565.49291945247,7230.46548973051,8253.66604504983,10941.975034641,10611.2168519403,11632.2884834647,14549.4826174255,13677.4923953183,9014.9175487532,8078.07133523894,18305.8582016996,17733.5700348317,7469.6902330111,9239.11699468461,3321.92880924405,7041.23007726507,3619.89280709125,2374.1327052896,928.437036769985,1283.98022559288,14653.442120623,8025.14431070914,7539.62400384291,7553.52390635302,6805.74701972367,2979.3442030209,2300.31647320378,1893.01156250994,4752.36724249121,3148.36383513828,3704.00667797206,3125.89680860847,2972.89161596196,889.388892710426,6521.00055139894,5544.83997735555,5679.67095585823,4834.48270732119,4731.30407668814,15708.1940629825,4219.56562216947,9300.12593050075,10063.2237264121,6035.45043694357,4356.18750440727,4376.3511998195,2772.08840059944,0,13069.5592553468,1157.05040201501,1314.67881864948,1807.66525286886,2362.95236163521,12095.1454099488,3724.29578035026,23415.989082502,15972.0279629037,18356.2002938011,23182.0063789325,19833.3444964761,18771.3708543996,18626.3930551787,27413.4544401143,20664.5212593956,23093.9483264681,22547.3114769257,20670.6106997715,21492.6240930097,24559.9113371137,22715.9893859924,21092.3643482138,24181.4464895472,20774.7115572331,22327.610336716,21765.7003077752,19625.7739391782,19891.1955901637,19995.1849882223
"CH-LF-2",10471.3691010905,7279.11924282551,7388.10552012166,3469.82615628926,8276.13398337838,6619.48156479877,6818.20613664373,7004.93629408827,4870.39278627226,6309.07247941403,12152.7512299784,12584.7627715631,6436.62849002857,5748.76712574697,11148.6695749774,6918.49843187403,13467.5634073197,13808.0548376428,13744.5448571101,14258.9394512939,1760.37449917613,5936.15295859002,6336.80909636414,7945.36227292238,8172.75085656646,10494.817206426,10534.4689051803,11930.5933428304,12259.1674572855,13232.3519688252,13877.7524632058,14096.5022941876,14186.0674929781,13888.4032636289,18080.7695828004,18111.8167142181,17812.591483677,17697.0786148822,17750.0172011654,2375.06044546181,17140.479582683,5879.50416127817,11033.9655843586,18351.3349440401,17393.0300320122,17359.0302562543,13902.2128389373,13069.5592553468,0,12602.9225387225,13039.6297079798,12067.3301010682,12687.6259228779,1407.93150520376,10199.4941193129,15211.6819881504,5468.62274693003,9466.85105493054,15222.6235299358,11473.1499223855,9272.67297456379,11413.2305949101,20694.4947857538,7646.79223232542,14968.2695791223,14645.5769983065,13896.7916420231,8590.19240333731,12468.7377460872,9704.1637773184,8074.63532114364,11248.0948347793,7766.02820943853,9331.65991441494,8761.04956012918,13305.0142793173,13365.961085889,13623.1217378765
"CH-LF-20",2817.42611182967,6162.26777213808,7337.19086386982,9838.92172981617,9830.07879653929,10715.8133022847,13633.0074362455,12761.0172141382,7839.59629179336,6988.2238185145,17524.9244614825,16952.6419266582,6367.15037848782,8149.26947796018,2608.30097795201,5939.77586314149,3876.18069376674,3053.16090317698,1790.95639410013,2310.46451444239,13478.1208636632,6849.8230537493,6364.30274688307,6643.33621631404,5895.55932968469,2132.62351048316,1311.40604230199,995.475911973113,4639.47838917423,3396.89566896529,4089.20801477236,3649.30754680502,3568.63444139106,1950.36176667974,7255.36700443696,6494.32092015951,6525.59657055046,5807.38740217818,5795.28397579964,14605.1407581577,5360.73493339804,8236.92590125282,9558.46449086962,6918.75606923219,5510.36224621962,5530.52594163185,3320.8703933671,1157.05040201501,12602.9225387225,0,1378.58067943676,703.362899359502,2291.62602996159,10944.2714034518,2772.18933717056,22554.7546521238,14926.1099309464,17490.8980570592,22320.7719485543,18971.544916899,17906.0686176577,17775.8557197999,26661.6102010224,19549.6952294145,22232.7138960899,21686.0770465475,19918.7664606796,20377.7980630286,23445.0853071327,21601.1633560113,19977.5383182327,23066.6204595661,19659.885527252,21212.7843067349,20650.8742777941,18873.9297000862,19139.3513510717,19243.3407491303
"CH-LF-24",2495.7207946506,6437.82730555478,7181.28547242566,10231.658701133,9415.28101311825,10558.3537214575,13476.4163759333,12603.2887372253,8489.49827807472,7935.98145400801,17076.5641465028,16503.6712355244,6753.68638722078,9013.58308943437,3986.06761976134,6324.73056104639,2504.87177992471,1773.28049337998,2206.82340001956,2490.64343521719,14118.2000369431,7512.35618257704,7041.75895141254,7998.24623271229,7250.46934608294,2072.46054676912,1767.00349062769,2373.85812379311,3415.83782548425,2019.56168790892,2721.95312007505,2312.95506611635,2253.46456075618,2118.50834016362,7766.42472363344,6695.11917197251,6922.58433819435,5958.84048290311,5565.95671066656,15000.6234598658,4816.14720973624,8366.12024867797,8725.4485181134,7211.69959404829,5069.45632945933,5034.69788330752,1989.63375891601,1314.67881864948,13039.6297079798,1378.58067943676,0,1537.15700516561,1050.14043590736,11445.744423259,2951.45120711052,22373.0696449121,15090.8992748914,17322.6941854866,22139.0869413426,18790.4250588862,17738.0048020098,17583.4736175888,26283.5833775635,19979.6533609089,22051.0288888782,21504.3920393358,19550.2637262923,20807.7561945231,23875.0434386271,22031.1214875057,20407.4964497271,23496.5785910606,20089.8436587464,21642.7424382293,21080.8324092885,18496.0308970282,18762.6264279234,18865.4419460724
"CH-LF-19",2380.62826985233,5624.59146060098,6832.44502725366,9303.32929216187,9339.39071230176,10211.0674656686,13128.2615996294,12256.2713775221,7311.89402376777,6729.08847205414,17034.2363772449,16461.9538424207,5831.55794083352,7806.6901074805,2925.55366421284,5404.18342548719,3949.3883164328,3288.7432816246,2494.31929345963,2977.47048537478,12950.4185956376,6322.12078572371,5836.60047885748,6683.28041330851,5935.50352667916,1652.03596040566,779.639669715496,1322.49481674269,4395.97045251706,3461.83878791621,4252.44581485409,3849.6941970919,3783.62138593255,2607.50594607225,7943.54360062247,7197.68381951901,7228.95946990996,6510.75030153768,6471.09905331587,14069.5483205034,5937.74187643651,7699.24958971571,9173.37000666573,7622.11896859169,6153.27662604401,6151.66279876475,3523.98328596309,1807.66525286886,12067.3301010682,703.362899359502,1537.15700516561,0,1933.38223771599,10288.2986552537,2077.29735362903,21870.35476382,14238.8787062558,16806.4981687554,21636.3720602506,18287.1450285952,17221.6687293539,17091.4558314962,25989.3280197308,18885.3447075298,21548.3140077862,21001.6771582438,19245.3197937214,19713.4475411439,22780.734785248,20936.8128341266,19313.187796348,22402.2699376814,18995.5350053673,20548.4337848502,19986.5237559094,18201.6475187946,18467.0691697801,18571.0585678387
"CH-LF-23",1898.71620601409,5846.67983367488,6462.39311170158,9787.30592591475,8635.76878308108,9797.02028277562,12715.0829372514,11841.9552985434,8194.36584838491,7841.01377533192,16280.2952288747,15707.4023178963,6285.40353791598,8918.61541075827,4814.16079895151,5847.77401834771,1976.05885516642,1881.70729960858,3240.85734755502,3488.02121484051,13821.1423851187,7260.23470364852,6822.39645799784,8603.03571625473,7855.25882962538,1675.37779642736,1801.13550373083,3209.70621457756,2520.92797222198,1504.67310566164,2319.39838504223,2191.34124358714,2231.44081139402,3121.76152490538,8787.72462037241,7675.99051872434,7936.59825457901,6935.20110892236,6397.90146346511,14536.9543526591,5417.3188792362,7771.12756290149,7785.44643899371,8193.55567154516,5873.38689410022,5637.55715458814,1943.79042528258,2362.95236163521,12687.6259228779,2291.62602996159,1050.14043590736,1933.38223771599,0,11139.2756368125,2490.80862306064,21500.2061955094,14352.1712967447,16452.7037362541,21266.2234919399,17917.5616094835,16868.0143527773,16710.6101681861,25384.86938913,19586.303201289,21178.1654394756,20631.5285899332,18654.446153573,20401.3998259759,23171.0702074902,21637.7713278858,20014.1462901072,23090.4210756772,19696.4934991265,21249.3922786094,20687.4822496686,17597.3169085948,17864.792169882,17966.7279576389
"CH-LF-4",9622.27532015676,6548.58766765244,7049.96349223288,3244.10460231245,8472.01148483185,6878.71098530665,7606.72488086191,7791.84824606978,3653.50841895786,5030.5290489087,13056.3312816516,13374.1321856767,5699.20846761796,4331.39325363286,9926.08238409276,6181.07840946342,12681.3445336867,12943.4363223181,12717.6941354527,13253.7862691147,1912.16557453819,4715.46633601573,5116.66199350897,6528.84832941131,6794.98275325195,9630.19869110123,9566.41066663133,10788.10028866,11528.6358821124,12413.2258722205,13094.2089965779,13247.4085132539,13321.4489776533,12893.6685576397,16858.1823919157,16889.2295233333,16590.0042927923,16474.4914239975,16730.9457224062,3782.99195066557,16192.8667404715,5588.51501473763,11005.8354863449,17128.7477531554,16438.69697955,16411.4174140428,13037.5943236125,12095.1454099488,1407.93150520376,10944.2714034518,11445.744423259,10288.2986552537,11139.2756368125,0,9422.25961855868,16479.748028302,6734.96188219594,10734.046787029,16490.6895700873,12738.9310474718,10539.880070999,12676.0406877264,21957.6275921075,8667.46895487623,16236.3356192739,15912.7840947417,15159.4556349193,9842.59098677754,13887.0274874282,10898.2582655144,9210.56830550176,12494.8140596637,8963.70852685916,10578.3791392993,10005.9846539817,14561.3627566389,14627.256199492,14884.4168514794
