"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"CH-CL-18",4668.71199247535,3020.2149671891,3184.04391783233,4639.87903891253,2188.69360501164,1364.09146477088,1137.81535310281,3255.63457176537,4639.70967674156,3704.19952617462,6337.56116623508,4179.7897532375,7295.95228800486,4797.2242812173,8952.43449925362,10889.4782633213,9872.04704361603,8637.95056761543,2829.20606525578,10344.1841609851,7843.31179383491,8423.93522585604,3115.46146457881,4440.48095488217,3916.55067853022,226.888563226188,0,7160.89570130191,5251.02152141056,6120.27630963078,8933.29987156456,8747.96813378297,12138.6425149954,10919.7999469342,8443.53905895783,9076.21475922529,9270.35315994852,9403.09622167872,9292.11836089922,9408.58843403635,9223.28521905444,10004.3049700534,7610.77584766309,7839.57627993887,7419.21675436919,6555.1389139838,6023.73610999262,5829.93911663601,5812.95580803782,5146.10531869858,7700.99202983591,16354.5725502242,16972.2058422413,11071.8351203705,16234.2889187315,15712.6743778591,14576.2513562587,15719.8773102614,16337.6118902802,16996.9695802952,15083.9218977886,14056.0544907824,12679.4172464837,10944.2972307497,11872.1559062485,12676.2608379799,14889.4192298944,16259.176370527,12224.1949913263,11695.5253308105,12152.9539183311,16849.8798955747,17697.2728918893,16186.0165798653,19351.8330947757,21100.6512495665,20285.0238701025,13589.8310375833,12005.6943043102,13039.730686665,15317.2485450944,10420.4105822179,11925.6514517224,12534.7106747279,16864.4829203773,14139.4220453126,15943.6410589453,17428.4779137805,19706.6422274506,16492.9918421523,15574.8539240605,20177.5451684895,17084.6626231255,16870.3172052667,18966.5265312113,18164.1962095698,17992.0543566593,17357.5241111836,16664.6820413385,14629.8806428338,19056.1980995693
"CH-CL-25/26",2025.66953665042,4058.33470842085,3530.85068391988,1660.68883161564,4890.20655719219,5833.55797542418,8013.50084282085,10158.9320920287,11781.5611789917,9250.79296538277,12488.810737552,10767.7756174904,13748.5390765433,10831.852282623,12800.7647163893,15877.5967001048,13854.2196781984,15779.870755413,9441.61641865445,15089.4619967402,14978.0913560916,14924.3699954573,9814.63257842584,11429.9484206963,11071.9315373267,7357.17230349893,7160.89570130191,0,1737.31569129665,1542.05006428105,6870.14446700209,5199.6733264846,7933.33614119785,5249.82501025696,4523.01012217379,2056.55758077266,12590.899088265,8843.45346840169,8423.78900383699,15406.676054338,7845.45242811155,8170.27067297272,6451.23246660693,13787.2010894438,4151.4213455137,2910.24244502082,3775.35669767469,4225.5975519054,2467.37855463443,3105.7036857064,13504.4033929617,22118.5826720293,21985.7835366089,16831.522471453,22181.9630939948,21660.5253128245,20574.3389765603,21483.8874320665,21461.1105378622,22115.0365229882,19567.1684186158,20004.3986083758,18635.6073641483,16893.3897663798,17618.3218001494,18329.8875962271,20557.6750673309,21522.1019970893,17673.6249641286,16756.8007663332,17149.136032992,21871.5427592133,22841.1788247496,20545.7157052958,24018.3692081026,25583.1053007531,24648.3812046099,19538.1751551767,17977.8087451406,18988.0748042584,21405.2631777463,16169.7409074836,16986.3358443494,17501.9702401076,21886.1457840159,18710.6966940633,21941.728679247,23377.8214801123,25453.2425334525,22491.079462454,21575.9116048254,26070.2842052149,22830.9482303913,22616.9175112685,24928.1133344612,24145.3596955983,23990.9180108281,23313.6612622432,22613.0261589319,20376.4809488356,23395.6905693802
"CH-CL-27",275.989888837727,2037.82428210082,1523.46888235941,612.073931405853,2882.74951965148,3826.10093788347,6337.31705224713,8151.47505448803,9776.01513565631,7769.97933678242,10428.858153932,9163.43994366312,12144.203402716,8771.89969900297,11917.9625050733,14740.4537310558,12942.1990861079,13774.3247120776,7834.07922396409,14010.2816342177,12970.6343185508,12864.4174118372,7780.32625322386,9396.88632614379,9167.57219994079,5477.91008463675,5251.02152141056,1737.31569129665,0,913.26085378356,6083.51580963389,4744.75650946452,7838.29361450313,6232.68902228222,4198.72467339279,3909.95053855023,11845.6748123788,7654.97402528676,7293.19484710436,13736.5568968419,6775.09143448294,7369.68616457947,5328.67924104191,12117.0819319477,3502.34303256499,2161.237692837,2636.80979807098,3049.52086295829,1358.50229033737,1660.18971808764,11822.8360394851,20750.151578494,20697.8818747957,15467.4141486403,20511.8439364987,19990.4061553285,18904.2198190643,20115.4563385312,20173.208876049,20827.134861175,18383.7342577669,18334.2794508797,17079.8832459451,15341.9983393236,16267.3027163434,16985.3129851639,19213.8576338703,20234.2003352761,16351.1664489252,15468.89910452,15861.2343711788,20583.6410974,21553.2771629363,19478.6635773028,22759.8685367649,24419.686611069,23579.9443568262,17868.0559976806,16307.6895876445,17317.9556467623,19757.734544596,14815.5573923128,15698.4341825362,16214.0685782944,20598.2441222026,17474.9435698748,20271.6095217509,21826.4300530561,24101.7890375455,20820.9603049579,19905.7924473293,24509.5441084642,21479.8094332204,21265.4640153615,23257.9941769651,22475.2405381022,22320.7988533321,21643.5421047472,20942.9070014359,19025.0274529287,22342.8016681529
"CH-CL-29",694.917881604254,2691.24954975011,2338.89258770856,1238.5753696266,3573.25983308283,4550.13940157336,7206.57184046735,8775.80393519618,10543.3536087326,8669.81469945257,11000.0582295197,10036.121516126,13028.3546031724,9343.09977459068,12800.1490784613,15622.6403044438,13824.385659496,14541.9823881915,8704.4558838055,14892.4682076057,13667.6915397383,13435.6174874249,8369.232507839,9979.08008669136,10036.826988161,6347.16487285697,6120.27630963078,1542.05006428105,913.26085378356,0,5465.28395359821,3994.39263139612,7003.57214838558,5321.40548455126,3364.00320727524,3292.03129698291,12766.67304879,7367.50750903647,6948.18305222518,14510.1058874107,6379.11596424385,6779.56819787864,4975.62651499512,12874.0667823625,2854.75022647691,1505.38193161694,2291.82499022181,2719.25135064991,950.986587906326,1641.65175179611,12466.8885199893,21598.1288154786,21616.7566592943,16315.3913856248,21268.8287869135,20747.3910057433,19677.7688096331,20963.4335755158,21092.0836605476,21746.0096456736,19308.4117099966,19091.2643012945,17927.8604829296,16189.9755763081,17115.279953328,17833.2902221485,20061.8348708548,21153.0751197747,17268.0356500396,16387.7738890186,16780.1091556774,21502.5158818987,22472.151947435,20405.8412542986,23682.2262169205,25344.3640632987,24505.6341096216,18625.0408480954,17064.6744380593,18074.9404971771,20540.4398717209,15663.5346292974,16617.3089670348,17132.943362793,21517.1189067013,18397.3012500305,21045.1585123197,22674.4072900407,24949.7662745301,21594.5092955267,20679.3414378981,25283.093099033,22327.7866702049,22113.4412523461,24014.9790273799,23232.225388517,23094.3478439009,22400.526955162,21699.8918518507,19873.0046899132,23273.5938150922
"CH-CL-39",5918.18369082845,5964.84433308929,6387.24113179979,6634.81361382245,6733.62600852527,7417.80875052493,10070.5204893555,10097.57391796,12625.0559202299,12456.8095906454,11092.9692488345,13111.5603868134,16170.1330378229,9892.78018658034,17262.3941669857,19666.4526776912,18239.4001035445,16289.8193047324,11761.9112015084,18969.7264283459,15191.6433350634,13404.5375427938,9691.86147132767,11186.3445855279,12161.2091683049,9148.04621927369,8933.29987156456,6870.14446700209,6083.51580963389,5465.28395359821,0,2103.77466490341,3872.66755087068,4888.65199453611,2731.11030799491,7314.07821947108,16834.588756499,2668.53039430642,1978.41238712244,16213.3647225878,1135.86798045792,1331.18495589223,1214.87283133306,13777.1250400584,2459.77467193877,3633.37157503251,3268.50245345718,2940.22527104212,4370.98186394641,4363.37723008666,12815.9430231852,23500.942801969,24929.4313560567,18225.3340034845,21753.6175741484,21384.0354991157,21380.1473175193,22866.2475620063,24313.9858099658,24973.3434999808,22942.1291138346,20123.7555544141,19811.9002523562,18080.0921192229,19751.400727287,20651.4677527582,22864.2487105802,24235.5502902126,20200.5689110119,19666.6994895111,20095.233862483,24807.9396557093,25673.646811575,24041.8719675804,27225.3864832351,28964.3525474769,28141.4893035152,19654.3628085613,18414.6083416716,19124.0270495031,22328.9361092054,17979.5493238567,19896.825610423,20476.084571299,24822.5426805119,22000.3413069435,22561.3987707927,24562.7192809753,27238.8406032622,23146.4977856263,22367.8420512868,26971.5937124217,24947.4508748733,24731.9172588937,25058.0037333362,24486.233288093,24782.8484572896,23365.8209675979,22642.4649538084,22492.4449921437,26909.9082529392
"CH-CL-41",4543.18337099027,5437.74527362547,5532.13452962498,5217.09030035317,6326.63047425307,7179.1006184556,9885.18875157387,10389.9648280678,12903.3614605163,12020.3493207028,12335.4045375916,12926.2286490318,16042.3911837992,10679.4787462598,16537.2756557119,19205.9911727938,17555.0926822085,16630.228771308,11576.5794637268,18479.496662609,15534.9628367663,14770.9637954969,9983.39340071058,11514.5976288105,12433.0596660426,8962.71448149211,8747.96813378297,5199.6733264846,4744.75650946452,3994.39263139612,2103.77466490341,0,3457.2227560466,2968.74894170577,740.666159565667,5423.35296808246,16282.5705708378,4745.3122762216,4136.49808795877,16657.05591196,3310.34584302715,3292.49440209941,2686.11295354892,14412.9470925322,1136.98792525239,2342.56140299255,2602.67121005753,2627.13835030841,3205.92607067088,3546.06222620441,13767.7348272492,23944.6339913413,24793.0535504306,18669.0251928567,22707.9643630599,22285.2298522345,21823.8385068915,23309.9387513785,24182.174319779,24841.5320097941,22620.2818262296,20694.6810858968,20255.5914417284,18523.7833085951,19619.7928898504,20519.6562625714,22732.4372203935,24103.7388000258,20068.7574208251,19530.8868330839,19948.1589618575,24671.5618500832,25541.8353213882,23717.8430492728,26921.3746123882,28644.6357934621,27817.5884056085,20228.4576326977,18868.7797198312,19678.3572817794,22772.6272985776,18163.1523544177,19760.9803974343,20319.2329748925,24686.1648748858,21682.9644791078,23005.0899601649,25006.4104703475,27452.1398242217,23590.1889749985,22811.533240659,27415.2849017939,24830.1602198966,24615.8148020378,25619.2051521927,24998.3810992392,25226.5396466618,24003.9437397643,23303.308636453,22375.3782396049,26585.8123218611
"CH-CL-42",7631.50762009049,8796.54416672927,8823.99105565045,8233.15814131289,9702.51875917812,10562.4721313631,13276.3397858535,13582.4069956596,16108.8331427741,15353.4125717642,14826.5057609909,16315.0541984956,19432.0055734797,13751.6526172674,19723.1545543146,22418.3240301842,20740.9715808112,19821.1607653912,14963.4819514764,21690.4064728492,18725.8948308494,17117.0807851415,13176.6945490273,14672.5317468839,15643.766081304,12355.0110237437,12138.6425149954,7933.33614119785,7838.29361450313,7003.57214838558,3872.66755087068,3457.2227560466,0,3180.88366050901,3898.36781726639,7212.31037964496,19689.0198100015,6360.74027506576,5645.80680324637,19936.8995469278,4713.82517641129,4056.99976440416,5311.75221127368,17692.7907275,4692.08400199028,5700.16850406715,6164.01747423813,6131.03025711975,6549.79870229806,7073.75865829173,16834.8156631993,27224.4776263091,28319.8977255463,21948.8688278245,25772.4902141626,25402.9081391299,25103.6821418593,26589.7823863463,27708.806098492,28368.163788507,26096.1977727958,23974.5247208647,23535.4350766962,21803.6269435629,23146.4246685634,24046.2880412844,26259.0689991064,27630.3705787388,23595.3891995381,23057.7310081997,23475.0031369732,28198.4060251989,29068.4671001012,27193.6273170977,30450.2229678656,32131.2647917235,31293.4201724207,23508.3012676656,22148.6233547991,22958.2009167473,26052.4709335455,21681.5237678505,23287.8245725501,23846.0771500082,28213.0090500015,25169.9853050403,26284.9335951328,28286.2541053153,30962.3754276022,26870.0326099663,26091.3768756269,30695.1285367617,28356.7919986096,28142.4465807508,28899.0487871605,28278.224734207,28506.3832816296,27283.7873747321,26583.1522714208,25902.0100183179,30061.3798778914
"CH-CL-43",6014.34605010292,7384.44901703133,7377.68228918552,6421.56893756047,8350.96677823574,9326.72614488656,12011.0173998946,12850.689363082,15317.9229463597,13906.2863790846,14899.1501894721,14909.7886962631,18016.7403509979,13243.2243981402,18037.1158882644,20889.3223334934,19090.5708500735,19090.9533063223,13570.0795753717,20159.1502366553,17995.6873717805,17334.7094473773,12444.1179357248,13975.3221638247,14818.9711469749,11146.6885101604,10919.7999469342,5249.82501025696,6232.68902228222,5321.40548455126,4888.65199453611,2968.74894170577,3180.88366050901,0,2779.34883059185,4119.29920395668,17954.4511894373,7663.00058871313,6997.25665760936,19177.8661620364,6103.84754573367,5868.71243837767,5703.65842449169,16933.7573426086,3635.49794374514,4191.7126576807,4983.36314946766,5165.87642582699,5037.22354394689,5644.61893779667,16327.5171333878,26405.0560014861,26834.6962623419,21122.3612872335,25265.7584839752,24825.0555454095,24344.6487569679,25770.3607615233,26262.8571460494,26921.7518582464,24535.6067371461,23215.4913359732,22729.0327477238,20993.9127319897,21925.1665182797,22658.6402738644,24887.1849225707,26185.7135974436,22150.6950339485,21600.6193668413,21995.7536166584,26720.4554849463,27623.4061986732,25629.3619794014,28907.501202879,30571.5590904481,29730.6427589249,22749.2678827741,21389.5899699077,22199.1675318558,25260.3783053775,20472.3173778792,21830.7129311917,22350.8829658406,26735.0585097489,23622.5762359889,25525.9002102414,27478.0934150206,29759.6528394818,26110.9992250749,25332.3434907355,29936.0951518703,27137.6732351567,26923.3278172978,28140.0154022691,27519.1913493156,27747.3498967382,26524.7539898407,25824.1188865294,24682.8912548649,28493.5000702516
"CH-CL-44",3991.93867898015,5076.76394320801,5105.70863156114,4593.58920020255,6007.41530314053,6867.36867532549,9581.23632981595,10309.8064451226,12786.964327115,11640.507370558,12272.9130620602,12619.950742458,15736.9021174421,10616.9872707283,16038.4507539593,18713.78519927,17056.2677804558,16550.0703883629,11268.3784954388,17986.4053808008,15454.8044538211,14708.4723199654,9903.2350177654,11434.4392458653,12288.0125277302,8659.90756770607,8443.53905895783,4523.01012217379,4198.72467339279,3364.00320727524,2731.11030799491,740.666159565667,3898.36781726639,2779.34883059185,0,4699.27416898524,15820.9492840659,5296.19235493254,4691.77600455575,16587.399948827,3917.81102743174,3994.68221159992,3121.24097981716,14343.2911293992,929.932288136275,1822.61226601832,2401.49676004779,2557.74709725711,2684.33005612574,3188.45226723827,13705.2429518491,23854.4740928348,24455.3652518391,18571.7793785823,22645.4724876598,22222.7379768343,21754.1825437586,23219.778852872,23853.7029917998,24512.9313475352,22217.7375626766,20625.0251227639,20178.4508390725,18443.3308233385,19376.0573997387,20205.2208545878,22426.9286822325,23775.3112079989,19740.3298287982,19193.5006849048,19610.7728136784,24334.1757019041,25213.3639934089,23315.1671069786,26562.2549934191,28252.8045816044,27414.9599623016,20158.8016695648,18799.1237566983,19608.7013186465,22702.9713354447,17921.7354692279,19423.5942492553,19971.5519553378,24348.7787267067,21291.5250949212,22935.433997032,24927.5115063693,27210.5437209408,23520.5330118655,22741.8772775261,27345.6289386609,24588.5641166157,24374.2186987568,25549.5491890598,24928.7251361062,25156.8836835289,23934.2877766313,23233.65267332,22133.782136324,26182.9196677722
"CH-CL-45",3797.50053909737,5946.39633984249,5431.39070503834,3568.12379395389,6790.67134233041,7734.0227605624,9996.62946272581,12059.396877167,13683.8051691798,11278.2485249947,14291.6906867356,12785.5746227053,15766.3380817582,12634.7322318066,14390.1748772854,17810.8889210366,15397.7952219513,17682.1147456011,11459.4154238693,16989.24069537,16878.5561412298,16727.2499446409,11658.0471060085,13270.7125439073,12987.2505952501,9272.4913614223,9076.21475922529,2056.55758077266,3909.95053855023,3292.03129698291,7314.07821947108,5423.35296808246,7212.31037964496,4119.29920395668,4699.27416898524,0,14185.6747644002,9424.68103358747,8939.16229397811,17343.2481461793,8290.91732762427,8487.6197499561,7070.57306859492,15723.773181285,4585.08420450593,3609.9096049452,4736.16009095668,5141.86034077075,3690.61307717778,4545.56275397744,15433.7353984317,24151.4579151983,24018.6587797779,18864.397714622,24118.535185836,23597.0974046658,22510.9110684016,23516.7626752355,23493.9857810312,24147.9117661572,21658.3141747317,21940.970700217,20616.3438422134,18874.1262444448,19651.1970433184,20362.7628393961,22590.5503104999,23554.9772402583,19706.5002072976,18789.6760095022,19182.011276161,23904.4180023822,24874.0540679185,22636.8614614117,26075.0601145918,27674.251056869,26739.5269607258,21474.7472470179,19914.3808369818,20924.6468960996,23358.9842661083,18202.6161506526,19019.2110875184,19534.8454832766,23919.0210271848,20782.5907291086,23878.3007710882,25358.5579581774,27486.1177766214,24427.6515542952,23512.4836966666,28103.1594483839,24863.8234735603,24649.7927544375,26864.6854263024,26081.9317874395,25927.4901026694,25250.2333540845,24549.5982507732,22409.3561920046,25108.3627860584
"CH-CL-53",12118.2093056981,11348.3836524394,11043.7167707813,11493.0434179526,10699.9765173741,10187.5591152609,8520.07747783517,11029.7133884875,10143.3836297248,5711.9647829445,13857.1008338867,6863.14973414367,6349.9466773618,12822.5295602675,529.529982150406,3039.91145133244,479.803062612192,11964.7122461245,7225.94510696718,2206.81233517702,11944.2105870648,15137.0891151189,11031.3765964834,11769.919169089,9366.68203494711,9175.93734476368,9270.35315994852,12590.899088265,11845.6748123788,12766.67304879,16834.588756499,16282.5705708378,19689.0198100015,17954.4511894373,15820.9492840659,14185.6747644002,0,18487.4458619885,18359.7002103099,12283.7740123523,18207.0973864733,18875.8324901307,16563.9584034913,12762.6362316433,15746.3310679492,14495.965186999,14525.0379816613,14498.6357457212,13618.8822642561,13395.0270320768,13934.2962762595,15466.6047930096,10985.8160964988,11380.8793694684,19535.0231707879,18951.006279333,16294.6650871232,15266.3362592862,11473.3461269821,11357.4448411064,7877.68324428751,16826.3907416333,13843.4163761675,12354.9518725119,9779.15582397071,10095.7405255037,11606.1255840293,12059.2476356214,8993.96897867915,7227.3496218894,6598.75578530781,11007.2964560748,12015.6417175953,8579.5620181487,12289.4401965337,13707.5210636943,12686.3842206256,16424.4418406482,14538.9074218591,15903.1543341329,16799.4896051319,9809.01821288444,6828.02842276846,6835.69880867998,11021.8994808774,7339.62130929421,17684.7428683334,16947.7405155604,17417.1937946764,18233.7079626895,17248.9038975278,18829.6002346268,14537.5264605163,14527.2618954149,21280.1092029751,19956.8652953102,18945.1130771498,20030.4034060365,19439.2851784619,12202.2980970944,11033.1377523422
"CH-CL-35",7562.28148506112,6958.42260945447,7424.72817306461,8239.38950045694,7483.58180997237,7969.59900513702,10460.534187558,9106.51815572568,11651.2438356017,12977.6278046271,8989.24767895865,13268.4925971505,16184.2418123389,7973.53985296909,17975.5831605954,20187.7387599348,18943.640520436,14356.3077878288,12150.1960354272,19510.4021766002,13203.3545459475,11263.9408908889,8742.18800307436,9537.53861523628,11657.5440869098,9583.72343865529,9403.09622167872,8843.45346840169,7654.97402528676,7367.50750903647,2668.53039430642,4745.3122762216,6360.74027506576,7663.00058871313,5296.19235493254,9424.68103358747,18487.4458619885,0,692.32686657735,14523.6518984153,1609.08072441929,2341.5634084157,2277.24931600425,11911.1107061733,4814.55536672397,5767.7710872464,5022.52918243232,4535.77666108582,6262.53685037237,5876.9634406142,10949.9286893001,22271.3300962626,25435.6394115653,17203.5776708908,19887.6032402633,19518.0211652306,19565.0677335623,21222.8739946687,24082.4606546182,24744.1026883739,23574.5158928663,18257.741220529,18084.1951548258,16591.6152641229,19283.9085322141,20242.0102664969,22388.8868494534,23902.3205788316,19894.2770526897,19917.8661082838,20638.2456365255,24826.0600271558,25420.7248493543,24678.2113737079,27841.2643402291,29590.7658395487,28776.5504067678,17788.3484746761,16548.5940077865,17258.012715618,20514.1044847755,17180.8260532997,20375.7408560242,21020.0023929223,25251.798579558,22629.7939537773,20724.5922525675,22820.0585216124,26054.2413628439,21326.3034619531,20552.1196863358,25155.8713474707,24239.0679873275,23981.1709977717,23191.9893994511,22620.2189542079,22967.1260923386,21499.8066337128,20776.4506199233,21784.8897114795,27745.6725924335
"CH-CL-36",7143.12905995905,6785.39138243261,7243.31104819911,7859.75898295305,7328.48357481927,7852.63221525358,10364.5630666123,9435.24856213569,12160.718108523,12866.6499438476,9560.3363697141,13310.8244060613,16330.9850932253,8544.62854372455,17847.8375089169,20076.7608991553,18815.8948687574,14927.3964785843,12054.2249144815,19399.3014104299,13774.443236703,11835.8629029923,9065.7520566818,10108.6273059917,11981.1081405172,9487.75231770956,9292.11836089922,8423.78900383699,7293.19484710436,6948.18305222518,1978.41238712244,4136.49808795877,5645.80680324637,6997.25665760936,4691.77600455575,8939.16229397811,18359.7002103099,692.32686657735,0,15117.3186758551,916.935635259818,1649.76135066207,1879.9440540121,12504.7774836131,4283.03226455894,5370.51914720846,4626.54582729041,4140.16263410251,5866.01978786632,5516.14934243561,11543.5954667399,22864.9968737025,25586.0701374743,17787.9262080794,20481.2700177032,20111.6879426705,20158.7345110022,21816.5407721085,24463.2998985065,25124.9419322622,23677.1474176817,18851.4079979689,18677.8619322656,17185.2820415628,19736.8271101905,20657.9557937834,22866.8283486614,24283.1598227198,20275.116296578,20296.0454610213,20788.6763624346,25206.899271044,25801.5640932426,24777.3640557192,27956.1558809803,29697.1108861513,28876.9674798908,18382.015252116,17142.2607852264,17851.6794930579,21107.7712622154,17740.3082723782,20526.1715819332,21170.4331188313,25478.3472156103,22733.0996456179,21318.2590300073,23413.7252990522,26647.9081402837,21919.970239393,21145.7864637757,25749.5381249105,24794.3865766479,24557.6013651262,23785.656176891,23213.8857316477,23560.7928697784,22093.4734111527,21370.1173973631,22339.3806939182,27645.4992403651
"CH-CL-1/2",13939.8951491234,12196.0658555456,12466.9335250356,13950.6376067366,11382.0435162273,10507.4815835084,8693.08563034672,7078.44517467812,4993.90204613987,8848.70742653545,6464.10736123543,6886.46260624267,6055.61431093063,7226.27519899299,12169.1008276344,11461.8795408705,12369.0297784734,1111.27793328974,7858.72625228713,11394.0266087451,2248.85928800915,5295.80170174171,7509.6343844929,6269.09030848494,5721.67667229111,9253.25733820951,9408.58843403635,15406.676054338,13736.5568968419,14510.1058874107,16213.3647225878,16657.05591196,19936.8995469278,19177.8661620364,16587.399948827,17343.2481461793,12283.7740123523,14523.6518984153,15117.3186758551,0,16694.0512141505,17585.3380024081,15961.307242329,2847.92231113665,16522.7586959303,15902.0515138304,15167.3274577068,14793.8638308696,15160.7618300211,14488.6209777298,4345.2416596961,7754.91068717337,13064.035984196,3028.08734734024,7320.41231109916,6772.38794861552,5182.4718366437,6706.4545855794,11336.8296800595,12007.2663374966,12800.0056174376,4814.98675696534,3600.28291444161,2098.45761908046,6112.28571165805,7098.11625181425,9117.96180569672,10918.0081846972,7403.51320662079,8415.97781633419,9686.0987449395,12120.0460850688,12649.7347120035,14035.070781553,15996.2506638514,18008.565918391,17555.3387134371,4377.75883255022,2598.17488453116,3815.42423332945,6117.00469381208,3999.10000630436,9205.31955876004,9967.47786909415,12545.784637471,11879.36755276,6536.60137803654,8354.72153089599,11575.5261187838,7085.95216124355,6184.04446490872,10787.7961260436,10214.3131988766,9723.08663822702,9568.06405872145,8757.15652866104,8599.05087091149,8083.10049082071,7476.09917880732,8160.90558298631,17396.1904567706
"CH-CL-37",6614.41897274177,6581.98117262902,7039.90083839551,7331.04889573577,7129.20230300543,7726.35370755225,10360.4531178816,9960.96849852381,12686.4380449111,12774.9601273134,10295.8586120326,13385.8727058727,16410.6469561161,9280.150786043,17695.2346850803,19985.0238462099,18663.2920449208,15662.9187209027,12051.8438300346,19293.127304142,14509.9654790214,12574.6092919055,9591.47199306992,10782.206373156,12363.5421200557,9437.97884779986,9223.28521905444,7845.45242811155,6775.09143448294,6379.11596424385,1135.86798045792,3310.34584302715,4713.82517641129,6103.84754573367,3917.81102743174,8290.91732762427,18207.0973864733,1609.08072441929,916.935635259818,16694.0512141505,0,892.800324851898,1579.91124684708,13260.6555180306,3697.00016069186,4808.08375356154,4196.11586427136,3839.51656691991,5319.24570570795,5290.99064090084,12299.4735011574,23551.5969394675,25460.7415758125,18347.8127626813,21237.1480521207,20867.565977088,20914.6125454197,22572.418806526,24802.5432886264,25461.9009786415,23510.5021761575,19607.2860323864,19433.7399666831,17941.1600759803,20211.4710665106,21129.130577001,23341.1349565551,24717.9277227245,20684.0952523671,20198.009709267,20626.5440822388,25339.2498754651,26162.2042902356,24610.718814195,27789.5106394562,29530.4656446271,28710.3222383666,19137.8932865335,17898.1388196439,18607.5575274754,21863.6492966329,18274.071313091,20428.1358301789,21007.3947910549,25353.8529002677,22566.4544040937,22074.1370644248,24169.6033334697,27289.4947407607,22675.8482738105,21901.6644981932,26505.416159328,25291.2498841721,25075.7162681926,24541.5342113085,23969.7637660652,24316.6709041959,22849.3514455702,22125.9954317806,22836.2440014425,27478.8539988409
"CH-CL-38",7209.0137028383,7187.16172777769,7645.07175683951,7925.6436258323,7821.91484536833,8497.81609964604,11141.5255878443,10853.2952223821,13551.3948636422,13543.2651452445,11187.1454002901,14180.7816529359,17205.5559031794,10171.4375743006,18360.3805451593,20752.9082322903,19337.3864817181,16554.2055091603,12832.9162999973,20056.181982945,15401.252267279,13463.8764562009,10483.7987169282,11674.5330970143,13158.451067119,10219.0513177625,10004.3049700534,8170.27067297272,7369.68616457947,6779.56819787864,1331.18495589223,3292.49440209941,4056.99976440416,5868.71243837767,3994.68221159992,8487.6197499561,18875.8324901307,2341.5634084157,1649.76135066207,17585.3380024081,892.800324851898,0,2267.63515055307,14093.5140191579,3896.74912165,5094.50964305863,4733.51275894555,4384.62002438508,5850.60818353885,5828.38753557504,13132.3320022847,24385.1904261968,26148.0895629966,19181.4062494106,22070.006553248,21700.4244782153,21747.471046547,23405.2773076533,25532.6440169058,26192.0017069208,24174.9593206948,20440.1445335137,20266.5984678104,18774.0185771076,20968.6432079295,21870.1259596982,24082.9069175202,25454.2084971526,21419.2271179519,20885.3576964511,21313.892069423,26026.5978626493,26892.3050185149,25274.7021744406,28458.2166900953,30197.1827543372,29374.3195103754,19970.7517876608,18730.9973207712,19440.4160286026,22696.5077977602,19031.2434545099,21115.483817363,21694.742778239,26041.2008874519,23233.1715138037,22906.9955655521,25002.461834597,28123.08822749,23508.7067749378,22734.5229993205,27338.2746604553,26048.422025591,25832.8884096115,25374.3927124358,24802.6222671925,25149.5294053232,23682.2099466975,22958.8539329079,23593.4161428614,28142.7384597995
