"","CH-TF-25","CH-TF-33","CH-TF-32","CH-TF-28","CH-TF-3","CH-TF-22","CH-TF-55/56","CH-TF-11","CH-TF-19","CH-TF-8/9","CH-TF-12","CH-TF-6","CH-TF-59","CH-TF-57","CH-TF-58","CH-TF-16","CH-TF-61","CH-TF-15","CH-TF-63","CH-TF-62","CH-TF-1","CH-TF-5","CH-TF-20","CH-TF-48","CH-TF-14","CH-TF-2","CH-TF-18","CH-TF-54","CH-TF-29","CH-TF-30","CH-TF-51","CH-TF-4","CH-TF-7","CH-TF-10","CH-TF-13","CH-TF-17","CH-TF-21","CH-TF-23","CH-TF-26","CH-TF-27","CH-TF-31","CH-TF-36","CH-TF-52","CH-TF-60","CH-TF-45","CH-TF-46","CH-TF-47","CH-TF-49","CH-TF-50","CH-TF-53","CH-TF-43/44","CH-TF-39/40/41/42","CH-TF-37","CH-TF-38","CH-TF-35","CH-TF-34","CH-TF-24","IX-TF-1","IX-TF-4","IX-TF-5","IX-TF-6","IX-TF-8","IX-TF-9","IX-TF-12","IX-TF-7","IX-TF-13","IX-TF-2","IX-TF-3","IX-TF-10/11","TX-TF-43","TX-TF-51","TX-TF-49/50","TX-TF-45","TX-TF-37","TX-TF-39","TX-TF-42","TX-TF-46","TX-TF-44","TX-TF-38","TX-TF-40/41","XO-TF-1"
"CH-TF-51",5068.8908966238,3621.36835448228,4141.46587091213,4309.31605198066,13904.7871513334,8850.10730978634,9589.57907492886,12757.6041250866,10908.5728130142,12141.6516145811,12415.2572248885,13387.7421624706,11625.3881852206,12926.3222971526,15841.3905155423,10866.0386854511,15792.1308517039,10258.5706974289,18643.3611272215,17038.536431762,16602.9937731593,13401.5900914606,9116.6045134201,6326.68103985301,11339.6997760397,14780.9769789921,11487.3626306618,4478.56772365216,4146.86522234564,3412.79220404542,0,12726.5482093304,11077.3501703354,11336.2855537242,11322.2159862479,10671.2949701958,8124.37654061507,5953.21927397829,6303.26608918462,5475.03316687539,3390.61308900634,3067.26552531147,1687.63834918048,14594.3544793812,1986.83094953444,3071.78460004585,5730.95966881417,4257.39393824902,1710.74146316546,2186.67285146555,1711.84858907908,2793.10274175589,2710.57903130748,2593.90264876654,2912.33493375053,3134.19272331567,5115.28456112889,19864.6616732499,17196.6682525968,22351.3832997298,23057.5414372522,22585.0226432101,21454.04620013,25223.8333165734,22323.5465847022,27878.1662029248,18004.2858271584,18264.7548704572,23631.9014919126,22785.4629997526,24183.0362026798,25979.9992431291,27337.4410279275,24662.9012315347,24168.1555883825,22756.5012416323,28847.1905081844,27956.2605366383,23806.5757922477,23362.760287355,19887.9674681772
"CH-TF-4",8367.61799085281,9739.6348478862,9431.3772851112,9498.03643554352,4270.55965986041,5068.15465021197,5008.75016442298,4168.42658928384,2786.06400095701,1594.75750439269,4445.61810976806,1571.07150994849,5796.56652587538,4231.94320586631,5078.97473061215,3625.23577124962,10146.5180246158,5524.36663801602,10821.3041085326,10824.1257661149,2745.49472681234,470.325276168972,4462.21416413976,12133.4275700354,5352.33374029322,4385.45006314731,2531.86273927206,11520.2509339821,10045.9607920394,10819.7100918852,12726.5482093304,0,1965.56739592502,1474.79722014417,4962.75826753507,3104.68375940796,5141.38644004166,7445.67364371177,10818.3465986027,12477.9978935762,12325.9728046153,10603.8706494378,13078.963078354,9360.28179248879,13203.7136097102,13198.3772418338,12374.4221925668,15551.4407303399,13626.4544976375,13051.2325758575,12397.3831521346,11076.6196375382,11159.0438784105,10951.9562776966,11013.0503788046,10830.6194915087,8562.18366763622,7940.34109259627,5181.39757341808,11590.4084761368,10337.8072849884,12240.6551764605,12717.3086684843,14523.3989416185,11125.167429653,19168.6458299141,5892.64355541503,6321.85831433523,13847.0908999612,10111.8584177008,11962.7212538924,13361.1081295541,14613.8642114441,12184.8238018893,11890.2721017865,10490.5641469411,16291.5316943697,15232.6837201549,11380.9771784707,11064.4140820528,13070.8219151031
"CH-TF-7",6481.23487145207,7853.25172848546,7544.99416571046,7611.58289496526,5436.05801980221,3268.5848378898,3100.16461380285,4886.48189550401,1587.81055074573,896.017117244591,4983.23307766138,1335.79380639676,4278.00322689218,3144.21914477869,4977.17613499622,3418.89787547102,9170.74466799565,5314.14246908774,10267.4432758816,9853.04548744711,4710.26850867174,1535.75484907111,2814.59138422249,11454.0704059024,5497.53886624512,5628.06139444663,2203.55980315251,9632.07706672012,8157.78692477745,8933.25655130689,11077.3501703354,1965.56739592502,0,1639.33633366153,5177.6681537098,3041.50578712914,3418.16994793472,5506.96339180633,8853.17924549022,10512.5419739967,10374.7060446291,8944.31741835084,11181.5370184585,8330.55254853399,11558.9127823904,11562.6475830572,11622.7229094573,14070.8083736455,11980.6832184208,11109.5893642417,10751.113537342,9430.84835832156,9483.13188006853,9292.40304660966,9144.05643501353,8906.53638630527,6858.34968393371,9046.74285753809,6250.88807960104,12170.483719604,11980.1912669169,12805.3169777789,12777.7930555941,15101.5892569431,12060.3874274612,19229.8989358906,7001.03880287518,7427.9920657506,14336.5367850576,12014.211409887,13410.6926514327,14949.7688739803,16383.2222776879,14088.2488835973,13797.8203610868,12399.3581242221,17880.1924387958,17002.3335953138,13285.040507278,12969.4413173188,12648.6241312099
"CH-TF-10",7197.55405967036,8521.01452794038,8316.50898723742,8420.70225547756,3751.35907412289,3908.29163127852,4235.33175064046,3203.38035068905,1426.93164802518,691.504260272915,3405.47521528666,2246.6274798359,5728.77545911072,4628.22317483363,6150.54515346541,2270.82032517608,10655.8251119946,4181.03248505276,11475.7543108655,11336.1010265062,4160.97927788831,1072.8652082215,3167.80318863706,10728.1342086945,4178.41504334173,4069.15167814909,1085.16788085816,10442.9167539161,8968.62661197345,9742.37591181919,11336.2855537242,1474.79722014417,1639.33633366153,0,3889.3342952258,1755.94910374854,3915.66185229091,6284.29973280487,9763.85218838977,11422.4263568065,11231.6981832965,9185.69124508226,11662.9026129575,9864.38196770777,11785.5342053547,11780.1978374783,10911.050096253,14117.8042641686,12208.275093282,11778.1179003052,10979.2037477791,9658.44023318273,9740.86447405503,9533.77687334108,9611.62364669239,9429.26773000433,7146.12320223974,9386.08145845643,6591.98436089385,12934.8856512314,11726.786718297,13584.0826397634,13763.3239750773,15867.8761167132,12537.0318740783,20214.8769105347,7339.21650088779,7767.59868019539,15142.5050342673,11449.3671031553,13395.6076373555,14787.2007919703,16001.2360153248,13343.7348600539,12932.6314672845,11521.7864607448,17717.6243567859,16620.0555240356,12524.2454882296,12126.2106147143,13885.6782715033
"CH-TF-13",7572.21005569103,8773.16635230256,8742.34958936432,9061.14910795427,2092.89578321994,5601.71814753444,6822.63288380801,931.732855584478,3904.71451052581,4397.26489824575,453.731991334147,6135.50608139132,9144.43562969462,8192.90640603321,10039.2441344383,1898.91886922111,14199.0821438383,1783.55190148464,15364.7869204434,14884.3688696945,6588.72169739268,4796.98258386863,4640.20706456972,8630.55237210809,911.658650758422,3048.55102182979,3025.01836680325,11211.9221398693,9664.23570652183,10242.0848916476,11322.2159862479,4962.75826753507,5177.6681537098,3889.3342952258,0,1883.7084847754,4970.50930862046,6863.01622508879,10988.6446650166,12199.2209749676,11356.3693078171,8951.01865045634,11490.8775003947,13030.1956845099,10741.9199035312,9903.01785967012,8429.58189822663,11802.5618751882,11245.1780282033,11651.4613359581,10303.1023180406,9088.61787715027,9490.94998558632,9172.20736956607,9477.39363717883,9295.03772049075,6987.26973873161,12336.1525152274,9675.23585461306,16087.5703706325,13343.2004858671,16738.9680810039,17294.4286445939,19020.5608361142,15615.2596843514,23745.9815800513,10270.6037803711,10794.6879733225,18344.4144649525,13003.7784605773,15861.1434831755,17245.313278195,17568.5236779438,14780.9433664571,14038.8317650094,12601.3431040161,19791.9418097127,18187.3431866547,13916.1965654195,13329.5921950657,17417.2154684385
"CH-TF-17",6691.31931929806,7961.72083417717,7913.2017708961,8152.92272500679,2755.46571922711,4118.68483486015,4909.53770988101,1874.31475533598,1772.34102391356,2262.54882953953,1963.59348622604,4002.46685705137,7011.15241673465,6056.74403945255,7906.38453068088,713.192874787726,12065.7901871887,2538.78371010243,13231.3490991745,12751.0769130449,5279.00337700778,2790.40414485634,3176.0342023777,9224.60023413211,2513.5919471001,3430.09273123146,891.275120857564,10257.0451714526,8740.09672977351,9421.73263555951,10671.2949701958,3104.68375940796,3041.50578712914,1755.94910374854,1883.7084847754,0,3709.67998388355,5945.40163724898,9845.06205492602,11265.3127941359,10849.8582472748,8466.95363560317,11006.3903242102,11163.2286262666,10786.4255317929,10523.656492492,9354.86093590177,12650.062835717,11227.5756319648,11154.3934567126,10049.0049535929,8677.7407718655,9022.12686457594,8726.45905331196,8978.75742638495,8796.40150969688,6490.62562281995,10853.0019426341,8165.87951377886,14575.9662465408,12754.5553259807,15225.8377852583,15428.1260346525,17508.9567120225,14107.125408268,21879.6789701099,8794.77057826513,9287.35972587392,16802.0400840915,12474.5695908305,14804.6527172032,16188.8225122227,17026.6642962702,14285.5324428539,13725.2562462952,12307.7676227369,19119.2460770383,17645.4838049811,13420.7856418164,12947.6755176198,15550.2229331392
"CH-TF-21",3641.09302256633,5024.70170368836,4790.72202303167,4980.69091501391,6371.32968436631,726.811906293799,2329.61956400492,5358.32235506786,2346.09725573239,3384.72961187855,5236.09858310588,4661.19173287849,5024.96292465864,5172.59612903423,7819.03221148833,3233.08218307272,10153.4905761386,4267.07805843881,12229.3294348068,11211.1998325489,7886.881166854,4681.53986919108,363.144040598061,9082.54189629225,5010.44627412906,7106.36278700032,3253.13677433991,7005.91493421509,5531.62479227242,6302.20122548863,8124.37654061507,5141.38644004166,3418.16994793472,3915.66185229091,4970.50930862046,3709.67998388355,0,2435.7079194843,6152.33727837295,7670.54930164518,7460.02301282914,5526.14747041612,7956.95914671676,9237.77782674481,8146.95213817661,8161.18576293017,8839.06766517819,10669.3465535184,8567.0222804768,7986.5590703579,7336.12772481937,6017.18742037753,6077.34280739905,5874.23309867493,5878.40036412924,5695.96947683329,3440.179735999,12063.386516255,9259.50806402318,15088.6211518467,15108.4860168381,15441.6757460747,15025.4021037862,17961.0711686903,15032.2737280813,21533.7713196564,10059.7979687893,10444.1030617158,16899.3674247607,14867.6224295229,16437.6926442207,18076.842602839,19406.418374949,16851.0296760263,16493.3557514885,15082.5107449489,21007.2661676546,20025.2378836598,16037.3529522206,15686.9348989184,14336.4358210473
"CH-TF-23",1367.66209207266,2743.01189662268,2451.62608899088,2643.45966646059,8477.11839029021,2205.7415765711,3017.57339406174,7440.49006987784,4720.73168668301,5654.3620672456,7212.5715857975,6747.18330132217,5392.299588465,6370.83686348815,9288.03099744897,5312.84061100851,10235.71015548,5658.13297495096,12586.8782758638,11378.8548165468,10191.1683705241,6993.82098452363,2795.66384611877,8399.76866672967,6599.67952780615,9224.6982165352,5629.87169701855,4703.92184825423,3223.97912074425,3963.10529144785,5953.21927397829,7445.67364371177,5506.96339180633,6284.29973280487,6863.01622508879,5945.40163724898,2435.7079194843,0,4132.01477070696,5445.12878496259,5106.66589170407,3512.41154780194,5693.89028539282,9346.24212278196,6430.36892945676,6691.2973726951,8018.58919565521,9200.57045707678,6800.2595432104,5622.68535461931,5542.33746176867,4345.44453971148,3976.41004101047,3919.27252382796,3656.37083519778,3418.85078648951,1706.74083323117,13945.7607610389,11277.7673403859,16542.5812526503,17138.4292310491,16789.1196151463,15914.5006909026,19415.0312694939,16491.7817478044,22412.3461269534,12085.3849149474,12345.8539582462,17838.5886487951,17149.834073986,18264.1352904688,20062.2624795175,21521.3559380263,19172.3236510938,18824.9755387636,17414.1305322239,22929.4537445728,22140.1754467371,18361.0205644087,18018.5546861934,14507.4233599922
"CH-TF-26",3508.54087287643,3561.82586172423,2884.30608169087,2430.55242166705,12499.251429873,5742.76983771057,5657.51736120301,11469.2212973997,8204.21896594063,9129.02804724417,11293.0345708988,9739.52469397932,6700.49880127362,8537.30806164376,11432.1742253711,9334.99107537219,10211.9082777207,9783.25844701608,13237.1822045371,11482.1838851891,13562.4419533356,10388.9340945613,6498.52611164053,10610.998649247,10724.8049998713,13234.8645000419,9228.80807579333,2805.50114016385,2234.61387538547,2960.25935348206,6303.26608918462,10818.3465986027,8853.17924549022,9763.85218838977,10988.6446650166,9845.06205492602,6152.33727837295,4132.01477070696,0,1838.25909511943,2738.19405339826,4054.1037791193,4261.04967204552,8678.8451798708,6783.70321833126,7526.56807899899,9390.29091885851,9719.46847856866,6876.4515774429,3867.28551069627,5845.8179191226,5249.08156403084,4205.90884907405,4466.21548940102,3302.14848945774,3127.83208101354,3824.00089899951,15359.4448177951,12694.1993474742,17288.3967458952,19017.4569596369,17306.0806344764,16094.3488208811,20025.9470882209,17724.0616185293,22201.3355264112,13501.8561151359,13759.638081874,18304.6359518925,19308.8502052066,19676.1037344434,21471.0172983719,22985.6427177422,21382.8876789169,21092.4591564064,19694.7871772042,24338.2085634272,23680.9417360992,20579.6793025975,20264.0801126383,14137.4495795739
"CH-TF-27",4324.10229047059,3681.89591095104,3178.70319965773,2700.92769321861,13881.4365434524,7359.13579576664,7350.77335612534,12803.846090342,9862.7931343574,10787.7394718576,12552.853009059,11402.4688581557,8524.86270648362,10322.7361350575,13217.6022987849,10726.0298505283,11619.7291822616,10833.1303093633,14821.770173602,12951.9635581798,15222.0988250825,12048.2968230678,8019.05294191812,10821.2093365451,11824.2778163167,14625.903275198,10887.3822442101,945.753355222922,2003.84597420806,2127.60819888368,5475.03316687539,12477.9978935762,10512.5419739967,11422.4263568065,12199.2209749676,11265.3127941359,7670.54930164518,5445.12878496259,1838.25909511943,0,1834.06523442941,4269.72678932559,3486.40774267761,10624.0878390545,6402.02565571935,7328.93120519616,9697.2479299228,9281.98301684675,6428.66902024232,2973.57215723348,5556.16570841656,5418.32530368795,4221.17901293888,4579.74948479078,3345.62535586483,3249.35160710179,4712.46129886675,17380.8410190615,14715.5955487407,19330.5456017644,20926.6727268344,19363.7357626889,18180.3592977469,22068.0959440901,19745.4578197957,24201.099519895,15523.2523164023,15781.0342831404,20384.3320770301,21203.9808283942,21697.4999357099,23492.4134996383,25007.0389190086,23278.0183021045,22987.589779594,21589.6455671602,26359.6047646936,25702.3379373656,22474.8099257852,22159.210735826,16051.4678762281
"CH-TF-31",3611.7537988143,2269.58327511173,2202.5883303599,1947.52522866603,13180.135552635,7154.87197914537,7642.38589908626,12032.9525263882,9668.40782896456,10597.9757672547,11731.04523614,11582.5543392195,9036.77491690193,10777.078930226,13671.9450939534,10130.93332276,12859.9854607928,9940.58021240068,15843.9457213436,14120.808967646,15071.0282387855,11896.0356210934,7808.52665310208,8906.26063389172,10969.7543618415,14049.2453667475,10579.9480851243,1200.92283999204,1301.19017096625,453.488571137426,3390.61308900634,12325.9728046153,10374.7060446291,11231.6981832965,11356.3693078171,10849.8582472748,7460.02301282914,5106.66589170407,2738.19405339826,1834.06523442941,0,2895.2335474012,1653.79767210533,11791.0792158866,4634.81998721188,5617.57756717421,8044.46470653145,7447.91778241733,4594.60378581291,1165.16615932253,3839.82602618935,3788.93589226891,2681.75831555608,3004.82470029236,1976.05885516642,2003.17979650974,4060.62322291263,17950.9910993955,15283.4830487485,20029.4695279143,21220.666964818,20062.6596888388,18898.7803825877,22767.01987024,20325.852191274,25193.8903346525,16091.10062331,16351.0842966028,21084.0079956318,21291.0027533919,22268.9758826961,24064.7653755842,25562.8196304123,23343.4420225822,23026.9666628572,21616.1216563175,26931.9566406395,26258.1186487693,22532.1389358971,22207.0043737853,17176.2255658293
"CH-TF-36",2017.89171690216,1200.50693252948,1859.42413551644,2286.75393168469,10795.4538857381,5655.61615249991,6528.34909052855,9648.2708594913,7652.24956282547,8885.32836439237,9333.6407807387,10187.3392032946,8731.29323536078,9881.63081879696,12798.8249527578,7747.15477631126,13287.0163867367,7263.26478814847,15912.8045097862,14449.3166569075,13346.6705229706,10145.2668412719,5860.28126323137,6052.09435218529,8306.9783136758,11665.4668202987,8231.03938047303,3939.85562575038,2670.77805901897,2673.45152759104,3067.26552531147,10603.8706494378,8944.31741835084,9185.69124508226,8951.01865045634,8466.95363560317,5526.14747041612,3512.41154780194,4054.1037791193,4269.72678932559,2895.2335474012,0,2709.66121030106,12133.5168881426,3081.41766690403,3614.29607075285,5521.93721260712,5948.32445531205,3346.04920766127,2896.52248378431,2129.50871391919,1249.53512353082,562.346786240667,476.068156230184,963.551324577973,1030.01159709175,2144.50109950272,17026.2714265948,14358.2780059418,19622.8882654561,20093.0966926593,19864.6235528104,18820.2234181251,22495.3382822997,19572.0887606102,25302.7977158052,15165.8955805033,15426.3646238021,20913.5274372604,19815.4874203907,21344.6459560247,23075.6449046821,24367.4654485656,21692.9256521728,21198.1800090206,19786.5256622704,26006.0684694977,24986.2849572764,20836.6002128858,20392.7847079931,17368.2051358595
"CH-TF-52",4054.69002317244,2469.65889575918,2825.91524813497,2894.79523729653,13334.8905743452,7884.16041711985,8495.23330414323,12187.7075480983,10121.0613819876,11332.7809077943,11873.4996306771,12421.7569279743,10243.2151139473,11651.2981524231,14548.3162638697,10286.5914649183,14298.9851861944,9877.38930231989,17230.476698126,15559.8086930476,15822.6666986512,12618.9351275663,8293.90774589461,7490.64691464523,10921.1028278472,14204.9035089057,10752.0080296552,2821.38166480829,2583.29195055744,1791.03862588178,1687.63834918048,13078.963078354,11181.5370184585,11662.9026129575,11490.8775003947,11006.3903242102,7956.95914671676,5693.89028539282,4261.04967204552,3486.40774267761,1653.79767210533,2709.66121030106,0,13192.9798023227,3270.11993195789,4292.39296916181,6780.23814058962,5849.39736219209,3152.17872524931,525.507091372729,2557.53654417875,2965.91610167915,2133.64876880173,2299.66314276977,1881.70729960858,2057.67321583252,4348.10708797,18847.2225795988,16179.2291589457,21201.1958133942,22040.1023436011,21249.6389828595,20085.7596766085,23953.9991642607,21226.9950933897,26480.6096536315,16986.8467335072,17247.3157768061,22270.9872896525,22044.9931265169,23165.5971090286,24962.0722898759,26423.9465045464,23922.431358299,23427.6857151467,22016.0313683966,27829.2635549311,27042.7660132572,23066.105919012,22622.2904141192,18490.4109188839
"CH-TF-60",10273.6211433225,11331.9343717943,10753.7202604204,10532.0701314015,13580.821684704,8749.68278793516,7086.91549169241,13031.2627162702,9353.89947708652,9120.67856154461,13126.7002398988,7832.91921774507,4459.88928553629,5275.66420689606,5369.68784784347,11300.6607470542,855.694310366759,12863.0071672561,3317.03525463127,1623.76534820869,10690.3403545246,9323.4119551565,9170.37968464497,17676.4800803331,13447.2519902022,13745.7119193428,10321.6952888167,11474.2435337009,10727.6910990107,11557.4479526078,14594.3544793812,9360.28179248879,8330.55254853399,9864.38196770777,13030.1956845099,11163.2286262666,9237.77782674481,9346.24212278196,8678.8451798708,10624.0878390545,11791.0792158866,12133.5168881426,13192.9798023227,0,15888.621612659,16249.9469927859,17728.2493683572,18752.7816866708,16160.752442491,13724.054059749,14938.5042682287,13876.2406514745,13242.6841932796,13290.599075253,12540.9700076659,12306.7353824668,11398.9787309402,10300.8766270751,8938.37640613597,10426.0838585865,15433.0125269354,10194.6748717915,7943.92205996774,12355.6480796936,11063.4665845684,13799.1634056958,9251.62500799737,9071.81364123352,10461.4088536172,16552.2714294258,13991.6678617786,15724.1963389671,17880.1486939221,18629.2439140197,19009.5578741431,17817.5679441907,18589.0090600698,18530.7006738903,17836.5696834447,17830.7706782526,5459.18442050491
"CH-TF-45",5046.86554693245,3997.62777979243,4689.98577462303,5010.01500808983,12799.1271326544,8326.84576582409,9447.83845163953,11628.4263976837,10254.8382534892,11487.9170550561,11189.897416761,12805.9080171127,11710.1814890812,12801.1201799079,15718.3143138688,10049.0013426087,16317.1356593214,8806.24714000022,18904.0702174281,17479.4359294922,15946.513483243,12745.282841471,8469.07091647896,4412.17733137691,9835.47454131455,13719.499586305,10797.8844647358,5835.74282720392,5136.54044822131,4622.09153804467,1986.83094953444,13203.7136097102,11558.9127823904,11785.5342053547,10741.9199035312,10786.4255317929,8146.95213817661,6430.36892945676,6783.70321833126,6402.02565571935,4634.81998721188,3081.41766690403,3270.11993195789,15888.621612659,0,1088.70459317559,3758.10123431917,2937.17935273615,509.391908681661,3659.56403025886,722.69572582207,1779.80210686016,2611.61015741464,2214.96523805277,3240.85734755502,3420.97472286162,4547.10588338552,19520.0402874183,16716.1618351864,22181.3301084974,22259.0924182528,22427.8854384179,21443.2236552671,25053.780125341,22130.5306036515,27936.3603126876,17480.2653691457,17900.756832879,23477.3544720668,21981.4831459842,23843.2537546139,25241.6406302756,26533.461174159,23858.9213777663,23364.175734614,21952.5213878639,28172.0641950912,27152.2806828699,23002.5959384793,22558.7804335865,20019.183158741
"CH-TF-46",5406.76384630058,4735.80045176997,5417.61957950962,5752.87986875756,11965.3836725234,8383.97752080702,9708.602775463,10794.6829375527,10249.5018856128,11482.5806871797,10352.5904198434,12809.6428177796,12066.3326851869,13061.8431077111,15896.2659581436,9653.29162012543,16678.4610394483,7966.71421264308,19260.2214135338,17840.7613096192,15802.1646115649,12739.9464735946,8465.85163037778,3178.48139305031,8936.9842225894,12921.0389111332,10789.8846578234,6818.50040716626,5885.86576390831,5541.05004133021,3071.78460004585,13198.3772418338,11562.6475830572,11780.1978374783,9903.01785967012,10523.656492492,8161.18576293017,6691.2973726951,7526.56807899899,7328.93120519616,5617.57756717421,3614.29607075285,4292.39296916181,16249.9469927859,1088.70459317559,0,2688.75357811741,2519.16390463922,1603.9278380154,4838.43821090267,1696.36932309365,2169.11463891574,3446.25033532666,2938.38953668151,4154.88309518585,4320.6273266767,4893.6562404525,19665.1476648604,16868.9775082218,22613.9115816538,22350.2344302074,22860.4669115743,21935.1600137113,25486.3615984974,22563.1120768079,28428.2966711318,17619.4528654842,18046.3638297196,23909.9359452232,22058.8111311844,23982.3401541875,25380.7270298492,26622.1435768984,23838.830142427,23232.9018523062,21795.4131913128,28311.1505946648,27240.9630856092,22974.0833413895,22500.7427261304,20518.6509674078
"CH-TF-47",7053.70357750438,6647.80797577035,7269.90146719129,7717.73263332971,10449.9172841314,9398.61997773073,10940.2541440464,9328.73482132529,9950.23603836693,11116.1384476146,8883.23190501256,12955.6894241442,13391.2110783488,13964.0881143058,16578.6244665461,8495.51723656962,18193.4525587191,6529.85655739615,20585.7897657477,19341.271682395,14619.3989979161,11978.6010625701,9021.92186334535,894.300499708666,7394.32234497496,11455.0907949058,9800.62982532357,9241.63162227261,8120.23530945659,7945.24386162737,5730.95966881417,12374.4221925668,11622.7229094573,10911.050096253,8429.58189822663,9354.86093590177,8839.06766517819,8018.58919565521,9390.29091885851,9697.2479299228,8044.46470653145,5521.93721260712,6780.23814058962,17728.2493683572,3758.10123431917,2688.75357811741,0,3522.96647041418,4281.30877327379,7276.27802946197,4129.54905537454,4090.66238114368,5527.68862710873,4954.96580032914,6270.65740127121,6305.75408581275,6254.96766329374,19287.3842691662,16513.5867754937,22820.7584338604,21024.1407170207,23437.5770262157,23116.0418041217,25742.5201644502,22458.6342886782,29624.4110199919,17238.0219363039,17675.2071676467,24968.7252384382,20731.5074199142,23250.2992956005,24634.46909062,25295.1665099708,22511.5264311568,21905.598141036,20468.1094800426,27518.5846417397,25913.9860186816,21646.7796301193,21173.4390148602,21984.1892003972
"CH-TF-49",7910.88268391926,6932.79294254562,7625.75103486043,7945.78026832723,13822.9615890625,10896.3631790785,12217.8758598447,12701.7147982869,12757.6626762011,13990.741477768,12256.2118819741,15317.8036083679,14571.1289358493,15571.1161920928,18408.6516164151,11790.7191363848,19181.2957333332,9898.92585981848,21765.0176641962,20343.596003504,17914.6008977313,15133.4520345666,10974.0124209661,3299.91620001287,10767.366649906,14828.0707718674,13035.0918152894,8631.55991507911,8072.28414233819,7522.5910562804,4257.39393824902,15551.4407303399,14070.8083736455,14117.8042641686,11802.5618751882,12650.062835717,10669.3465535184,9200.57045707678,9719.46847856866,9281.98301684675,7447.91778241733,5948.32445531205,5849.39736219209,18752.7816866708,2937.17935273615,2519.16390463922,3522.96647041418,0,3050.10496821626,6397.01087842496,3714.74794804205,4593.82533515846,5580.32283455079,5162.67311754443,6256.36634735259,6432.48341857552,7319.56344791814,22076.1457671396,19279.9756105009,25039.0802972449,24289.2402240844,25285.6356271655,24359.870709954,27911.5303140885,24988.280792399,30853.0073673745,20030.4509677633,20457.3619319988,26335.1046608143,23996.6069269779,26387.2432602691,27785.6301359308,28560.2660170345,25776.6259382205,25170.6976480997,23733.2089871063,30716.0537007464,29179.0855257453,24911.879137183,24438.5385219238,22943.3616636505
"CH-TF-50",5320.5859649235,4203.70788973968,4839.51818491438,5102.76336720147,13302.3852573265,8737.86616115153,9816.39457411388,12131.6845223558,10677.5791414165,11910.6579429834,11693.1555414331,13227.6784531432,12033.5840609797,13169.6763023823,16086.8704363431,10491.4514154492,16565.394681334,9309.5052646723,19215.0953354051,17751.5667593242,16369.2543711703,13168.0237293984,8891.8118044063,4763.3826540362,10340.2824388096,14222.7577109771,11220.6253526631,5778.24591847468,5227.90606714166,4669.27705967598,1710.74146316546,13626.4544976375,11980.6832184208,12208.275093282,11245.1780282033,11227.5756319648,8567.0222804768,6800.2595432104,6876.4515774429,6428.66902024232,4594.60378581291,3346.04920766127,3152.17872524931,16160.752442491,509.391908681661,1603.9278380154,4281.30877327379,3050.10496821626,0,3526.28028440667,967.070240311858,2112.65030269366,2810.63291146291,2440.91397083446,3383.60794865592,3593.25745529166,4850.06155730952,19856.449534597,17052.5710823651,22478.1549094338,22604.1896982535,22724.6764779425,21698.9915666657,25350.6049262774,22427.3554045879,28192.1282240862,17825.3626491464,18237.1660800577,23774.1455115914,22326.5804259849,24188.3510346146,25586.7379102763,26878.5584541597,24204.018657767,23709.2730146147,22297.6186678646,28517.1614750919,27497.3779628706,23347.6932184799,22903.8777135872,20274.3870767173
"CH-TF-53",3985.26049031576,2458.38356132124,2746.75139482524,2697.20135663564,13482.8937068476,7812.21276290309,8416.92413687425,12335.7106806008,10236.2766693353,11260.8332535776,12029.6623135518,12349.8092737576,9992.77067526059,11569.5843327328,14466.6024441794,10434.5945974207,13937.4175978278,10039.628377337,16921.3778583786,15198.2411046809,15796.7273026698,12600.2921708556,8348.84656714324,7986.11073369375,11083.3419028643,14352.9066414082,10895.1410518936,2307.70453108002,2262.54955217733,1391.85644520678,2186.67285146555,13051.2325758575,11109.5893642417,11778.1179003052,11651.4613359581,11154.3934567126,7986.5590703579,5622.68535461931,3867.28551069627,2973.57215723348,1165.16615932253,2896.52248378431,525.507091372729,13724.054059749,3659.56403025886,4838.43821090267,7276.27802946197,6397.01087842496,3526.28028440667,0,2990.80106147316,3233.62559186927,2305.22891374278,2516.0164083058,1943.79042528258,2096.03652675495,4401.37145897656,18720.8310786875,16053.3230280405,20909.4292433433,21920.512351454,20942.6194042678,19778.7400980167,23646.979585669,21095.692170566,26173.5900750398,16860.940602602,17120.9242758948,21963.9677110608,21932.834648359,23038.8158619881,24834.6053548762,26304.3565123993,23956.4786373882,23519.8264210789,22108.1720743287,27701.7966199314,26923.1760211101,23145.1755507031,22714.4311200514,18182.3726600326
