"","CH-LF-16","CH-LF-14","CH-LF-46","CH-LF-48","CH-LF-50","CH-LF-49","CH-LF-52","CH-LF-51","CH-LF-6","CH-LF-9","CH-LF-54","CH-LF-53","CH-LF-12","CH-LF-5","CH-LF-36","CH-LF-13","CH-LF-26","CH-LF-30","CH-LF-34","CH-LF-35","CH-LF-3","CH-LF-7","CH-LF-8","CH-LF-10","CH-LF-11","CH-LF-17","CH-LF-18","CH-LF-21","CH-LF-22","CH-LF-25","CH-LF-27","CH-LF-28","CH-LF-31","CH-LF-33","CH-LF-37","CH-LF-39","CH-LF-40","CH-LF-41","CH-LF-42","CH-LF-1","CH-LF-45","CH-LF-47","CH-LF-55","CH-LF-38","CH-LF-43","CH-LF-44","CH-LF-29","CH-LF-32","CH-LF-2","CH-LF-20","CH-LF-24","CH-LF-19","CH-LF-23","CH-LF-4","CH-LF-15","IX-LF-11","IX-LF-2","IX-LF-4","IX-LF-10","IX-LF-13","IX-LF-3","IX-LF-5","IX-LF-12","IX-LF-1","IX-LF-9","IX-LF-7/8","IX-LF-6","TX-LF-25","TX-LF-26/27/28/29","TX-LF-21","TX-LF-23","TX-LF-19","TX-LF-24","TX-LF-20","TX-LF-22","XO-LF-3","XO-LF-1","XO-LF-2"
"CH-LF-39",12528.3291732793,16879.3398503885,18524.5050017455,21501.7750658464,21697.8785696884,23043.5608773186,27096.3463855501,25883.9847136042,18082.4464661077,16066.7996994609,32185.6363062606,31374.3794628824,17164.695071206,17456.8278864119,9421.17108633811,16719.8434792033,11225.4733206894,9003.75469514994,6295.61969964312,5671.42746262248,25534.6953889931,16506.2136183894,15867.297570895,15162.9441135291,14335.5543842826,11739.5108673993,10930.3875874747,9055.97931720715,13563.45119277,10773.4545538965,11057.3730017145,9990.39043518399,9469.14380147005,6265.98756006872,2501.83747879592,0,1117.54462341955,1340.37308255021,2691.12490411359,27700.8107541002,5282.15178032055,19596.5291808736,21751.2653984776,825.532991316182,3366.94661728636,4867.69149176771,9603.55925139376,7623.26859546945,24790.9432724908,8956.42280753487,9339.38880623274,9855.14941175529,10498.0782642833,23160.3808756073,12712.7666034272,40439.3434262718,29742.9015258935,33598.4911463486,40134.5329851596,35146.7984597205,34208.9619773647,34129.2842734256,45916.3046580615,33177.3191181678,39887.3850207683,38968.8536766508,36949.9738695263,36250.6268416677,40832.2175906428,35851.5636957872,33575.9940090159,39398.5749513914,33969.6233743033,36818.1118598046,35696.3222545724,35351.2374096963,35780.5645217576,35860.3002727154
"CH-LF-40",12823.8208181088,16997.8487053438,18732.2911805818,21448.4527450839,22012.5434022835,23239.3298213495,27258.8808706479,26082.8230792991,17886.9253889599,15743.679999737,32543.9483277462,31779.1799766219,17208.6800044614,17084.7346403366,9117.893317474,16785.1787334769,11881.1219123993,9637.75268998053,6523.28767307234,6013.41494494494,25204.3300483627,16300.2379881833,15672.6530778758,14679.3759679594,13868.3026511982,11989.8255500563,11127.6729534195,9031.28641806884,14143.604378615,11378.393101541,11764.3191069599,10696.8977037926,10186.456231305,6580.08457514517,1547.24139613121,1117.54462341955,0,2250.87460317597,3718.13432112298,27542.8701316745,6274.6456169332,19696.3616440679,22232.0804125241,704.436755124185,4343.29363457013,5876.69179651988,10274.5029687382,7918.37871867271,24575.287502978,9118.76373324767,9720.96494010232,10025.3527221555,10922.8001395629,22899.0036005174,12897.0978717417,40687.9946370317,29756.1202251567,33748.1374735886,40388.2764130828,35345.5595934413,34321.6010539196,34395.0049500611,46303.4055043707,32790.3045607872,40133.4069626686,39210.8565235306,37272.4965725287,35975.7198688802,40733.1030970783,35459.8794330061,33188.3469439423,39086.332822529,33619.5101892443,36493.7494214614,35359.343140186,35708.6196574609,36118.3244230939,36215.1674571908
"CH-LF-41",11381.3919231046,15847.9520962862,17421.1222015216,20604.6386920838,20518.0415551704,21941.0028981496,26012.9074012516,24775.7948902531,17333.4135743508,15464.5641197072,30972.5566990774,30137.00337827,16193.9320160092,16903.7235663966,8859.52668756973,15732.5136330183,9902.90626564342,7690.90645503439,5264.02604214416,4558.76359795498,24908.6441301181,15774.7579641234,15127.2483695712,14757.9016419284,13915.7040926399,10628.2580810621,9864.28437562194,8204.93248462017,12261.9818323153,9467.10649872837,9723.73694286743,8657.53526444317,8134.79665151264,5162.64476932298,3767.73367650396,1340.37308255021,2250.87460317597,0,1503.78794330387,26890.5021328717,4024.49110023391,18572.80745089,20482.6922516759,2160.1670369786,2092.85366889,3631.04681605671,8278.89101353739,6512.81035087497,24043.6154806997,7936.57047216973,8151.75239362546,8819.4316321222,9277.79592805171,22464.4919239854,11646.1475442668,39288.3309156424,28774.1702552777,32518.9687328247,38980.3798798949,34031.4400890836,33156.5976730013,32970.1926976748,44683.753747246,32603.2594221878,38738.2763346941,37822.7148872924,35755.1596502586,35548.8139124597,39952.9347138211,35279.7945943466,33002.1695511285,38734.017851053,33352.4552364166,36169.197531332,35062.5238118913,34137.3526089261,34577.4648895793,34647.6085447343
"CH-LF-42",10976.3988607519,15631.9988509481,17059.0314262486,20585.5818582823,19979.2804527844,21561.3066010973,25658.5633484942,24376.5436272873,17545.9221789769,15878.7267410843,30331.95805287,29435.4576033286,16080.9243900953,17366.364589938,9408.11844766613,15594.7355339567,8961.997483368,6831.91279220273,5268.47850951164,4445.68450413592,25247.352017438,16021.7906309861,15367.854508648,15400.8816506327,14550.0705421344,10310.2049268127,9649.43300359825,8391.5335807618,11406.7347238353,8615.00229656962,8704.02369603163,7654.73291313624,7123.60772467728,5027.46626628253,5190.28428859608,2691.12490411359,3718.13432112298,1503.78794330387,0,26978.5966862237,2596.21704571179,18354.407992482,19710.065124847,3504.06096233531,743.731222208528,2176.91847590926,7342.46509594891,6295.05444324275,24227.689962822,7851.94366175736,7704.04330492937,8683.31002431541,8722.0362507106,22722.6212764284,11403.7852625203,38778.577154392,28615.7297501919,32159.3259540574,38464.2999792957,33600.4825318804,32846.0054736349,32450.5248343468,43981.3981873188,32987.4384003977,38233.0615961164,37324.6509071104,35152.3472256229,35767.6117894323,39917.0109192911,35662.2756815698,33385.9226097198,38996.5671506601,33682.6854649495,36455.1882398693,35369.2260329235,33490.8081602757,33956.4731171435,34003.4143911083
"CH-LF-1",16776.0491422165,11951.8412618335,11664.7156628073,6561.04512070544,11907.6385748072,9172.55524636136,7869.65390471215,8709.83743134431,9669.94537954801,12142.3961563858,14659.8481645804,15483.136499676,11158.082016984,11215.2506766749,18485.74865063,11692.9058970994,20925.6926880615,21718.0643565989,21721.7909511587,22533.0297726177,4753.71938066219,11260.623307075,11876.3120713184,14129.0017268364,14674.7662986412,17097.6788065013,17503.89967064,18685.6280204977,19068.6315749291,20575.801696057,21596.2286009843,21976.1253758381,22291.6714281673,21953.5477222072,28434.0519792747,27700.8107541002,27542.8701316745,26890.5021328717,26978.5966862237,0,26296.4903553996,9619.51933890938,15322.6938169378,28119.1919964574,26500.3296413806,26528.0165659133,21769.6000813555,20737.0832417379,3242.01827429705,19139.0224205298,19740.3564722925,18348.3091392444,19181.7818985062,5171.70134428105,15903.2180088576,17779.2404250288,4887.3007119356,10348.6084619027,17635.3885403585,12544.6211419447,9982.82355191101,13433.0825944384,25461.0246290148,8335.94100956907,17267.1342642746,16432.965177509,16752.0598623794,9136.65968647846,13282.2330398315,10509.7477322758,8639.79333312756,12518.0436661211,8199.58354380832,10256.4763345911,9434.96093962754,16522.8400321075,16311.863239022,16798.1917814231
"CH-LF-45",9733.6383808295,14577.1054462049,15740.4146348208,19782.1988151687,18349.0300869319,20162.227487338,24268.0482057498,22924.9787152126,17181.0698789697,15898.5005582741,28494.9019924323,27516.5937353638,15188.8649254833,17443.8624136996,9883.98893319328,14670.8877897647,6900.76991559795,5020.70680215264,5258.64884374489,4421.73199027728,25010.3687002612,15745.7019657331,15094.7688779663,15839.9960410226,14992.3297851446,9244.10092911494,8795.1749286413,8314.93323152289,9415.43885338124,6713.25247669815,6525.95217738442,5540.79512479477,5020.13259407865,4826.61747926829,7774.12795740825,5282.15178032055,6274.6456169332,4024.49110023391,2596.21704571179,26296.4903553996,0,17250.1419786208,17738.7714396135,6098.97210894427,1931.66080965728,446.41180785047,5357.81672361458,5730.03671816771,23730.7709231981,7350.92006554535,6572.42643256419,8026.77065056308,7327.00628358157,22368.0407690568,10421.0492683941,37104.3912844212,27516.9470437905,30728.1974615613,36781.7241165631,32056.4747755206,31487.4352078674,30779.5441375883,42030.4610147193,32781.7360376715,36566.718874422,35670.9133349491,33354.3558861491,35260.7858271169,38969.3360130403,35441.5894976811,33177.5588108493,38553.1174670842,33378.463664733,36061.7735225942,35016.3467658927,31636.0074164203,32136.0864065006,32150.5262434651
"CH-LF-47",7518.42217052472,2726.37405433613,2125.66264366529,3357.68598023483,4617.35142089971,3953.92186852665,7645.62199009908,6652.86748979411,5243.063520086,7696.52295913878,14048.4962708816,13825.0094491914,2627.30526005483,8192.13916811402,11478.5538260075,2949.25455338961,11383.1449225141,12411.5117966765,13316.4147107784,14023.3792843372,10366.1393039067,5891.97223964054,6049.26996871191,10239.7566680334,10209.6030383066,8060.27919445061,8720.222419335,10715.6561783163,9449.71437958195,11100.7900500933,12043.4865493328,12508.4074480162,12868.4342526392,13419.3199294871,20864.7752533965,19596.5291808736,19696.3616440679,18572.80745089,18354.407992482,9619.51933890938,17250.1419786208,0,7711.99026962977,20163.317262787,17777.4127040777,17538.2691960984,12363.7160519518,12088.0450921629,8008.59293010893,10644.5485523392,10723.2302073868,9754.20715706997,9940.11561699815,7679.59222081917,6951.64175220519,21264.5828805634,10278.4286557892,14077.4917797916,20988.7910265774,15779.2405855912,14625.2469760413,15131.3059010495,27630.286797263,17410.2556435981,20703.4554528766,19771.7865610844,18307.8553984404,18749.7272195021,21732.5747553461,19859.0885950143,17769.5431744695,22135.1727487669,17587.2318623003,19856.9822001686,18979.6322908792,17061.8843269917,17297.524396676,17529.2204672186
"CH-LF-55",9777.07020827804,8235.97841021957,6195.29478021026,10607.4107412052,3491.94931925391,6151.18594341528,8937.10329158487,7489.88344663669,12789.775022235,14802.95175376,10844.4875868348,9783.70857521482,9185.41881223417,15625.2094715757,16221.7882829613,9041.82884299863,10838.1841583971,12879.0424922101,15853.5206968361,16236.9776872255,17518.8196124932,13031.1535369805,12952.4165214144,17157.840363042,16896.8851640032,10728.9752829808,11727.8100920745,14507.0136192995,8330.11815243014,11099.8332896256,11244.8606671544,12198.3983510261,12718.9937457425,15698.7025599722,23670.1996201341,21751.2653984776,22232.0804125241,20482.6922516759,19710.065124847,15322.6938169378,17738.7714396135,7711.99026962977,0,22490.8884736078,18993.9169022295,18144.5026037549,12412.0124629389,14419.6120945801,14880.2138987175,13626.2971519069,12547.0175103308,12802.725026838,11318.8869279945,15063.5044108594,10308.5029332884,19702.180062626,13450.9687918757,14398.298127272,19362.9628050679,15173.8675218051,15456.0233517355,13493.5919542758,24294.8140763439,23647.4056303765,19190.386745049,18339.7693642538,15731.9745099462,23794.5215490488,24546.7868408437,25799.6789642099,23959.2858268014,27113.3762344339,23491.780644951,25217.9492506279,24570.2116629307,13944.3473871672,14486.4540915672,14459.147394198
"CH-LF-38",13187.5531242653,17454.7577059562,19146.0600801353,21982.9686005862,22370.4469986749,23660.7903780038,27697.9186397863,26503.4424209599,18473.9409781222,16371.0564889018,32879.1291449376,32086.8184909463,17699.9811724514,17726.6394536652,9733.72818456704,17266.6545450956,12015.899753461,9786.57437901932,6911.48051044755,6338.40208794595,25836.6046925981,16890.1584565758,16258.2837516953,15347.8799889726,14532.8074559102,12376.9710548787,11541.18051863,9544.26080582236,14333.5580059769,11549.3620988182,11860.1354897404,10792.4665777205,10273.2800758991,6922.62245524313,1718.50237854227,825.532991316182,704.436755124185,2160.1670369786,3504.06096233531,28119.1919964574,6098.97210894427,20163.317262787,22490.8884736078,0,4189.38365522425,5680.63636862904,10396.8385500803,8275.12154279332,25171.3070785897,9546.59830313002,10032.6183493081,10450.8589185108,11210.4816160995,23509.7393085646,13319.0193533996,41084.8428082107,30264.699201192,34194.5798503051,40782.3929172738,35767.7471843461,34785.8889023396,34782.078766198,46622.9375629941,33439.1746665026,40531.5965672259,39611.0805391338,37628.6593781358,36592.7407441224,41289.0571737053,36110.1990115797,33837.419996575,39714.9644600045,34258.5189405829,37125.7118046542,35994.8246467202,36044.7149451821,36465.7360783281,36552.7718268125
"CH-LF-43",10357.1682676575,15060.2709252548,16439.718200916,20074.0101099689,19310.2151137841,20932.306146612,25033.8899905361,23740.2071229621,17129.9605315017,15555.5641339757,29636.3902459225,28728.6210670206,15543.2210369768,17061.9283572756,9182.20351154872,15049.4273508722,8229.01914480247,6115.11239871531,4855.03082149323,4005.59575576593,24873.6359657944,15624.0162406042,14969.145903147,15191.1433473488,14338.7604886336,9720.49138255247,9097.64374328335,8007.09406697025,10682.7807534937,7895.16743111332,7963.71866939669,6916.5607116763,6385.20364265268,4560.9558204027,5848.66906290397,3366.94661728636,4343.29363457013,2092.85366889,743.731222208528,26500.3296413806,1931.66080965728,17777.4127040777,18993.9169022295,4189.38365522425,0,1546.60855135335,6612.21362290776,5771.72160106548,23789.8150512515,7361.43329860293,7087.05541124508,8166.136575343,8068.04757089687,22317.173057342,10834.6606944112,38109.4672071567,28048.9252489083,31530.2157860041,37793.7803454943,32951.9021598883,32230.4738305759,31780.5260102184,43272.4176045706,32627.4680853304,37565.1178640295,36658.5766926021,34463.4211900136,35335.3407650973,39386.5721687902,35299.9738124898,33025.5111438226,38580.8566263208,33298.4945203452,36050.507937736,34973.9290860291,32793.414550809,33264.0552252763,33306.3832346354
"CH-LF-44",10028.6435820688,14854.2670072822,16058.30638045,20027.4764072916,18712.5414659084,20495.4231168446,24602.3171772339,23266.9912103384,17354.0768508316,16006.2299710707,28888.1103897825,27919.0854771883,15442.0728435593,17544.5758681071,9895.88746939163,14928.152670823,7306.93290150812,5382.63055486618,5310.34087244152,4458.04603190264,25170.8165278772,15901.9537258515,15249.3037197313,15876.6324259454,15026.7119822878,9509.64765839723,9024.64112950277,8411.83996256429,9817.17077905267,7096.9988062722,6946.03091932555,5950.30543139918,5426.38103391514,4903.79307680778,7364.87066963064,4867.69149176771,5876.69179651988,3631.04681605671,2176.91847590926,26528.0165659133,446.41180785047,17538.2691960984,18144.5026037549,5680.63636862904,1546.60855135335,0,5748.3626056587,5886.28291679919,23931.7659045787,7512.61129650777,6834.0802799102,8219.38535868579,7636.21222686892,22545.3114823215,10677.589108916,37479.3451874509,27811.3892989232,31070.3088497335,37157.6707752142,32413.8999570711,31819.9014749009,31152.9599597132,42438.2531771702,32941.3952610704,36940.6150700915,36043.0903614553,33743.800272528,35469.1401782729,39245.4391135581,35604.6920457493,33337.8111353083,38752.5964377214,33554.1739454493,36252.6136448886,35200.4140706943,32031.8605489874,32527.9896460481,32546.2382515576
"CH-LF-29",5013.45339224272,9827.08359154611,10657.6804875527,15209.8061972051,13029.586749992,14963.9083931937,19053.871823364,17678.2000197342,13355.6141681277,12831.4146902552,23139.7804276592,22177.3146033945,10637.437644313,14383.0529387473,8537.91184837691,10096.6623326404,1625.92582082421,732.520624485118,4956.48850477259,4818.96448717245,21138.7303253344,12152.8025453058,11551.4978045613,13589.296309755,12821.7342346711,4900.834233896,4960.46450815256,6262.23985749976,4083.01860301825,1365.45468347474,1536.11679804483,575.967103262846,534.752369579036,4532.50407143847,11802.3854345092,9603.55925139376,10274.5029687382,8278.89101353739,7342.46509594891,21769.6000813555,5357.81672361458,12363.7160519518,12412.0124629389,10396.8385500803,6612.21362290776,5748.3626056587,0,3942.04908683659,19495.7213450171,4758.14005749737,2893.68755138117,4831.0269339747,2725.57551961559,18375.5024899677,6064.57939855459,31754.8492883835,22517.6842440991,25471.3521865026,31430.9248593596,26745.7078128957,26270.8985438822,25432.7994612121,36706.0056870573,28836.0133145095,31218.6847394089,30325.5897684153,27996.9607495973,30870.2345930588,34058.5643634547,31445.6026218255,29223.3409476115,34221.8906226146,29281.7709101484,31815.7714702546,30835.0804111113,26283.7948679365,26779.9441884591,26798.1264568042
"CH-LF-32",4912.50291516576,9361.8287648844,10911.4379436805,14302.64798552,14098.3849120157,15431.7676899477,19500.2183249439,18269.1366482703,11469.0086653103,10205.6254391244,24625.8041410125,23874.5588656115,9785.87316416881,11761.8073659163,4786.17114970429,9301.02437436185,5082.44380150014,3241.10285371236,1433.94722823308,1956.85671406874,19285.6982983305,10018.0514606134,9366.28276393384,10392.2612957598,9566.78949634805,4119.53778377511,3367.92500846801,2732.94015305982,6736.90706411719,4345.4820833255,5340.14813056402,4518.01601149882,4256.35029301483,1357.45087653586,9291.63183872331,7623.26859546945,7918.37871867271,6512.81035087497,6295.05444324275,20737.0832417379,5730.03671816771,12088.0450921629,14419.6120945801,8275.12154279332,5771.72160106548,5886.28291679919,3942.04908683659,0,18071.7211064387,1626.68655805001,1896.09228138195,2394.42447964234,3149.52539517047,16661.3449230634,5142.27946281889,32816.9650228802,22331.4100324112,26006.2010020518,32512.8497782942,27529.1470857935,26647.5562349383,26509.6038830087,38389.0586371893,27056.7316300164,32264.7033789522,31345.8268174124,29358.3025318794,29616.5776574834,33623.9002290962,29719.0496774426,27452.9455315109,32885.848053694,27668.9629576575,30376.5544078933,29319.085891621,27790.338181207,28200.9659962832,28296.8051695977
"CH-LF-2",14486.171021504,9873.00275489451,10134.0060081545,4652.63509446803,11390.0700910983,8933.21083341983,9115.64328510418,9482.82808815459,6711.82619611711,8997.96152107034,16452.3125625433,17019.6246850506,8903.55152823449,7997.31156045181,15471.6503153678,9444.75660571654,18821.709545846,19363.913067199,18959.3950081213,19791.9542726079,2736.54324812214,8284.87151841544,8924.57725185439,10902.7487133168,11468.9516624207,14676.7751856259,14960.3703167907,15859.5171563577,17211.546621595,18387.9072541276,19500.9384244354,19761.5415060976,20027.4058815449,19228.8615382245,25406.5455533645,24790.9432724908,24575.287502978,24043.6154806997,24227.689962822,3242.01827429705,23730.7709231981,8008.59293010893,14880.2138987175,25171.3070785897,23789.8150512515,23931.7659045787,19495.7213450171,18071.7211064387,0,16451.4915612205,17247.5058593138,15712.5138619348,16825.1711422825,1931.87138330982,13480.4929924879,20618.8288811277,7532.33283207792,13028.528099259,20448.3309397273,15207.1948984016,12845.1537753652,15772.8898086965,28150.0863081387,9464.58360640781,20089.2031881586,19221.2519207395,19169.2571024059,11546.5292853933,16445.1596896985,12001.0767472137,9836.66615394399,14822.3573446427,9795.52406804971,12348.5944693811,11342.7290651421,18688.8768615307,18581.4191569217,19020.1939346461
"CH-LF-20",3869.19354315327,7924.05379818654,9614.36253834668,12735.1317573373,12976.2722475682,14120.924156391,18151.3222259527,16964.375834645,9842.32366737016,8633.35131504521,23541.8347626818,22866.9455162561,8264.21073402261,10195.3220687264,3828.45380407831,7797.06315037054,5481.46278392068,4170.69477722693,2673.48241974699,3421.12097158519,17660.9266250828,8394.80590272168,7743.90610806208,8987.42385933994,8184.64067904339,2950.04480891903,2019.40535565792,1515.94842787923,6558.09036436255,4697.76465626035,5906.32729089744,5307.0583740927,5187.92611394479,2827.07913815675,10391.6914511125,8956.42280753487,9118.76373324767,7936.57047216973,7851.94366175736,19139.0224205298,7350.92006554535,10644.5485523392,13626.2971519069,9546.59830313002,7361.43329860293,7512.61129650777,4758.14005749737,1626.68655805001,16451.4915612205,0,1941.22364245099,906.706566175817,2922.82871504374,15034.7302072888,3778.38916546762,31574.9013861072,20839.7281752628,24648.9403846159,31277.0704710623,26227.730468273,25252.5402946734,25291.2296552015,37326.4183996287,25432.1727227732,31019.55204189,30095.9534184715,28214.4976479863,27997.412275205,32074.6353707053,28093.7297307501,25828.2415222943,31262.7497129339,26042.2826604739,28751.2907432672,27692.7883327728,26698.8496494652,27080.1523097547,27200.7624142568
"CH-LF-24",3272.47638549199,8025.39301977684,9355.6508462354,13213.2855405189,12366.8537225591,13858.0330750746,17954.5238831455,16677.1630597357,10846.5096494987,10051.5935843059,22848.2022682428,22059.9966315352,8616.80568121116,11613.7235573323,5769.66734427908,8098.5076508501,3547.14019913996,2403.15584668022,3322.12999350174,3707.58668148903,18691.0803485876,9530.21468572592,8903.2068673055,10702.6915096302,9930.20546962406,2675.68286310373,2305.99592737765,3454.79929532269,4883.83817289709,2764.92022402178,3966.04397331169,3416.88137754012,3367.28760332916,3153.7281700138,11131.5894898891,9339.38880623274,9720.96494010232,8151.75239362546,7704.04330492937,19740.3564722925,6572.42643256419,10723.2302073868,12547.0175103308,10032.6183493081,7087.05541124508,6834.0802799102,2893.68755138117,1896.09228138195,17247.5058593138,1941.22364245099,0,1943.99330852906,1253.62760210733,15979.701651704,3848.78283712071,31140.5604446813,21001.6302804996,24455.6517629358,30831.4100973435,25913.8044230519,25145.0149795494,24820.0772950077,36591.3153208973,26443.1423172051,30591.4061026575,29677.4432873543,27611.8871565827,28745.4499823176,32412.7456350336,29082.4236749546,26835.3979975044,32059.1700363471,26969.6604048171,29595.5395154954,28574.0738875616,26013.8638754052,26441.1777488235,26522.4570230632
"CH-LF-19",3026.23514556912,7030.83353758492,8707.65798453656,11908.3636067843,12081.8088040268,13214.6043248318,17247.4914207927,16058.0240356345,9163.60482723802,8161.39038911822,22648.9783702883,21986.1937452896,7403.05819023076,9726.57774348658,4129.47357238562,6926.45069986632,5284.63622586277,4341.81172698538,3563.69156851385,4280.89063291813,17006.1902737631,7767.09854496969,7124.72180080178,8759.63750543902,7991.0206427079,2083.53469240924,1120.22338217338,1884.80712059629,6027.23555790171,4510.27004652997,5788.33266311716,5340.00763550923,5310.81755863702,3679.55264652462,11296.1462749248,9855.14941175529,10025.3527221555,8819.4316321222,8683.31002431541,18348.3091392444,8026.77065056308,9754.20715706997,12802.725026838,10450.8589185108,8166.136575343,8219.38535868579,4831.0269339747,2394.42447964234,15712.5138619348,906.706566175817,1943.99330852906,0,2557.97942064104,14344.2909025359,2871.74795830324,30668.4449742548,19967.2682849191,23746.35125217,30370.7670429012,25321.5510670947,24354.8674429436,24385.6981958243,36434.7199220159,24775.2394449368,30113.0405719087,29189.3715068606,27314.081111758,27251.9794802825,31233.7018984003,27429.3957384241,25170.0147847794,30533.240397456,25354.4333192866,28036.1566352903,26989.5965063149,25804.474481386,26182.2206923789,26305.7412675604
"CH-LF-23",2428.55612006365,7303.72318112345,8423.92121758591,12623.9900185458,11265.1176105804,12883.6691767588,16990.0611501558,15679.3406613699,10630.6313172072,10173.1065515147,21695.0892012255,20877.6379767465,8024.14104529198,11713.2193778943,6659.71996225516,7488.94122498263,2762.61663520545,2541.88419681974,4572.65047205125,4918.41894332222,18422.8956865479,9434.22175732114,8838.80123468742,11109.1823255181,10381.831228783,2177.70460776589,2325.72092828613,4357.87182532018,3673.80822237528,2014.07260623693,3323.58720623637,3109.52944610722,3258.96261472732,4383.2537266792,12351.485516367,10498.0782642833,10922.8001395629,9277.79592805171,8722.0362507106,19181.7818985062,7327.00628358157,9940.11561699815,11318.8869279945,11210.4816160995,8068.04757089687,7636.21222686892,2725.57551961559,3149.52539517047,16825.1711422825,2922.82871504374,1253.62760210733,2557.97942064104,0,15667.0795740039,3355.09780750688,30060.9659832376,20194.2068024628,23476.2505133268,29748.1844566688,24883.8595659017,24200.8131038532,23734.4379239915,35418.2367986279,26132.9113337001,29514.4327256885,28604.6759351371,26480.7603614615,28250.9806282374,31671.955499527,28750.0747763037,26521.4286777322,31589.7635136667,26598.8563508072,29162.2706906778,28167.8991032429,24860.1099223319,25300.2417910221,25370.1510686425
"CH-LF-4",13409.2571425099,9077.23784795634,9748.89020094153,4461.99208434219,11627.1008841286,9448.3335645085,10366.0097707365,10501.9521124158,5193.41156817193,7210.98223719393,17799.6303907861,18239.0398358559,8000.37371695516,6118.37156189301,13781.2242721,8524.60840764757,17832.4770759147,18184.8367284735,17466.0767793221,18311.591518214,2805.68648930184,6701.91049432422,7355.14496624758,9005.65051467752,9597.79265847831,13493.631893207,13675.027061692,14331.5949784856,16419.0300170565,17341.2557433934,18511.6408571646,18682.9233972886,18910.0866610477,17764.3770045893,23680.223140189,23160.3808756073,22899.0036005174,22464.4919239854,22722.6212764284,5171.70134428105,22368.0407690568,7679.59222081917,15063.5044108594,23509.7393085646,22317.173057342,22545.3114823215,18375.5024899677,16661.3449230634,1931.87138330982,15034.7302072888,15979.701651704,14344.2909025359,15667.0795740039,0,12313.2870413772,22407.9960284661,9330.83673058306,14781.8518258863,22226.7550487763,16941.6501435498,14665.5840383631,17370.8827411497,29860.1975559476,10469.3540050122,21872.1910605041,20992.2862455062,20781.2118075872,13090.7374127991,18319.4238789101,13102.7418108643,10859.7863327826,16277.0599057173,11010.4448403998,13733.8141439323,12660.6726259215,20190.4136653258,20130.5144893469,20545.2507724832
"CH-LF-15",1303.93093988716,4228.21786524579,5836.45753280601,9366.71234145412,9273.65869252685,10343.3510098663,14383.6942565949,13186.6684970139,7312.45060192258,7196.52256288459,19837.7172757915,19223.856550353,4768.04550254293,8672.33586091836,5932.49331863375,4250.72714187373,5699.22643413372,5885.88582683152,6417.22601315248,7088.29169278263,15074.1649725202,6212.04274333469,5659.26742545841,8608.1839090714,8010.26270241544,1198.44459912763,1783.2992599907,4272.84322415409,5140.26987113172,5106.86507207796,6359.43908893267,6395.03665995361,6599.33012142234,6484.02233786834,14160.3149569669,12712.7666034272,12897.0978717417,11646.1475442668,11403.7852625203,15903.2180088576,10421.0492683941,6951.64175220519,10308.5029332884,13319.0193533996,10834.6606944112,10677.589108916,6064.57939855459,5142.27946281889,13480.4929924879,3778.38916546762,3848.78283712071,2871.74795830324,3355.09780750688,12313.2870413772,0,27798.9373296626,17214.8934858519,20885.9451731142,27502.0935543068,22450.5128129241,21510.6167652331,21520.9564064754,33623.9559619051,22778.0596555786,27243.2176284768,26319.1156113342,24470.8996374196,24936.8807324657,28580.7136591863,25395.1361226812,23166.4498875075,28265.0043752979,23246.7747047296,25824.1170187122,24822.3347864553,22985.8883338504,23349.3053862167,23484.4340680951
"IX-LF-11",27912.7660261968,23832.0663897679,21963.6291157336,20702.709791517,18799.6029773573,17487.6898625475,13638.5970139388,14656.9464082085,25006.6089209244,27881.8753008247,8993.68837279008,10398.9940786012,23885.4682842325,27561.6158758636,32739.2519418635,24204.9614750481,30281.5368891759,32099.5949852499,34175.2392978385,34768.1028637683,22529.3913361455,26346.6623349355,26753.1190943275,30346.7874184369,30624.1282733078,28707.8724858056,29561.1908080753,31882.7638664463,27772.8114013493,30393.4768369158,30769.2583566666,31638.3043013059,32134.2595666136,34173.7771571977,41956.6840214952,40439.3434262718,40687.9946370317,39288.3309156424,38778.577154392,17779.2404250288,37104.3912844212,21264.5828805634,19702.180062626,41084.8428082107,38109.4672071567,37479.3451874509,31754.8492883835,32816.9650228802,20618.8288811277,31574.9013861072,31140.5604446813,30668.4449742548,30060.9659832376,22407.9960284661,27798.9373296626,0,13087.659876446,7652.4520645369,356.50102899561,5590.16719793937,7798.77501558971,6329.29900938258,7874.63197874931,22184.6263701969,561.794706899365,1493.8183556989,4354.22053195317,18476.3139160952,12687.9453184204,22384.5048190131,22190.5178982139,20076.701878669,20981.5507884155,20166.022142172,20537.3222199027,6330.24189754547,5590.44492598625,5893.58606268594
