"","CH-TF-25","CH-TF-33","CH-TF-32","CH-TF-28","CH-TF-3","CH-TF-22","CH-TF-55/56","CH-TF-11","CH-TF-19","CH-TF-8/9","CH-TF-12","CH-TF-6","CH-TF-59","CH-TF-57","CH-TF-58","CH-TF-16","CH-TF-61","CH-TF-15","CH-TF-63","CH-TF-62","CH-TF-1","CH-TF-5","CH-TF-20","CH-TF-48","CH-TF-14","CH-TF-2","CH-TF-18","CH-TF-54","CH-TF-29","CH-TF-30","CH-TF-51","CH-TF-4","CH-TF-7","CH-TF-10","CH-TF-13","CH-TF-17","CH-TF-21","CH-TF-23","CH-TF-26","CH-TF-27","CH-TF-31","CH-TF-36","CH-TF-52","CH-TF-60","CH-TF-45","CH-TF-46","CH-TF-47","CH-TF-49","CH-TF-50","CH-TF-53","CH-TF-43/44","CH-TF-39/40/41/42","CH-TF-37","CH-TF-38","CH-TF-35","CH-TF-34","CH-TF-24","IX-TF-1","IX-TF-4","IX-TF-5","IX-TF-6","IX-TF-8","IX-TF-9","IX-TF-12","IX-TF-7","IX-TF-13","IX-TF-2","IX-TF-3","IX-TF-10/11","TX-TF-43","TX-TF-51","TX-TF-49/50","TX-TF-45","TX-TF-37","TX-TF-39","TX-TF-42","TX-TF-46","TX-TF-44","TX-TF-38","TX-TF-40/41","XO-TF-1"
"CH-TF-51",6583.01104091555,4773.67262235204,5467.03757423861,5775.15109011363,17710.4248091782,11202.9363310246,12500.414249025,16338.8408878092,14044.9983069856,15741.6985668157,15691.8506984913,17406.4876328634,15228.340717856,16946.9113379955,21001.9160070182,13915.4829821686,20424.5849043464,12806.1234690569,24615.025614479,22200.165947485,21738.1794732668,17336.789760788,11778.1199554938,8557.49582279138,14241.4418809567,19192.9507917763,14820.0072243116,6097.88721957015,5630.37830426262,4662.50166392311,0,17958.4279864605,15697.5383891549,16097.3765456428,15115.8343033874,14887.6248971578,11329.2833860514,8648.873129838,8118.1044315235,7183.03722120451,4541.04507517632,4229.19442237466,2296.19982724635,20061.8306944784,2630.39453281665,4240.82632522688,7903.12279458459,5841.50698853181,2229.81516140347,2948.73524148158,2444.01617484353,3967.66338516768,3637.15216829632,3738.98889706775,4066.05451870313,4449.45935168698,7018.93184132526,27643.1042803011,24161.607702105,31272.2246984864,31007.0062967158,30399.9163711501,30317.8518065031,35070.0876593574,31683.6483471124,38515.5758642654,25364.8718407693,25678.0266841082,32401.3837334125,31582.6310249853,32972.7490474248,35523.8076656565,37209.3196208667,33778.5371571869,32057.04840645,30265.7514681993,39605.7568753872,38200.9666977192,32659.3057544016,31758.3031232581,27189.0675390274
"CH-TF-4",11751.4595768355,13678.9651620718,13421.5452785421,13586.0278491283,6357.12131221859,6999.4600102423,6928.50028519893,5871.54582570035,3923.87624777459,2225.34818495703,6400.2525427604,2087.19921600567,8101.69506361235,5773.74406594707,6902.34043971174,5236.81902900041,14132.297022264,8034.64920433378,14900.1585344973,14873.6369651823,3848.20622482673,622.454124185517,6222.15390831181,17310.245814685,7707.77491237683,6399.20354013049,3555.10145643168,16552.8063969827,14401.60459369,15458.8909109496,17958.4279864605,0,2620.03704198543,2009.20159272436,6679.47855264166,4249.72592423082,6683.1445926692,9680.07801363753,13319.5325274738,15778.3753151011,15986.742103338,13744.5247533745,16759.7758808981,12904.8090689928,16908.316586362,16642.2523242718,16174.1388653736,19882.0428549925,17449.4012115403,16810.7897424907,16068.0762339995,14278.1620114703,14356.5487186169,14222.6378495964,14224.8320424649,13878.2033496279,10960.5233745117,10577.3935036223,7149.38511238258,15594.0466270446,13054.673117035,15475.6572116095,17283.8824926984,19980.3001557903,15358.6993956053,25710.3689776604,8140.24621583208,8673.97458348858,17959.4075164367,13807.9484683982,15440.4157771259,17812.2606983424,19276.6775145986,16170.4134901876,15030.217676292,13308.6442096212,21799.0021940211,20262.7879272198,15103.1738255693,14374.4243844332,17792.6149017151
"CH-TF-7",9323.05150161029,11260.9616159348,10941.1044673982,11066.0658522512,7503.20027787859,4543.94270087682,4312.17564714885,6549.54851399628,2190.69728775983,1057.70151131009,6809.48197275802,1804.39725444947,5958.15857126191,4230.18202662724,6875.23212008052,4625.5644845568,12604.3938116528,7439.16988130582,14147.6877218692,13598.4781191169,6405.67572753611,2111.3408839626,3939.66477034519,16000.5948200851,7601.31199258832,8017.04881120481,2897.43511454953,13965.7487010263,11858.1064917129,12940.3736350406,15697.5383891549,2620.03704198543,0,2000.96265001979,6865.53275726797,4027.36614758819,4375.93058285386,7220.19079195541,10704.8838590751,13168.945409032,13463.4955997166,11468.4022289247,14358.1006218075,11441.3118141346,14871.8769785567,14784.3592003203,14798.1118185568,18122.7246068662,15382.7997062094,14362.4257904526,13955.3822453838,12178.8127846957,12065.3167957193,11991.3121551193,11844.536133568,11485.2992122239,8680.76119326157,12172.2257819225,8651.37537572421,16641.8390062984,15454.5012768494,16244.8860061415,17504.4292694023,20893.5243890439,16662.4117921353,26052.0423649607,9796.69814552663,10202.904880803,18624.6667398089,16345.2863724554,17346.9673991737,19846.7749539914,21533.83376391,18743.4269043476,17650.0574344768,15928.166016842,23912.1609142379,22529.5544182362,17687.8349655731,16980.6477924873,17112.9492577634
"CH-TF-10",10052.7022757608,11954.3965096927,11769.6379501743,11990.4985254912,5513.91219338976,5421.06626775562,5890.65177317504,4635.89569407824,2090.76231187933,962.28269738532,4985.48287248582,2955.32110130981,7946.16582281837,6165.0849062216,8280.92470822257,3308.95774940852,14580.7031362803,6162.04158072662,15927.4885805885,15529.5705802225,5642.77009567494,1430.28401595995,4509.1947284271,15318.5024143955,6025.13917810233,6027.38992228993,1559.01110398929,15086.9733116378,12842.1633437779,13849.1212633846,16097.3765456428,2009.20159272436,2000.96265001979,0,5133.04676473459,2418.34535933457,4970.4193339935,8042.43709705873,12004.8095022219,14410.4726978299,14381.9047555006,11908.6330824367,15003.9659201467,13405.0962720442,14957.1121370138,14652.6268234779,14174.4095635124,17878.6009203891,15506.2482954649,15101.5926869123,14143.9891919111,12354.7131656746,12527.0390815191,12358.5330705976,12462.145980727,12128.6517588106,9146.71983468098,12566.3629741296,9110.73435805306,17476.6354021581,14922.4077696931,17268.8733431662,18858.5665287098,21830.8922618799,17305.2540220846,27355.0493956656,10131.5442160139,10647.5462116849,19721.3322614177,15525.8499188618,17447.8945364078,19806.3041211879,21209.62129136,17809.296680602,16435.2333312928,14673.4135637457,23775.3591141423,22190.448492886,16715.2782516927,15910.1192123147,18875.1929481402
"CH-TF-13",10597.9241083931,12131.6162206713,12318.9621509571,12762.9303673688,2600.66011173755,7515.22948848785,9219.34821506752,1360.78730564713,5198.62632205039,5868.93056250509,598.207397058417,8087.73024236976,12295.9376847312,11072.436540769,13401.9210243789,2584.85266682074,19300.2513451612,2377.24148295652,21004.8262916951,20404.1684854974,8934.40424672372,6313.68065513648,6470.58355478508,11732.7613924115,1204.52093026454,4107.15503724461,3988.52236314252,16111.4941046537,13680.6950075433,14391.6873927302,15115.8343033874,6679.47855264166,6865.53275726797,5133.04676473459,0,2840.86402119874,6729.77372511149,9213.95107431684,13777.8728041943,15821.5648801784,14904.650972372,11440.2658092839,14749.4489018387,18186.995437668,13258.1507250885,12432.936018937,10793.3890984278,15177.9713378698,13860.7361505008,15086.2820772233,12779.497002339,11150.536216135,12036.5734048039,11645.1896294878,12382.0008115827,12155.0345919313,9210.00212560729,16871.2214056229,13626.6954299305,22169.4096601088,17607.4325953727,22134.7394534465,23931.2264590838,26586.8563644838,21794.8762386623,32384.7067879662,14464.7709071919,15080.8301770353,24629.4359954718,17519.7056897524,21194.5655963335,23256.2456757908,24088.1949842623,19387.4739845999,17265.3669741905,15490.9990375327,26963.3057755109,25013.6627435186,18244.129661672,17209.4059176877,23964.7855640915
"CH-TF-17",9415.33848746332,11190.5327242192,11181.0724326651,11517.4619446006,4039.553072769,5421.30961479236,6733.49503451977,2765.37328234442,2485.61543227649,3049.87469268781,2841.7808468326,5343.77751404468,9555.44421178442,8232.15511139949,10677.960846747,1069.85965186907,16494.7555326078,3785.35325647244,18172.9392337689,17572.4196798921,7318.98770882723,3763.51530448511,4342.82069704405,13160.1288474043,3624.03074565607,5082.22480300573,1152.78637444966,14792.9305597617,12419.38243315,13298.2058651798,14887.6248971578,4249.72592423082,4027.36614758819,2418.34535933457,2840.86402119874,0,4720.07295685239,7653.06650160891,12054.0927709328,14305.0337370645,13829.9556429304,10846.7472567221,14097.3694769926,15368.1901308441,13439.3302042161,12933.564312791,12064.8465240366,16022.2422762253,14017.0433781192,14305.8823025257,12746.8001150944,10988.3121216543,11469.6562903728,11199.5526211304,11589.2580849012,11297.8066310471,8241.62367773184,14789.3749237123,11393.4060420237,19836.4979049718,16494.6354711313,19669.2319304256,21272.3759675111,24210.2024395377,19604.8016316409,29772.9856895996,12352.6238966211,12908.4131337005,22129.9714219207,16797.815217516,19479.1435064604,21729.1439739902,22903.993582606,18916.5254203315,17189.0898461005,15398.994651667,25606.2887224578,23865.7875673046,17790.2023753842,16872.4475783538,21136.0362729403
"CH-TF-21",5087.81080359186,7003.44348436004,6799.30292441131,7032.6446359229,8671.55836524401,796.18410621162,2932.15648398107,7277.130541646,2886.09213987383,4458.36596899696,7045.07125720674,6125.12688586948,6576.63162164584,6726.83761646054,10472.1554254944,4259.68472741475,13670.1337964157,5787.270751913,16415.7862359768,15070.4100677567,10517.331094285,6068.5166698618,463.206040328512,12329.3676583204,6758.40221143268,9800.34775680381,4071.18475167705,10198.8479092296,7898.96103144078,8883.6026161895,11329.2833860514,6683.1445926692,4375.93058285386,4970.4193339935,6729.77372511149,4720.07295685239,0,3081.82140918184,7337.40240809888,9627.21212500129,9417.0699128181,7100.842075521,10077.4394798229,12731.1068439184,10535.6413792171,10560.3734317521,11077.3494109006,13948.3313494108,11032.6252960654,10144.7712884477,9593.1372031738,7826.00659971038,7703.46183872971,7616.08746608971,7541.68751034243,7195.92313186514,4310.36080363478,16479.2912177651,12963.8671915902,20646.3907447588,19729.6659985153,20061.0031811636,20815.726063312,24759.7447949378,20815.6321796393,29354.436372943,14135.425692308,14506.089180569,22321.7476525422,20460.7036478108,21711.245270829,24222.1187468513,25883.5898115555,22771.580857618,21385.2041875167,19615.1283251381,28287.2390404894,26876.6639032386,21681.7501659836,20880.3148950538,19356.3902526126
"CH-TF-23",2112.9881825681,4048.95739177808,3742.21667738737,3951.02758796582,11435.3697253937,2684.50313448778,3924.73597947487,9998.35950776357,5965.38477064873,7471.49061638189,9631.63827063657,8841.945776105,7184.88075930086,8412.02681654148,12437.0428043567,7005.01754866361,13682.1473948035,7671.48127462798,17147.0545861838,15290.3771150305,13527.8465770074,9076.75650825701,3537.79979753156,11513.4838311952,8934.96434161681,12675.7787712675,7123.80865836617,7149.00283014786,4819.73735119818,5806.78788525363,8648.873129838,9680.07801363753,7220.19079195541,8042.43709705873,9213.95107431684,7653.06650160891,3081.82140918184,0,4569.41469087362,6670.80432264401,6339.46990391354,4498.62764892538,7147.7661910726,12961.8838577913,8353.27327769958,8774.76254815046,10259.271081583,12171.4700904793,8761.85866888535,7143.69014850022,7283.340679085,5668.02547090838,5036.34566739267,5110.6225751332,4664.28069261004,4293.7326352996,2017.70749015189,18997.2955520483,15524.8348451452,22725.6397266234,22672.1875392092,21952.498124203,22240.1792512128,26650.7413040898,23069.7487880975,30662.7363002388,16735.7039184304,17034.5553579386,24069.1025086957,23485.9744846661,24348.6761155081,26927.7070751514,28731.4138081436,25822.0313386057,24466.3726045473,22696.8513537667,31032.3796331864,29729.5264569636,24738.4494795301,23950.4647459814,19974.2006867093
"CH-TF-26",3862.12871250283,4038.30427988655,3167.81835517889,2592.9819039923,15944.795991986,6685.89825754292,6462.03909670464,14519.3064930885,10050.3250659795,11256.5820124627,14183.8321597148,11980.4121216873,7831.23324722409,10173.7804962439,14095.00343974,11503.1032872967,12308.6931652488,12206.2514553804,16578.9023168587,14088.4651694556,17091.5790983012,12772.0010649098,7738.0389995296,14099.1764501024,13497.1289336458,17127.6958343511,11371.1104675106,3488.75886270253,2487.82631364461,3545.88891729052,8118.1044315235,13319.5325274738,10704.8838590751,12004.8095022219,13777.8728041943,12054.0927709328,7337.40240809888,4569.41469087362,0,2484.81129484549,3866.73895152198,5542.10159893991,5888.15477066258,11984.7727213609,9205.52857863019,10310.1397618178,12952.5328744632,13304.6227623338,9342.79652274066,5416.86503445113,8079.88152697466,7244.58376838133,5627.36584434268,6125.76015828526,4656.3706826802,4390.55170536984,5300.9811500799,21267.7278378319,17997.3975417265,24077.1791239023,25864.1176244175,23000.7667806311,22509.9969845523,27577.0084825678,24729.0042578131,30538.2517694073,19239.3550837166,19388.3577243469,24812.2394974032,26967.9020249075,26746.9108081506,29441.884216298,31583.2987950168,29411.1081777014,28342.8531460181,26607.3044536438,33595.6332958387,32586.0746846025,28371.1978566362,27683.805682099,19091.0759248454
"CH-TF-27",5340.5998929171,4533.80691873905,3885.14980059448,3285.32537131625,18101.1261437951,9030.2855468086,8944.52695516306,16660.7443634912,12416.9062825965,13689.6492236755,16266.3683163036,14464.2499273378,10139.2185297071,12590.5761561263,16452.4388821964,13675.5103491892,13795.0618477884,14062.9342625291,18289.0802289272,15593.8069104195,19563.9595609884,15223.0627523915,10050.7384699828,14432.6117787365,15422.6116111752,19345.3171309462,13694.165874215,1286.4072728992,2483.26303339698,2712.28925396882,7183.03722120451,15778.3753151011,13168.945409032,14410.4726978299,15821.5648801784,14305.0337370645,9627.21212500129,6670.80432264401,2484.81129484549,0,2664.25145164341,6011.95096309592,4903.09399543614,13654.8795457476,8910.48168317728,10279.9591850607,13399.2468670316,12858.8463297007,8884.79847595913,4236.51201545141,7894.30543577969,7606.27517813287,5830.97614721518,6423.95099041711,4860.693568203,4772.97952565418,6834.60491764944,23677.5810334391,20441.4553046106,26302.2718678077,28347.342154175,25156.6230396157,24440.2711876742,29673.8624698136,27019.8164310307,32269.7931944121,21683.1633185301,21814.8407875826,26871.9419407241,29450.1919614145,29161.4660081001,31867.7566221953,34044.1890742472,31889.1327632365,30790.3161170207,29048.0543166367,36023.045380208,35046.7200976515,30846.0366555289,30149.5320483011,20627.6938917945
"CH-TF-31",4414.64295804617,2797.32281098751,2649.29579011766,2400.71488408326,17348.8254309849,8994.57805857919,9560.63972734938,15903.9114514498,12302.9029884176,13794.210889353,15407.9160914891,14971.1924535429,11567.5097265484,13705.3808528218,17715.6362478559,13048.0645147619,16079.4484587493,12899.8356156739,20425.8848170719,17870.9407749067,19833.1606364924,15391.7401169899,9875.53183565883,11962.2533846178,14326.0925918275,18702.8639824281,13416.1202869276,1781.14320024483,1650.14863934447,534.239048548833,4541.04507517632,15986.742103338,13463.4955997166,14381.9047555006,14904.650972372,13829.9556429304,9417.0699128181,6339.46990391354,3866.73895152198,2664.25145164341,0,3941.77932473002,2248.21109014653,15816.172659313,6286.4753173169,7714.80897499576,10994.4224007425,10197.4414875431,6232.07920815155,1625.92582082421,5316.90479920982,5314.3260591063,3576.85948963211,4176.09054378125,2762.61663520545,2857.25130823705,5699.22643413372,24742.7559837404,21374.0495548157,27824.0847273147,28895.1347397784,26797.554197365,26374.4460671737,31399.0894406804,28408.4972657686,34395.0568874385,22610.3017453521,22821.7460485741,28650.1235692823,29792.3887518053,30191.6653835339,32844.5907258172,34826.656331172,32148.9499905615,30800.8432666017,29028.4457204262,36984.7122599424,35828.6233318087,31070.0748477842,30289.1704001288,22892.4880617844
"CH-TF-36",2573.86668660116,1538.88595277338,2381.36694601558,2994.41146025501,13983.439664631,6983.95180449936,8412.3415859906,12563.5995011652,9841.58829676487,11523.8809524979,11984.745183484,13181.6547487156,11432.6383249117,12895.7507173381,16931.3653372506,9928.90878378094,17307.5881811964,9273.30609621022,21179.8577819892,19023.5702714895,17541.2491328365,13123.8156420448,7550.96265804915,8582.53692312349,10722.9069124048,15415.7042376246,10682.6721228969,5605.13053949467,3560.50335611533,3552.99569215635,4229.19442237466,13744.5247533745,11468.4022289247,11908.6330824367,11440.2658092839,10846.7472567221,7100.842075521,4498.62764892538,5542.10159893991,6011.95096309592,3941.77932473002,0,3310.53822738497,16770.3021464763,4006.1220531724,4834.76815877741,7473.20102101086,8043.60210769042,4335.94554999541,3677.1011725602,2875.90250666574,1702.75085271526,623.834999736334,660.030799940923,1190.47933669961,1244.29278346478,2790.77084920458,23447.8965395616,19956.228671674,27219.5136681916,26798.1975833509,26422.1585502434,26572.1180722615,31114.3268081851,27567.1982570303,34912.1995885745,21153.5784455633,21479.4488063185,28502.6143034346,27422.6671709955,28756.7506103367,31298.9855879954,32983.1875088674,29655.7778139247,28033.2253829488,26243.9111588277,35377.6978759973,33975.5403578813,28544.3352730521,27672.1499742384,23897.3257140951
"CH-TF-52",5036.85933037296,3098.94321894236,3567.13011919492,3723.86674760851,17293.8301615874,9814.1579749141,10812.2383050496,15872.8310522603,12916.129578205,14535.6240756182,15295.1169381649,15988.4808436942,13259.8229316424,15165.3902878632,19217.7577495834,13205.8551157261,18192.0383606086,12564.0471835562,22447.7418037979,19974.8307619415,20593.832751818,16145.9159763719,10539.4223436486,10110.7770307633,14015.2783772027,18723.4557720984,13861.4057674881,3876.36308021263,3416.47056915844,2378.99971916966,2296.19982724635,16759.7758808981,14358.1006218075,15003.9659201467,14749.4489018387,14097.3694769926,10077.4394798229,7147.7661910726,5888.15477066258,4903.09399543614,2248.21109014653,3310.53822738497,0,17867.7848911393,4224.54302414545,5762.05547075558,9255.01797500708,7993.61015912582,4079.52544153269,732.520624485118,3415.55924873446,4029.30602404021,2715.14311037291,3164.95754289547,2541.88419681974,2881.58176294165,5885.88582683152,26052.0853901337,22613.5182448686,29436.1873651973,29795.0080459124,28493.1606924566,28259.7339687362,33136.9402356838,29927.1022344244,36384.40814669,23835.5967146932,24102.592407072,30429.9482077586,30526.6847710331,31447.4019469308,34050.2976750249,35879.0910038391,32805.3308521159,31262.4549970939,29475.8347690468,38165.1041820257,36877.0623113473,31703.3278836913,30858.7653409343,24979.1783803541
"CH-TF-60",14275.1207700378,15543.8971118941,14720.220884418,14315.7540783632,18913.719020081,12079.0850597622,9819.51201436907,17987.7231475774,13018.1581403997,12496.0523193006,18203.1883679208,10840.6692271163,6156.60054272468,7246.69675249459,7483.32499806266,15711.8423035041,1258.71267472837,18177.0078788172,4634.42571726918,2348.67582718911,14820.4816084683,12834.2800562874,12672.8529959005,24466.6200309535,18733.3071221386,19244.7784606916,14215.7583006042,14939.172200338,14453.0741697766,15528.4583404396,20061.8306944784,12904.8090689928,11441.3118141346,13405.0962720442,18186.995437668,15368.1901308441,12731.1068439184,12961.8838577913,11984.7727213609,13654.8795457476,15816.172659313,16770.3021464763,17867.7848911393,0,20758.081268919,21521.8976705169,23207.8604036808,24812.4085710169,21016.5888225835,17397.2872705592,19613.8790906484,18312.7014527922,17088.7066082753,17428.5596758409,16259.4509781066,15911.3782148003,14937.317379989,13765.4628119156,11903.5755052858,14049.8164769859,20325.3996412498,12528.3353184751,10989.9299443214,16620.819443399,15248.1745076631,18615.616745129,12864.9034767208,12548.4991477222,13742.7518458514,22306.8543712185,18765.5292133049,21496.395654368,24380.5594540931,24877.8821123132,25143.3149579658,23775.1226678692,25468.4320549108,25319.7538185945,24124.4366417708,23930.7891676245,7140.60354421342
"CH-TF-45",6568.37390682917,5256.50039999174,6118.39789066806,6627.29991460638,15855.1963769993,10594.1299408158,12270.3639900336,14547.4560496496,12998.4092952961,14745.1201281885,13850.1937979628,16649.9536090821,15418.9849828428,16752.7517892116,20749.9128213012,12408.500805261,21264.8894484209,10892.0869088562,25184.3764220907,22995.5871115265,20569.2941959926,16288.3742340804,10947.6026434057,5975.96148712482,12282.0983063692,17365.2696522574,13555.0937642739,8032.48859555657,6840.52571760752,6203.53524764412,2630.39453281665,16908.316586362,14871.8769785567,14957.1121370138,13258.1507250885,13439.3302042161,10535.6413792171,8353.27327769958,9205.52857863019,8910.48168317728,6286.4753173169,4006.1220531724,4224.54302414545,20758.081268919,0,1618.61445916727,5274.41941144347,4104.27086823278,605.304181950371,4956.48850477259,1146.00559344757,2725.0833529891,3675.39706793699,3346.49057153473,4572.65047205125,4887.31207910304,6417.22601315248,27014.7319281902,23498.1839803332,31028.9635368206,29845.4891421106,30297.0713844531,30549.0971029986,34998.0699670796,31296.5157063149,38910.4658701309,24662.9684316759,25041.5584828214,32422.2113713833,30237.0082840895,32214.835133099,34680.1102149354,36166.5322394105,32332.5843910649,30436.6823761347,28649.3020985359,38700.7773496839,37146.3549103385,31200.0408748943,30244.4038630349,27891.1884578039
"CH-TF-46",7247.58764679496,6276.34471217506,7151.1419057531,7718.82476221039,15003.9390535762,10738.8332641923,12609.0960986546,13760.5143462059,12791.4828505508,14543.6508516393,13030.7233403775,16584.590470748,15951.0987233065,17041.6333493952,20965.1655661364,11875.6684163765,22103.26371257,10056.3186021517,25853.7849534321,23800.3092544731,20188.147749985,16030.6407340628,10935.8428579184,4369.24937842025,11384.5496992425,16523.4945363366,13182.8898726583,9486.24992071524,8067.20077946314,7570.30336975355,4240.82632522688,16642.2523242718,14784.3592003203,14652.6268234779,12432.936018937,12933.564312791,10560.3734317521,8774.76254815046,10310.1397618178,10279.9591850607,7714.80897499576,4834.76815877741,5762.05547075558,21521.8976705169,1618.61445916727,0,3664.01467379371,3414.14529322315,2055.84980034961,6487.70366037918,2398.0191286996,3211.28931181948,4682.91469013495,4205.55838867319,5664.71071404777,5919.99781947098,6762.83092844197,26955.7968931838,23435.2518376865,31195.7988195764,29422.9854378493,30552.3797899644,31002.8906698672,35257.1934838847,31373.1734640832,39437.4604352105,24568.4269772266,24987.2095032224,32744.9302664717,29686.6756657547,32052.3560446024,34454.5047256595,35805.7483297106,31706.1695723436,29691.3993800566,27912.0399107934,38425.301118505,36775.4002763669,30567.3603579861,29575.8370792403,28623.4963859073
"CH-TF-47",9349.8923851706,9011.91187506618,9836.77717543365,10460.7400489579,13183.775907651,11498.025003422,13656.7093179497,12152.6221034868,12635.4933042404,14308.7801248961,11374.5967599028,16577.5438371536,17267.8536446474,17804.007991937,21465.3745584195,11006.8857894302,23941.1599795361,8555.17697263992,27275.8100012169,25543.0623520111,19351.1227273499,15604.0603021642,11343.6391890466,1264.17729852438,9617.66861814052,14678.2792164017,12619.5781838723,12772.639909094,11009.5605785377,10755.732910983,7903.12279458459,16174.1388653736,14798.1118185568,14174.4095635124,10793.3890984278,12064.8465240366,11077.3494109006,10259.271081583,12952.5328744632,13399.2468670316,10994.4224007425,7473.20102101086,9255.01797500708,23207.8604036808,5274.41941144347,3664.01467379371,0,4716.50302080175,5712.04187225358,9957.7405788918,5843.82019548699,5805.34266461813,7571.52023709214,6986.67771490588,8557.15951123854,8706.32227868606,8344.71597725811,26738.4441369949,23262.9233795463,31439.8281894575,28345.4979921518,31001.8260958101,31892.7078954418,35674.0457895477,31412.0379575352,40430.9524734933,24305.2089093571,24808.6255542284,33325.3126345019,28312.5188204742,31542.6582291923,33780.4184936162,34813.8095550222,30138.8694503103,27867.5796409769,26123.4413401291,37609.5453096195,35753.5594814226,28995.3831527493,27930.1490538472,30155.3148103243
"CH-TF-49",10555.8138416842,9356.47348927734,10221.2237438371,10730.7767484237,17669.6785336512,14146.6954777973,16021.1451358974,16534.2308048182,16084.644070439,17830.3070385359,15772.7285634538,19926.4653974898,19334.1606447911,20455.6834927226,24373.5203744919,14953.4073666755,25346.0265819803,12840.598840122,29194.8178270325,27066.6463500127,23330.6304722725,19278.4016733247,14313.4084049941,4446.95297006068,14049.2523565121,19183.0633590497,16373.7701069955,11869.4449561398,10912.9091833157,10188.7944845874,5841.50698853181,19882.0428549925,18122.7246068662,17878.6009203891,15177.9713378698,16022.2422762253,13948.3313494108,12171.4700904793,13304.6227623338,12858.8463297007,10197.4414875431,8043.60210769042,7993.61015912582,24812.4085710169,4104.27086823278,3414.14529322315,4716.50302080175,0,3993.40419963717,8707.26630152677,5244.21962186623,6538.95752886151,7765.96326388911,7387.0349478621,8676.77526683448,8987.83055718449,10165.7839543618,30282.2475412672,26764.5861252629,34592.8423209011,32500.6603437743,33962.6945468408,34408.4442755312,38667.2791933769,34747.2796308422,42830.2875728889,27881.5304951491,28318.1232747145,36158.934464975,32636.4134924336,35319.1038172784,37678.5927378126,38925.3938331209,34562.6076968564,32399.4917805172,30638.4876997804,41609.4446801981,39884.9064025217,33419.633660329,32386.78288708,31934.7136478084
"CH-TF-50",6909.81223124651,5476.20663159655,6319.03941344791,6792.19641534953,16458.2699523808,11064.362441217,12685.8480534918,15147.9836586336,13534.0885487282,15277.4331502134,14452.4076797997,17154.1649886282,15768.5202151533,17172.5252519506,21184.4534694135,12990.0832629113,21493.0074309976,11495.6567947016,25473.8843823654,23235.4656194918,21126.0009767092,16828.6381047137,11450.9580288673,6328.75846021732,12886.9026087884,17967.7621169232,14115.7658064045,7941.89469315483,6926.90735018371,6200.68394163737,2229.81516140347,17449.4012115403,15382.7997062094,15506.2482954649,13860.7361505008,14017.0433781192,11032.6252960654,8761.85866888535,9342.79652274066,8884.79847595913,6232.07920815155,4335.94554999541,4079.52544153269,21016.5888225835,605.304181950371,2055.84980034961,5712.04187225358,3993.40419963717,0,4809.01954936493,1478.52208693671,3206.61896006816,3938.20741721047,3685.07515110005,4769.2838745204,5107.51627023504,6861.31827571581,27509.9895621643,23996.1511584367,31469.3758320743,30405.0842782664,30714.3504873393,30907.9560344128,35412.3346813177,31759.217374831,39242.1574879736,25166.8425256219,25536.8272404029,32819.5957811594,30813.446642137,32729.3441884283,35205.9966440752,36715.4263744518,32917.1810143287,31032.0671490391,29244.2610869982,39234.8624180214,37696.6963982835,31785.4222995898,30833.3913497694,28155.261327057
"CH-TF-53",5059.89545942224,3148.63806631483,3442.9053269253,3474.65937373026,17606.6638240749,9827.08359154611,10678.6043470005,16175.9225197532,13010.8312604055,14592.4737525214,15620.9000825314,15953.5233216812,12959.8445844201,14963.9083931937,19004.6775409102,13445.4878306142,17684.1214708406,12946.4840968467,21995.7157005697,19472.9493994243,20654.8322394632,16202.1024571068,10607.9762734685,10829.5446704806,14394.7218022251,19016.3211226133,14013.2933493048,3165.03694631088,3007.37681406531,1871.31821031522,2948.73524148158,16810.7897424907,14362.4257904526,15101.5926869123,15086.2820772233,14305.8823025257,10144.7712884477,7143.69014850022,5416.86503445113,4236.51201545141,1625.92582082421,3677.1011725602,732.520624485118,17397.2872705592,4956.48850477259,6487.70366037918,9957.7405788918,8707.26630152677,4809.01954936493,0,4128.21883014735,4607.8313121703,3128.9677843355,3644.84061376624,2725.57551961559,3008.65475014261,6064.57939855459,25920.4664393375,22506.0244258775,29183.5100157241,29815.7549171844,28203.7147007096,27881.3109184691,32829.8367351143,29713.9557051707,35952.8827621177,23734.4315171246,23980.5889623476,30102.8127817689,30604.8202421658,31339.1132615398,33962.033608888,35848.2114863431,32910.8207859783,31430.8452313371,29647.7432036757,38087.7572771033,36847.9887271437,31815.9521123398,30991.9191609344,24489.1010826597
