"","CH-LTAzI_EA-24","CH-LTAzI_EA-25","CH-LTAzI_EA-26","CH-LTAzI_EA-27","CH-LTAzI_EA-28","CH-LTAzI_EA-3","CH-LTAzI_EA-29","CH-LTAzI_EA-30","CH-LTAzI_EA-31","CH-LTAzI_EA-32","CH-LTAzI_EA-33/34","CH-LTAzI_EA-35","CH-LTAzI_EA-36","CH-LTAzI_EA-4","CH-LTAzI_EA-37","CH-LTAzI_EA-38","CH-LTAzI_EA-39","CH-LTAzI_EA-40","CH-LTAzI_EA-41","CH-LTAzI_EA-42/43","CH-LTAzI_EA-44","CH-LTAzI_EA-45","CH-LTAzI_EA-46","CH-LTAzI_EA-5","CH-LTAzI_EA-47/48","CH-LTAzI_EA-49","CH-LTAzI_EA-50","CH-LTAzI_EA-51","CH-LTAzI_EA-52","CH-LTAzI_EA-6/7","CH-LTAzI_EA-53","CH-LTAzI_EA-54","CH-LTAzI_EA-55","CH-LTAzI_EA-8","CH-LTAzI_EA-56","CH-LTAzI_EA-57","CH-LTAzI_EA-58","CH-LTAzI_EA-59","CH-LTAzI_EA-60","CH-LTAzI_EA-61","CH-LTAzI_EA-62","CH-LTAzI_EA-63","CH-LTAzI_EA-64","CH-LTAzI_EA-65","CH-LTAzI_EA-66","CH-LTAzI_EA-9","CH-LTAzI_EA-67","CH-LTAzI_EA-68","CH-LTAzI_EA-10","CH-LTAzI_EA-1","CH-LTAzI_EA-11","CH-LTAzI_EA-13","CH-LTAzI_EA-12","CH-LTAzI_EA-2","CH-LTAzI_EA-14","CH-LTAzI_EA-15","CH-LTAzI_EA-16","CH-LTAzI_EA-17","CH-LTAzI_EA-18","CH-LTAzI_EA-19","CH-LTAzI_EA-20","CH-LTAzI_EA-21","CH-LTAzI_EA-22","CH-LTAzI_EA-23","IX-LTAzI_EA-2","IX-LTAzI_EA-1","IX-LTAzI_EA-4","IX-LTAzI_EA-5/4XO-LTAzI_EA-5/4","TX-LTAzI_EA-2","TX-LTAzI_EA-3","TX-LTAzI_EA-4","IX-LTAzI_EA-3/1TX-LTAzI_EA-3/1","XO-LTAzI_EA-1","XO-LTAzI_EA-2","XO-LTAzI_EA-3"
"CH-LTAzI_EA-54",15672.5580588125,15113.6728600058,14233.2995094386,13608.082977765,14448.2586332911,15190.6930967039,10634.825676196,9810.92311849,11277.4871509709,11877.3845919623,12835.7528704111,12126.0673375053,11659.5926387648,13702.8847378854,11325.5798315274,10730.1873430044,10443.8727150973,9843.69937748294,9749.3133397916,8676.56333258364,7735.58693394311,5556.42489046962,6342.95670854919,14335.3408124692,3543.64621359297,3164.16758910249,3686.40162425161,2268.28063170828,1642.9224687327,12979.7083784027,1145.96961473816,0,1525.11607707289,15931.5505419623,5061.46378458239,3649.02295878197,2058.22969431338,2064.97231485456,2158.21546421461,2898.73081326165,3606.74256364109,3789.61930974433,4021.86897956156,3752.74653515689,3296.19933128588,15600.1128079641,5085.31501678884,6087.80096363428,14082.7302539345,13269.5618880118,18401.0199283973,18541.7953242994,21584.9724997435,12309.8371873672,18487.2010571199,17114.8051596555,17294.8009896332,16904.1781109062,16457.8777459635,16032.6023924019,15877.3974346814,14858.4488063967,14496.8209106219,13749.6312400856,16082.0160444676,17582.0962359457,9184.37064353348,20246.1906275236,15673.2986643628,16905.5890775278,19171.9282352989,13056.9753419294,8790.04531871714,8708.13273752308,7374.02489234992
"CH-LTAzI_EA-55",16844.1072275798,16300.692271324,15418.638147266,14868.7696486528,15765.6984916488,14892.3044253131,11891.0346590851,11015.7668312419,12406.8449153748,13091.0910763985,13937.8028368203,13273.077983842,12692.3329658901,13464.1797936768,12619.619673614,11653.9210928604,11294.7482069512,10683.0794282422,10653.5703552116,9643.22507567425,8660.33427412832,5252.78034292127,6439.8538345116,14404.9171683958,4211.71202694418,2976.42667321868,2696.54670831698,2380.46047213987,1893.47416827373,13259.3561108337,2580.02217614029,1525.11607707289,0,16278.4651547218,4407.1398328626,3006.226711552,2942.74429251746,2744.49874117889,2298.1368243498,3268.78276855759,3316.61124481814,3547.13817188568,3862.87390527011,3894.12557489807,4077.77822126966,16266.2907834023,4840.13767969019,6917.20212590187,14851.4448040493,12474.7164218471,19041.2220153097,19438.6294146198,22414.9564066519,11636.59601122,19520.9698479414,18295.8724876418,18369.9451314648,17922.252431855,17609.083240336,17183.7277665589,16826.2751527641,15793.2192683513,15495.9320208664,14688.4503564913,14774.0742905654,16491.875944227,7720.74081831912,19596.597809671,14154.4150251536,15410.7504318103,17648.0835620672,11532.8355723962,8182.85370816682,8194.27353316759,7084.90010378707
"CH-LTAzI_EA-8",10278.1308648837,10349.6159154148,10103.2743023917,11155.6047737906,12374.914735011,6671.84961167908,10857.1267855153,10357.2993507524,9258.38780455625,10259.7660263164,8798.77069010436,9386.56974052495,8135.95324234886,6218.63129345277,11378.0754329402,7461.82571058212,7086.06104000627,7391.42363971932,7844.71327947667,8867.5907871125,9267.16108065341,11448.8524347159,9884.4258543377,3288.84957194399,12404.0447895654,13340.6155057837,14490.6909603516,13920.663030771,14489.6308454987,3060.3450163482,16355.8888938623,15931.5505419623,16278.4651547218,0,20685.1254354053,19279.9964025612,17743.7653288903,17895.6698548957,18083.9144813316,18791.4212799957,19466.0576821532,19671.6740270452,19932.9287471168,19675.9532708495,18846.4801439246,3561.62588948276,20984.9266988309,21084.8425237428,4829.8652948522,11386.6468390223,4395.76515705492,7510.42181788805,8762.11920900638,10223.4766358272,9374.39253551107,10998.8141030044,9408.70407061522,8409.98347582405,10237.9213695489,10078.8475451489,7117.81453306272,6751.52606838611,7541.52138892811,6777.45526485342,18583.1129919915,16283.0529688664,21535.6783106552,35800.2890437748,25143.7017306534,27132.6516715941,27496.3060504555,22666.3215674925,24454.4939166032,24471.8467863012,23274.8873388096
"CH-LTAzI_EA-56",20604.3675398137,20030.9351246855,19156.531462341,18434.7976413435,19162.1131443787,18974.3569794015,15494.5137523772,14741.9595243208,16265.8227116005,16782.0180313109,17836.7568110266,17096.4988220194,16698.9068627051,17615.8247587693,16117.1609349237,15791.4615464895,15500.6756330565,14898.0370155045,14810.5501908984,13736.0072486488,12796.912542868,9512.09866213288,10831.310244501,18749.0503401605,8500.36116854225,7360.15183720998,6578.34295741855,6778.08223586773,6242.06348002821,17662.2431702713,5251.19347840994,5061.46378458239,4407.1398328626,20685.1254354053,0,1428.99613359698,4161.87666286521,3791.26368047991,3091.85148959452,3077.7500882925,1644.47024494364,1598.80443339708,1662.72481954972,2435.4290032173,4078.31523919686,20602.3254100548,1380.15981590026,5694.97687356693,19124.6009167348,15891.0453902441,23391.8249986476,23603.016495383,26643.3775079483,15292.5356906235,23515.0209884013,22030.7617263454,22301.8245429109,21940.7493469306,21407.3608559271,20983.5696860576,20934.1154208221,19917.5881817323,19542.9196025219,18808.7769821893,16521.4633043582,19050.0533804645,6357.11119101013,15225.7277017686,13140.2186765127,13843.884891474,16727.2983646691,10930.8397644474,3781.04936765522,3792.87648654461,2914.03493511228
"CH-LTAzI_EA-57",19256.3227237951,18687.9951142896,17810.906921108,17122.0051133539,17886.4770855695,17736.1742428834,14167.4695414966,13390.1263470622,14893.7345494041,15441.3038676059,16459.9877937218,15731.941947903,15303.3463513895,16348.3053717156,14812.7296386915,14377.0349720087,14078.6219881585,13474.8892442548,13393.209851398,12325.3002608537,11380.1508507383,8187.25265112276,9445.02887404475,17394.4473171521,7071.36645787317,5977.25939077927,5337.01752617197,5363.1117427231,4818.19544437226,16264.7055873993,3938.67363503365,3649.02295878197,3006.226711552,19279.9964025612,1428.99613359698,0,3022.02463591414,2631.06742330183,1819.07190271868,2151.09132752634,834.337530944667,1018.60532596504,1345.48046871716,1927.6804063522,3295.88203748906,19173.3411295157,1996.46618783895,5527.30358534425,17697.8302874118,14881.8602041389,21963.1036836289,22188.4488072986,25221.6103300125,14200.1757422848,22126.5473872299,20689.300278579,20923.4328829938,20547.3199115845,20052.8926616056,19628.3599892962,19526.4195799889,18507.1252166418,18143.5065392879,17398.3266460916,16059.5704151868,18339.2021579167,6733.54587217156,16654.5170354075,13544.3127554956,14437.2746176379,17132.2380622057,11167.5657368573,5205.74118227178,5192.38286022771,4121.56739786013
"CH-LTAzI_EA-58",16555.3932116196,15972.3056897516,15105.3929263781,14329.1022271665,15019.3632389493,17240.8797248549,11417.0514659632,10720.5537545356,12297.1994361551,12726.7547291825,13877.4640815652,13099.8944765014,12829.1151948504,15746.4121301593,12004.8609925812,12065.323637475,11871.4895342635,11294.7162426084,11126.5357900546,9998.84240860271,9136.29228454502,7614.64595551181,8338.52516721131,16294.2937136565,5363.50769070693,5221.90481983857,5556.14015172915,4323.32995820768,3700.04658165504,14846.0334856691,1394.40534389146,2058.22969431338,2942.74429251746,17743.7653288903,4161.87666286521,3022.02463591414,0,392.184459370217,1254.16338663638,1188.23779803226,2517.4208865364,2589.07730682207,2664.62413834394,2099.20629753614,1238.157472822,17164.6039719544,3669.30169619502,4056.70300781588,15556.0949487382,15268.9742670185,19973.6633139,19831.098466277,22941.2000927106,14341.7344085521,19583.496624348,17965.7164079243,18333.9380749823,18036.2639662624,17371.518762374,16950.3795813907,17117.2587036726,16126.5728203623,15679.1543461206,15023.8065657789,17687.9006184847,19425.3002557382,9571.47375122911,18893.9684922689,16313.9541972586,17333.4520520667,19880.4443993416,13818.9859619869,7557.38022328152,7367.88947519053,5844.53767859907
"CH-LTAzI_EA-59",16885.1472027627,16304.3022735168,15435.285914318,14673.7024381459,15377.380508589,17247.2469041805,11752.5995880492,11041.1999087122,12606.7643355253,13056.8823221082,14185.9865459272,13416.1451099183,13118.7677417469,15764.3811720872,12351.0745719931,12327.4345976657,12116.4158983575,11534.255289902,11379.770205901,10259.7278838428,9381.28741130286,7595.07693296435,8401.06091900518,16381.9602003316,5495.42919913911,5199.31968231656,5406.63306539703,4326.26642063874,3698.76524998642,14976.577406447,1613.6044379405,2064.97231485456,2744.49874117889,17895.6698548957,3791.26368047991,2631.06742330183,392.184459370217,0,868.092303533033,915.881184361157,2148.01688505862,2233.96299557339,2335.81666641171,1834.66096760942,1335.65237473797,17385.6212824203,3365.17866269085,4181.22311482027,15795.7487906943,15157.2495590009,20194.2086839801,20107.3520476204,23207.1681158489,14258.8289993361,19888.7645616359,18299.7636363779,18646.1272235428,18335.7219028876,17698.3379014037,17276.4689852542,17400.0023930501,16404.0817551263,15969.6944780671,15299.4385201855,17432.8027703383,19235.1145697309,9188.96020694675,18610.1768935991,15939.5865515575,16948.4678836328,19508.8563280218,13454.2847628695,7240.62290464904,7068.66089541686,5579.76815410906
"CH-LTAzI_EA-60",17513.7635360994,16939.5684857705,16065.5887542962,15345.5963350199,16087.8504382974,17108.6113448632,12402.8492650437,11653.0313490061,13186.8161462743,13690.5591289095,14760.8689764578,14012.3510087545,13647.0085392356,15654.2026545446,13029.9854190448,12788.9420526358,12536.7185030569,11943.2612564629,11822.2060938211,10724.2265008663,9811.1459864408,7439.24153136424,8420.1435026387,16425.9355289654,5701.83963247516,5069.83046154338,4991.42355871356,4274.70430523111,3659.44928431222,15121.1631580208,2159.39774238032,2158.21546421461,2298.1368243498,18083.9144813316,3091.85148959452,1819.07190271868,1254.16338663638,868.092303533033,0,978.858934834571,1502.67891130357,1656.98970608462,1866.42605692161,1652.51374514476,1965.99336834215,17737.8867201356,2931.83540665298,4713.74884454297,16195.5628614648,14769.0583781336,20541.8308104434,20592.7892548214,23664.1855877282,13933.5508205296,20449.3002570093,18939.1787790678,19225.9348138286,18882.3251769862,18318.2741764876,17894.753655226,17904.5876576958,16896.6165115299,16495.8392089598,15788.7857324749,16754.4976665916,18680.6702576647,8320.96603675874,18142.3682073497,15075.4899614648,16080.5368964587,18646.8513977578,12599.4103448089,6706.08531776526,6589.18383593873,5217.35984254182
"CH-LTAzI_EA-61",17738.3216215771,17154.0473309434,16288.3494725334,15501.1285198129,16173.2023383529,18012.7700879377,12597.1090776423,11907.3314581054,13485.4209034752,13909.8007773447,15065.6991656918,14287.4762859477,14014.3910680525,16545.2350816522,13175.6906671297,13237.1124598704,13030.5511209562,12449.1831467883,12292.0659308464,11169.6643794369,10295.2401434316,8343.97902114564,9237.96560774133,17233.8861577174,6387.57619117958,5957.58145474856,5964.81753037597,5121.11145788389,4495.70016373879,15860.8207666886,2527.86197999504,2898.73081326165,3268.78276855759,18791.4212799957,3077.7500882925,2151.09132752634,1188.23779803226,915.881184361157,978.858934834571,0,1467.07220271982,1479.00578003548,1497.60110486054,920.304577648849,1158.43899333709,18301.4027110737,2481.72421747678,3758.46227897627,16710.7879577821,15743.1520327828,21109.9495898433,21011.2826288761,24115.8033709139,14896.9536091167,20771.6921401407,19146.0521060287,19521.9582436591,19223.9064381838,18555.7983341573,18134.9901958711,18300.2461896131,17307.2470134864,16864.7963524716,16203.5320666614,17679.8880481133,19650.984838101,8876.01231297599,17709.6137404239,15678.3087739363,16588.3658890308,19263.006535017,13265.3078252046,6371.77760233428,6179.71179283395,4668.55075108541
"CH-LTAzI_EA-62",18997.4810979203,18420.6122755111,17548.4430715373,16808.3845252224,17523.6294603881,18190.8141036061,13876.3896899995,13141.2338091986,14683.3859890889,15171.6232382026,16258.656946823,15505.5104731738,15149.4601904236,16774.2594075203,14488.1141115489,14288.1557200189,14028.8608911113,13433.1704362673,13318.9155588648,12224.3592392211,11306.7233731025,8568.5749679336,9706.47057314664,17698.7735520893,7133.45544376339,6272.73109917305,5845.89262614775,5566.90305971656,4979.88339126924,16477.6809682837,3646.57457121252,3606.74256364109,3316.61124481814,19466.0576821532,1644.47024494364,834.337530944667,2517.4208865364,2148.01688505862,1502.67891130357,1467.07220271982,0,239.752381871519,586.645803908535,1094.87564358466,2557.26946326512,19206.8371435896,1531.37612688761,4692.97412182723,17680.9375746408,15510.0851255331,22007.6377523055,22093.6935957248,25160.98658763,14779.5626626696,21949.7113867947,20418.7792599589,20723.3437385129,20384.0118332509,19805.1914206354,19382.1680414931,19406.9549535744,18398.3652772361,17998.4363919117,17290.3892469698,16864.4839644559,19085.730625964,7513.40124128213,16649.9969836488,14330.4072209838,15179.2895939467,17920.5048035088,11978.8657170421,5205.63968520043,5102.943801236,3810.88918122957
"CH-LTAzI_EA-63",19110.8523425691,18531.8625415459,17661.3011589224,16907.380876486,17607.9603916189,18426.1481138122,13983.0440338456,13259.6910171185,14810.9539177438,15283.4769120504,16387.8209082972,15628.6139698186,15290.6128320182,17007.6861555537,14584.9864176119,14444.4763217638,14193.6485984384,13599.8971137047,13478.8537773801,12379.1095722589,11468.034995977,8799.83007351646,9924.96450537258,17920.4144418145,7324.87513817727,6497.32005550067,6084.99157282266,5781.7820720898,5190.31228062702,16687.7383488309,3773.29897225576,3789.61930974433,3547.13817188568,19671.6740270452,1598.80443339708,1018.60532596504,2589.07730682207,2233.96299557339,1656.98970608462,1479.00578003548,239.752381871519,0,349.614892930476,956.31540229528,2512.44762494262,19386.5809528557,1315.02901000972,4526.79521381711,17851.200158821,15749.0582923162,22188.9444453212,22246.4392103792,25320.6871072774,15019.3149190316,22083.3240708793,20528.6189960736,20851.4732466611,20521.2530492861,19921.2984956594,19498.7887790307,19554.7162194563,18548.8235068535,18140.6512968125,17441.3594869983,17072.7431904063,19312.8121920755,7619.90543807423,16485.3938401313,14437.8752930024,15257.9908471281,18028.8660067746,12108.3043463205,5054.22668538133,4932.40510906871,3603.22428779527
"CH-LTAzI_EA-64",19217.857888504,18635.6976558984,17767.8911611651,16992.6616273269,17670.5021348069,18750.4043403826,14081.3284566298,13376.723412803,14941.6498578689,15389.2941424226,16520.4973640656,15751.9504715736,15442.8113191235,17326.8943279419,14667.8818299384,14621.5884124739,14384.8111312139,13794.4883291516,13662.2601858601,12554.4928411502,11654.6058630317,9114.55534740674,10212.5120761952,18213.0406064984,7564.7347268913,6798.39625349298,6422.78504444985,6064.60647091701,5465.68478091564,16957.6874002403,3919.0800202431,4021.86897956156,3862.87390527011,19932.9287471168,1662.72481954972,1345.48046871716,2664.62413834394,2335.81666641171,1866.42605692161,1497.60110486054,586.645803908535,349.614892930476,0,774.224293111662,2419.41751452145,19601.7883232775,1065.83388766217,4248.8928072185,18050.5570041144,16096.3869126991,22406.4621629218,22415.9011174804,25501.2452494566,15362.3380547082,22221.7790468508,20629.7717915034,20981.3956998783,20665.8173532516,20032.4049306378,19610.7995901692,19716.494549502,18715.211616278,18293.7459701361,17608.8417094318,17405.0506951741,19659.5801767561,7841.84623851474,16303.64902847,14656.9903067954,15439.943146962,18248.2001205953,12355.3064845418,4905.94276347858,4750.21102745798,3352.18666480359
"CH-LTAzI_EA-65",18624.2376425336,18037.6547401639,17174.542447748,16369.0492517826,17016.913808399,18754.4554363074,13478.6544617231,12803.7617248277,14389.4175561913,14796.6278025557,15970.0796678744,15186.6164881393,14928.2484907344,17304.1571646774,14042.7537326178,14157.0075937042,13950.648355943,13368.8822776665,13212.3648227063,12089.6422524675,11215.3831243076,9087.20177427436,10063.551883626,18067.9393793265,7273.5550385317,6721.97860570448,6553.59258112091,5923.10630122406,5304.51345773793,16731.9854926966,3447.77783147553,3752.74653515689,3894.12557489807,19675.9532708495,2435.4290032173,1927.6804063522,2099.20629753614,1834.66096760942,1652.51374514476,920.304577648849,1094.87564358466,956.31540229528,774.224293111662,0,1660.40173591379,19217.680828652,1599.59285986485,3602.18535403417,17630.4010541078,16306.0305157447,22025.9678410291,21928.9976171419,25035.3279350068,15513.6288411367,21677.4958611713,20026.6869440408,20423.2438352273,20133.1077677903,19444.5884575087,19024.6101756296,19216.2702838422,18224.6958738323,17778.1728154473,17121.419969876,17900.3237184277,20036.1808466918,8575.44474018345,16794.7864126487,15393.2843286658,16200.5076869734,18984.3696701392,13062.9463235246,5488.16198390137,5276.62495693232,3748.72458615328
"CH-LTAzI_EA-66",17160.4337042885,16567.4000057535,15713.629929511,14859.5528837981,15460.0344259502,18472.6691253723,12010.405257772,11390.4830984526,13007.8023382155,13342.0410027721,14586.7701539016,13778.8907967022,13614.0985806252,16974.3416188871,12535.1520477528,12941.6207240128,12795.9408193309,12234.8292637909,12031.2291454199,10886.7324051099,10071.2873835,8852.48334893634,9546.46384632958,17476.1330261237,6518.1606771439,6460.04970073944,6741.47716230089,5559.61987994753,4937.31091710375,15981.2073449564,2522.78010184684,3296.19933128588,4077.77822126966,18846.4801439246,4078.31523919686,3295.88203748906,1238.157472822,1335.65237473797,1965.99336834215,1158.43899333709,2557.26946326512,2512.44762494262,2419.41751452145,1660.40173591379,0,18137.0702688783,3202.74386600298,2846.38088526773,16485.5289650369,16484.0495080522,20943.9436359116,20646.8610724526,23786.2270971042,15570.8237860166,20293.2826345065,18545.3528479742,19016.901884221,18771.8429384556,17989.2549329185,17572.6375961343,17915.5602374682,16944.4391073725,16453.0117316659,15850.2332629144,18711.8499048795,20564.4332982134,10027.9713749644,18166.9015942007,16833.8521684528,17727.163083684,20419.425964793,14423.6429120718,7030.65800320838,6763.04946375395,5130.17229887003
"CH-LTAzI_EA-9",6777.15920376805,6904.25041028376,6769.02000796346,7938.23316790839,9065.69778896429,9911.27582767961,8275.44520304387,8049.37199390174,6626.23784966037,7395.69357558913,5757.21890277611,6500.44181548028,5525.97176718138,9132.34086698022,8609.48296875563,5434.49161412124,5393.03556474145,5918.00667923873,6191.87813098204,7347.22096235419,8074.4105953673,12119.8925977754,10328.8715902534,6304.15526281536,12102.0147492982,13527.8381560577,14985.7485801726,13897.5382174236,14382.4903209094,4776.65141926754,15779.1662149471,15600.1128079641,16266.2907834023,3561.62588948276,20602.3254100548,19173.3411295157,17164.6039719544,17385.6212824203,17737.8867201356,18301.4027110737,19206.8371435896,19386.5809528557,19601.7883232775,19217.680828652,18137.0702688783,0,20667.5217033107,20030.3376004818,1868.56676644115,14072.802903927,2809.06061869283,4331.86234087696,6494.68375063959,12761.8442033135,5932.49236471351,7439.635152549,5857.59244334634,4859.47622705722,6688.57455598985,6548.03641654521,3558.93793592538,3295.35039075877,4148.45334885492,3604.44804991182,21178.2085988526,19290.210303539,22482.3708522561,35827.2116633143,26852.8141402599,28749.5197517703,29493.5129752856,24251.9804467623,24371.235122964,24307.2432031027,22941.0096522115
"CH-LTAzI_EA-67",20217.236010122,19631.8188278839,18767.3522925043,17967.8696386102,18615.4609746332,19689.0427114639,15073.5787316218,14389.012298338,15965.821828906,16389.0078484528,17545.8451304769,16769.1200517522,16483.8024238351,18283.2833011043,15641.6362897115,15677.325356728,15446.1211300617,14856.88277309,14720.8549721666,13609.7773302971,12714.6858777763,10087.2652360656,11237.6122292454,19229.9518421975,8626.88866242913,7802.78652319807,7309.43100449169,7096.22503679785,6505.32684321854,18002.6077833244,4965.90795211984,5085.31501678884,4840.13767969019,20984.9266988309,1380.15981590026,1996.46618783895,3669.30169619502,3365.17866269085,2931.83540665298,2481.72421747678,1531.37612688761,1315.02901000972,1065.83388766217,1599.59285986485,3202.74386600298,20667.5217033107,0,4372.58331039392,19113.9617809908,16875.4822805905,23472.2737990125,23466.8259372668,26557.6776222354,16195.8144184613,23250.7842857345,21622.2061062938,22003.1499213927,21700.0603579616,21035.9046333978,20615.3764817574,20763.0989415929,19764.7468865369,19334.7641902891,18659.1551669372,17819.5688886049,20243.8444853194,7721.02313409995,15250.0604556902,14483.0938899065,15128.7244565448,18065.7081183208,12303.2981099197,3892.1353870474,3703.48746260802,2291.48279702387
"CH-LTAzI_EA-68",18175.1269937222,17568.7694949096,16761.1230084982,15744.9372659616,16125.5687004761,21167.0516830767,13114.5203007253,12685.5027011143,14349.4340767796,14457.9704693209,15890.905827884,15030.0604597054,15113.4564660631,19647.7761762486,13481.134854697,14667.0529279442,14637.3911679638,14123.5184557526,13841.0545965032,12684.2620776087,11996.073487336,11617.4459293449,12161.871524414,19963.0992549646,9026.05987220726,9240.64374528933,9587.73556474411,8319.97331847006,7709.41543436216,18329.4211387034,5159.11138107181,6087.80096363428,6917.20212590187,21084.8425237428,5694.97687356693,5527.30358534425,4056.70300781588,4181.22311482027,4713.74884454297,3758.46227897627,4692.97412182723,4526.79521381711,4248.8928072185,3602.18535403417,2846.38088526773,20030.3376004818,4372.58331039392,0,18286.6470590413,19324.7830510966,22810.232089676,22124.2951076402,25312.23783793,18394.2921169967,21515.6710718461,19479.3458806547,20189.5979920229,20073.6290019741,19021.0535050209,18621.3045204055,19378.9851608484,18467.3568967849,17877.2247994674,17408.8114229639,21429.3547790077,23387.5688730204,12041.5015910772,17408.6423460508,18835.0500285474,19500.3107411755,22422.2546683354,16588.510073974,7298.2642612045,6857.75116558396,5173.44422112281
"CH-LTAzI_EA-10",5597.8973049246,5589.07737171526,5281.3142458442,6331.42464521533,7545.53079200239,10480.1208964699,6420.17371756093,6181.32730185691,4770.1000507494,5595.59253443719,4020.03435703957,4701.18480009114,3661.82606469106,9462.55584554678,6789.23133770636,3629.14793641708,3689.65685579561,4261.7260142782,4462.40969226406,5617.40556750234,6421.04922288511,11061.4828645147,9228.87444736414,6891.38449274304,10647.3353398452,12230.0581973573,13787.1636731106,12511.8955314007,12958.2668064321,4902.48280279401,14182.9773552434,14082.7302539345,14851.4448040493,4829.8652948522,19124.6009167348,17697.8302874118,15556.0949487382,15795.7487906943,16195.5628614648,16710.7879577821,17680.9375746408,17851.200158821,18050.5570041144,17630.4010541078,16485.5289650369,1868.56676644115,19113.9617809908,18286.6470590413,0,14081.8375010539,4535.67729536405,4822.10094821081,7584.68944357191,12699.3341279343,5783.05423217565,6546.84747390655,5281.52241998471,4358.06304092169,5718.98543261763,5480.6151511669,2898.27192395979,2136.13343064428,2786.10687707686,1947.59215201975,21021.9038674728,19479.2469494041,21391.8661479694,34328.6712434538,26104.8431828035,27942.0202498778,28892.8240754327,23455.8128701465,22872.5815949786,22782.8292447129,21370.725561827
"CH-LTAzI_EA-1",19206.1688273682,18966.5594750279,18305.9899842935,18714.6822599569,20043.0066266552,5325.27903781981,16632.7842082322,15627.228787928,15770.5066987093,16991.6041177267,16472.7244405027,16468.0924135985,15090.0163142198,5186.25788164347,17494.590841172,13647.0748697865,12923.4205179283,12592.1862177581,13055.3514263197,13109.8236282941,12507.5865257458,8029.87132595122,8490.46066782561,8097.98253624586,11298.8057217082,10213.5672515175,9778.34004233467,11151.6129526577,11713.7569692393,9311.9393096415,14313.1024403084,13269.5618880118,12474.7164218471,11386.6468390223,15891.0453902441,14881.8602041389,15268.9742670185,15157.2495590009,14769.0583781336,15743.1520327828,15510.0851255331,15749.0582923162,16096.3869126991,16306.0305157447,16484.0495080522,14072.802903927,16875.4822805905,19324.7830510966,14081.8375010539,0,15758.7596169951,18404.6652439041,20122.7847374133,1444.06990008457,19817.6467870388,20421.0351715744,19351.8216451051,18439.8952275348,19566.9554903097,19244.2512228987,16980.1092953676,16141.5272000706,16536.4670489164,15463.0359325857,7196.72989378022,5549.59096930475,13406.2637243106,29031.6666627564,14761.6388719837,16853.1019761789,16548.7670406237,12696.6173551009,19013.7014235319,19281.6084097401,18799.0366902372
"CH-LTAzI_EA-11",8045.91407486046,8358.44460610809,8492.24424818132,9791.4019683034,10717.8718284341,11032.5008312376,10700.1391261942,10616.7791867126,9081.49566502249,9657.97568334984,7948.8539565136,8787.45009155033,8045.04565973348,10607.9959156546,10899.9086870586,8164.54736865081,8178.79604280083,8717.0926917496,8970.3387888172,10127.6207689939,10877.3179550496,14748.6332071527,12994.3158053805,7672.56248484183,14893.5591992441,16265.8254104334,17673.5045597917,16666.8428989348,17162.8303253371,6823.8703366461,18588.0923062196,18401.0199283973,19041.2220153097,4395.76515705492,23391.8249986476,21963.1036836289,19973.6633139,20194.2086839801,20541.8308104434,21109.9495898433,22007.6377523055,22188.9444453212,22406.4621629218,22025.9678410291,20943.9436359116,2809.06061869283,23472.2737990125,22810.232089676,4535.67729536405,15758.7596169951,0,3688.31216599805,4368.06699210704,14556.9141788957,5859.25781618554,8230.06199543939,6407.65236577108,5511.49394724454,7669.28293485507,7682.28318652611,4787.04068182811,5118.6143981378,5993.53654104769,5856.78286774956,22950.5020960136,20670.3469583621,25084.6557199154,38617.5459434049,29181.1834771457,31123.079088206,31678.6955425581,26630.6269551289,27164.4120744582,27106.2084761184,25747.4374221889
"CH-LTAzI_EA-13",5123.12519814199,5597.83927867005,6041.22044233886,7370.745875244,7972.01593393487,14123.3545025217,9172.26223925035,9449.29552169854,7783.98778222124,7898.4954491267,6288.64872244994,7176.93201099526,7040.49424102149,13435.7296956662,9080.38577577432,7811.61179343332,8145.73384389854,8759.01045492224,8797.78591113289,9870.12586874386,10809.0108076196,15874.0377580039,14037.8274250272,10560.1464991735,15230.5293126019,16939.5337682278,18547.0329068835,17147.5557848376,17550.4410380954,9103.54480406477,18500.9717612099,18541.7953242994,19438.6294146198,7510.42181788805,23603.016495383,22188.4488072986,19831.098466277,20107.3520476204,20592.7892548214,21011.2826288761,22093.6935957248,22246.4392103792,22415.9011174804,21928.9976171419,20646.8610724526,4331.86234087696,23466.8259372668,22124.2951076402,4822.10094821081,18404.6652439041,3688.31216599805,0,3201.30369528743,17090.4008831408,2204.97127289931,4872.8852316977,3053.39739290125,2437.65971656702,4514.47569753835,4669.35377938699,2745.82206480633,3704.90344934665,4249.53675149165,4807.91353730613,25502.1839387325,23598.7672200481,26181.0277162918,38716.6786463777,30914.1092211468,32760.5358931223,33660.8573409876,28272.0239969607,27298.8610624667,27166.0777592626,25675.4762085516
