"","CH-EA-63/69","CH-EA-64","CH-EA-65","CH-EA-66","CH-EA-67","CH-EA-68","CH-EA-70","CH-EA-6","CH-EA-71","CH-EA-72","CH-EA-7","CH-EA-73","CH-EA-74","CH-EA-75","CH-EA-76","CH-EA-77","CH-EA-78","CH-EA-79","CH-EA-80/81","CH-EA-82","CH-EA-83","CH-EA-8","CH-EA-84","CH-EA-85","CH-EA-86","CH-EA-9","CH-EA-87","CH-EA-88","CH-EA-89","CH-EA-90","CH-EA-91","CH-EA-10","CH-EA-92","CH-EA-93","CH-EA-94/95/96","CH-EA-97","CH-EA-98","CH-EA-11","CH-EA-100","CH-EA-101","CH-EA-102","CH-EA-12","CH-EA-103/104","CH-EA-105","CH-EA-106","CH-EA-107","CH-EA-108","CH-EA-109","CH-EA-110","CH-EA-111","CH-EA-112","CH-EA-1","CH-EA-13/14","CH-EA-113","CH-EA-114","CH-EA-115","CH-EA-15","CH-EA-116","CH-EA-117","CH-EA-118","CH-EA-119","CH-EA-120","CH-EA-16","CH-EA-121","CH-EA-122","CH-EA-123","CH-EA-124","CH-EA-17","CH-EA-125","CH-EA-126","CH-EA-127","CH-EA-18","CH-EA-128","CH-EA-129","CH-EA-130","CH-EA-19","CH-EA-131","CH-EA-20","CH-EA-2","CH-EA-21","CH-EA-22","CH-EA-23","CH-EA-24","CH-EA-25","CH-EA-26/44","CH-EA-27","CH-EA-28","CH-EA-29","CH-EA-30","CH-EA-31","CH-EA-32","CH-EA-33","CH-EA-3","CH-EA-34","CH-EA-35","CH-EA-36","CH-EA-37","CH-EA-38","CH-EA-4","CH-EA-39","CH-EA-41","CH-EA-42","CH-EA-43","CH-EA-5","CH-EA-45/51","CH-EA-46","CH-EA-47","CH-EA-48","CH-EA-49","CH-EA-50","CH-EA-52","CH-EA-53","CH-EA-54","CH-EA-55","CH-EA-56","CH-EA-57","CH-EA-58","CH-EA-59","CH-EA-60","CH-EA-61","CH-EA-62","IX-EA-6","IX-EA-8","IX-EA-1","IX-EA-9","IX-EA-10","IX-EA-11/12","IX-EA-2","IX-EA-13","IX-EA-14","IX-EA-15","IX-EA-17","IX-EA-18","IX-EA-19","IX-EA-20","IX-EA-21","IX-EA-3","IX-EA-4","IX-EA-5","IX-EA-23/24/12/13/15XO-EA-23/24/12/13/15","TX-EA-57","TX-EA-59","TX-EA-60","TX-EA-61","TX-EA-63","TX-EA-64","TX-EA-56","IX-EA-16","XO-EA-1","XO-EA-7","XO-EA-2","XO-EA-8","XO-EA-3","XO-EA-4","XO-EA-5","XO-EA-11","XO-EA-6","XO-EA-14"
"CH-EA-128",18773.4865392514,20090.8970050973,20217.236010122,19631.8188278839,19690.4056013154,18767.3522925043,18208.2488498189,20592.0376462825,17967.8696386031,18615.4609746332,19689.0427114639,14373.3680951119,13885.2475560667,15073.5787316218,14389.012298338,15061.8854586634,15965.821828906,16389.0078484528,17545.8451304769,16769.1200517522,16483.8024238351,18286.5713466091,15641.6362897115,15491.0482518269,12998.3990433378,20239.8564688883,13339.4106352593,15677.325356728,15576.2501651606,15446.1211300617,14856.3316020831,20077.6574509936,14783.7617882543,14743.8266549656,13603.6337966095,12714.6858777763,15992.6442938439,20064.5750274395,12116.9593758783,10087.2652360656,11237.6122292454,19229.9518421975,8626.88866242305,6951.91997256416,7833.1233441694,7802.78652319807,8303.82849319629,7309.43100449169,7096.22503679785,6505.32684321854,6097.22989526838,18981.6672945683,18002.6077833244,4965.90795212521,5085.31501678529,4840.13767969019,21407.0122860771,2622.35413813124,1380.15981590026,1996.46618783626,3669.30169619502,3365.17866269085,21030.365027031,2931.83540665298,2481.72421747678,1531.37612688761,1315.02901001171,20919.5473486313,1065.83388766217,1599.59285986485,3202.74386600298,20667.5217033107,0,972.197640458757,1166.62537979208,18008.0688649469,4372.58331038383,19113.9617809908,16491.1676651606,23472.2737990125,24469.2928850045,26560.265784638,24542.9482729965,22536.5673247439,23418.8889850216,26557.6776222354,26755.2927390452,28072.5635464618,26993.8832648542,29772.2300327705,31373.1843704495,30907.2205905883,16195.8144184613,30968.4968992475,31379.6142429918,32165.8238300061,32159.7429531194,28414.9606981821,19850.4549647812,26403.0465782813,22406.7287593406,25113.5336002415,24580.5255277822,16892.9269396955,23162.0736804345,22275.1485060831,21619.5729506521,21622.2061062938,22003.1499213927,21599.4366049801,21813.8221998073,21035.9046333978,20997.8476853627,20615.3764817574,20763.0989415929,20648.4225174936,19151.386524369,19764.7468865369,19334.7641902891,18553.0608258323,18659.1551669372,17819.5688886049,13269.7843045606,20296.1829898522,15247.8915003616,11483.3695437638,13678.1995426738,22139.8518834027,9871.28096982453,10388.978535154,9924.18857230174,10693.955645243,10999.8424806815,9901.73355845783,7721.65339289704,6811.0522318269,20604.2564173195,19739.0623772729,19347.2131825754,15053.3559684214,19879.7536250608,14614.3789895028,14472.7343068832,15019.8601769651,17873.0319730852,20396.6807063508,21100.6963440962,12028.1752054911,3892.1353870474,6112.52740724257,3703.48746260802,3967.24743350902,3838.64407826303,2291.48279702387,3559.56838220525,11476.0757221985,4157.78039776863,16980.587901958
"CH-EA-129",19713.0249981095,21038.7080233893,21171.5711516773,20587.629584689,20657.3032961423,19721.57891147,19156.0345046369,21104.5707179661,18931.1677443518,19585.0763454684,20212.5790571841,15342.4224765548,14846.3780099829,16030.7498564631,15336.0059629127,15995.8731415063,16904.5138094869,17342.9739096417,18483.6115812597,17713.0610510095,17405.5066214635,18839.4811566153,16605.1816159307,16406.3555286385,13927.6209498292,20823.9225847298,14260.4500747555,16573.7606214228,16444.3959058743,16325.685242298,15731.4204678284,20685.5135706759,15666.9228842867,15634.9250656088,14500.9590002063,13599.5300459889,16763.2053079726,20723.1748532484,12760.0667413767,10688.6212428397,11931.1918912082,19893.4445893798,9435.03191852182,7747.07061138929,8531.00462606034,8469.32813488074,8927.15014225128,7807.78632838765,7819.38323931312,7249.67441594266,6809.25792887956,19279.9871523396,18735.323009934,5881.49199922915,5912.40422513333,5493.196674703,22170.0438546449,2341.56135722036,1298.86185493321,2502.02209263703,4616.73056779885,4297.77958073961,21849.3892551967,3788.96686527728,3433.65776550656,2305.66170668347,2132.08940345107,21750.3219218984,1963.74604438663,2568.17622991537,4172.4401319732,21512.4918292442,972.197640458757,0,1623.71146760659,18870.4382484246,5103.78956195309,19982.7872028346,16794.1265996137,24313.2350181129,25315.1890484708,27399.8479826919,25420.4953682917,23420.9275938854,24319.1081876648,27451.2823495967,27665.6600483801,28974.6356905848,27918.4241972782,30684.5840989993,32281.9514333899,31813.9008301964,16577.8461063408,31879.3937424453,32293.2557105023,33088.7264034089,33106.5049128153,29375.7848254489,20244.9055133219,27375.1761483078,23374.0333807447,26062.7900606755,25497.082014708,17358.9542202504,24096.0430457381,23235.2623776163,22580.6721835283,22579.6913797199,22943.8863218542,22538.6514396795,22743.8563546117,21988.2203283659,21957.9147375542,21567.1097908858,21676.6905979227,21544.2429594545,20039.3378441864,20673.5046774742,20256.3446186017,19447.361291821,19566.5904672911,17734.2635380863,13170.8629434908,20376.5815477545,15027.5462394286,11307.2266717662,13709.2422908331,22246.4460028639,9687.21517555089,10184.9294511279,9583.83040288584,9977.93454640047,10237.5034867762,9155.95568319379,7228.14382756479,6205.98635307493,20777.460454282,19912.5606944382,19560.8534059331,14155.9396763055,19761.2009389972,14164.8467718945,13889.3426863272,14343.2770404185,17320.5027699415,19937.0860663861,21023.0751630735,11547.9336378236,2942.8461422649,5328.95537601718,2800.33180198964,4257.13912305198,3011.06343621689,1636.76702800563,2843.88625102834,10616.061954414,3400.49032385832,16093.9013405168
"CH-EA-130",18949.0340619415,20221.834639485,20309.4740857032,19715.5526246998,19679.3572000538,18863.2570119482,18343.3853810372,21510.656256943,17997.4416799495,18568.8121810259,20599.2630324349,14347.2378279205,13945.908231854,15159.8808413623,14539.9160714722,15273.0086705586,16152.8001592008,16492.5808054766,17732.5984687407,16928.2243493778,16739.8155407699,19172.1791271623,15675.1654342796,15773.439489537,13238.0231920448,21091.8528465959,13609.4077290494,16020.4129243775,15997.3954959725,15837.9752203933,15262.1425765553,20904.9615872294,15168.1638262007,15105.9537380754,13951.8762087374,13103.258166119,16610.9424238174,20833.6125849012,12925.4974896078,10950.6775164852,11988.5318726231,19994.4293802744,9217.97663707662,7586.40320608033,8603.20386094647,8611.76874497816,9156.48955171475,8281.79654358781,7840.9042825051,7227.98461705701,6871.01810977628,20046.2731459284,18675.5665902117,5352.04078807762,5695.85821419134,5707.02174616198,22025.8313051951,3745.03988858539,2517.98916221505,3073.23729255128,3968.45007634223,3752.37432738875,21548.2016296867,3568.97577367945,2840.6289740722,2437.82477338962,2198.17727353758,21413.4011713645,1859.18472295076,1944.87785890487,3151.08622559616,21130.9587014825,1166.62537979208,1623.71146760659,0,18436.5487848677,3502.12653846719,19523.7698881565,17555.9720358653,23939.9439151738,24924.5285514302,27026.9327365702,24920.6186553688,22898.7009848806,23733.1902839656,26887.8065554067,27032.4907868031,28375.2410807321,27219.9066017642,30039.5710326632,31651.1738701585,31192.4607348278,17216.6214893682,31239.7125611297,31641.1097599893,32393.2195262456,32281.5185344443,28450.074629598,20858.7818305343,26272.5673470588,22386.2548179077,25228.6003627362,24839.0631629512,17854.6833553281,23354.6264849718,22323.2777359144,21660.9096027038,21690.8206146719,22166.7588098139,21770.9245453519,22025.1385045935,21139.2069086751,21048.42964244,20722.9400941106,21038.1600016159,20980.838919662,19509.8687799347,20058.1714136681,19583.9949422434,18894.4885765303,18959.3907339003,18985.6667302874,14436.378178996,21439.6832016316,16407.5190879488,12646.7845272077,14833.9194162888,23276.2098099848,11033.3998472669,11549.1080682333,11056.2470513186,11601.480842839,11855.2533382898,10777.1177217986,8790.56934878836,7811.501376786,21720.8379315991,20855.9900336829,20449.5642691388,14823.9696540671,21046.3788957108,15709.9414457769,15493.4819149118,15966.1230103701,18915.0270583692,21489.5337795662,22266.2904082475,13108.0422895504,4015.37967608264,5715.47736499435,3677.09478909961,2802.04712025229,3625.5975549415,1994.72587039787,3170.6548100847,11165.4118677454,3793.17252485015,16713.521329745
"CH-EA-19",4211.80882393278,5396.17030958092,6040.40820316035,5919.19870347296,7402.99910877639,5452.53625326004,4731.34993173513,10650.4164066977,6320.93392004594,7612.28036157876,10015.635993181,7479.06321952912,6705.74440437222,5881.64307283468,5482.22759666695,4441.08434389005,4262.89638704518,5264.54411670261,3896.53627402028,4402.51055556306,3136.60914473714,8901.03400195045,6376.40691329694,3411.91293161979,5736.9886927025,8863.17021764619,5248.80813536389,2715.97178539327,2439.42442889918,2642.96116004698,3183.49452248093,8227.02625445775,3315.66755324379,3446.57414352262,4594.94267702315,5346.12994221623,3681.86068479554,6966.33579140149,8168.43563472181,9937.11860838796,8101.59604756828,6517.52210015067,9515.32307257288,11199.7984204425,10856.5753570941,11086.8633379195,10999.4019602335,12646.2475210054,11372.7015369282,11823.2850171305,12341.1798063475,14278.5441996227,4355.62079873064,13089.5641371726,12965.147351934,13716.0241876934,5043.25645080354,18157.2750708474,18000.2251919782,16572.6337835254,14468.1011752195,14700.7184171428,3483.92858754746,15085.4346700417,15616.3803387606,16566.9305108747,16739.7469422068,3179.63305632899,16943.6506386254,16535.1062360332,15417.3185039324,2751.69878515886,18008.0688649469,18870.4382484246,18436.5487848677,0,17279.9768547517,1143.23260864359,13341.9595338519,5537.51405800993,6497.99688808999,8609.53388511514,6585.75285293011,4662.10383670966,5767.40622890725,8727.71270449101,9182.46678043239,10330.7767224301,9754.09944851812,12165.5425073741,13683.5340995763,13192.7428797245,11885.4829312125,13317.3997687336,13768.2460717882,14720.6157704655,15462.0201019091,12872.9603947182,12798.0628290957,13342.4032348335,8936.46037618802,9130.13865989962,7251.41819630025,10430.4697055102,6637.00382106337,7858.80218022105,7550.32188476744,7154.36237971588,6092.96486860576,5705.43063398136,5353.11445890694,6304.06370679735,7061.66796800808,6009.4164411833,3798.33523365604,3098.97868641186,1631.05061343164,2869.60312383283,3267.84924784001,1543.93086139481,2221.60363742833,20136.0408677614,18297.4123246984,18799.151931795,20743.3585407563,18615.5692520575,16736.6535502572,19423.4638459624,18239.6845718323,18578.8588340956,19780.5396233807,24017.159729332,24757.8798791485,23787.7667478834,20258.0988733364,20693.2210007618,17343.5512941028,16885.0945995177,15981.4589373018,33011.7706297597,21837.7663234057,23397.3471290966,25026.0317998779,26650.7187409089,27022.9632140874,27494.45038575,21933.3759968213,22246.5704626545,21753.3826105217,24101.0710538363,21669.7480758982,19567.3552947808,21846.5435711687,20270.6449749759,21532.7012690768,29481.5451151255,22145.979841776,34959.5780574295
"CH-EA-131",17052.985798472,18187.3062831084,18175.1269937276,17568.769494915,17302.9493953834,16761.1230085035,16351.8804988695,22102.4289088351,15744.9372659619,16125.5687004825,21167.051683074,12039.9619728867,11870.7375948824,13114.5203007302,12685.5027011185,13561.4402021848,14349.4340767837,14457.9704693258,15890.9058278883,15030.0604597099,15113.4564660667,19655.7731107502,13481.1348547024,14249.2679688502,11680.8326505122,21395.7334901377,12124.6238002901,14667.0529279469,14882.2010750608,14637.391167966,14123.0068695467,21108.6132685356,13966.4432408638,13838.663921083,12685.1132168008,11996.0734873376,16124.0894086357,20804.5270756651,13273.7471376259,11617.4459293412,12161.8715244117,19963.0992549636,9026.05987219406,7723.59935330303,9090.81186910244,9240.64374528538,9903.1997265876,9587.73556473847,8319.97331846631,7709.41543435824,7577.28889201705,21432.6455411232,18329.4211387032,5159.11138106568,6087.80096363428,6917.20212589585,21423.6051331053,6919.25613022623,5694.97687355701,5527.30358532635,4056.70300781098,4181.22311481458,20614.4529738974,4713.74884453604,3758.46227896897,4692.97412181828,4526.79521379926,20404.5155308713,4248.89280720915,3602.18535402533,2846.38088526216,20030.337600484,4372.58331038383,5103.78956195309,3502.12653846719,17279.9768547517,0,18286.6470590438,18982.7953216927,22810.2320896784,23743.485485681,25858.0383037984,23504.3176372179,21462.3162854188,22147.1706416823,25312.2378379338,25306.835153456,26708.5222403028,25353.6563043029,28262.1380358851,29891.5885891864,29455.853259034,18394.2921169922,29464.387568938,29836.7301652482,30493.0246763552,30113.4193250039,26098.282718542,21906.2274141971,23573.5867958263,19955.8071348807,23094.183140428,23084.0732217568,18715.9203708284,21438.7817688482,20054.589182965,19383.5384223868,19479.3458806604,20189.5979920278,19819.6052352577,20176.2098629839,19021.0535050263,18800.997154265,18621.3045204108,19378.9851608523,19486.5086604486,18118.4682229197,18467.3568967886,17877.2247994714,17465.058764519,17408.8114229673,21429.3547789999,16974.2442897619,23442.7205729451,19164.3537111295,15370.1908657986,17072.9403663491,25185.5647130969,13803.2113591363,14343.7710951594,14082.2151692817,15057.0066092681,15337.9749124953,14250.3837509473,12042.1879762306,11180.06025165,23460.6769202793,22607.8309174663,22090.1645156109,17228.4295906545,23545.0027413558,18864.3040437474,18824.9973014993,19392.1811333317,22204.135365639,24641.099248341,24659.4976234116,16317.1040221571,7298.26426119467,8178.8653042899,6857.75116557428,2467.85076245842,6613.5817133192,5173.44422111297,5998.6254872303,13490.2552998029,6551.17679099429,19004.6245384703
"CH-EA-20",3987.37695176903,4922.86275254359,5597.8973049246,5589.07737171526,7152.98866892359,5281.3142458442,4669.71693477091,11042.3119834407,6331.42464520871,7545.53079200239,10480.1208964699,8029.30103474178,7372.49635304097,6420.17371756093,6181.32730185691,5138.49222174925,4770.1000507494,5595.59253443719,4020.03435703957,4701.18480009114,3661.82606469106,9484.77856332584,6789.23133770636,4189.99221332573,6659.10052123444,9205.25716300196,6187.47586693469,3629.14793641708,3538.42836612153,3689.65685579561,4262.27368143297,8556.71238310187,4362.98197490513,4457.36712330151,5618.51732924271,6421.04922288511,4649.71511721499,7221.00535598789,9258.24039564012,11061.4828645147,9228.87444736414,6891.38449274304,10647.3353398477,12328.9046705818,11999.1693615802,12230.0581973573,12141.1501957638,13787.1636731106,12511.8955314007,12958.2668064321,13477.7214393923,14950.9040449552,4902.48280279401,14182.9773552392,14082.7302539396,14851.4448040493,4743.92815917567,19292.8619169576,19124.6009167348,17697.8302874064,15556.0949487382,15795.7487906943,2841.72444481389,16195.5628614648,16710.7879577821,17680.9375746408,17851.2001588163,2431.70798496451,18050.5570041144,17630.4010541078,16485.5289650369,1868.56676644115,19113.9617809908,19982.7872028346,19523.7698881565,1143.23260864359,18286.6470590438,0,14157.0501145511,4535.67729536405,5457.09243778869,7571.97209515283,5452.27870928024,3518.88881023712,4638.32091353378,7584.68944357191,8047.83565323367,9187.8250771752,8644.95892121958,11025.2885539285,12540.6098991535,12049.6281447402,12699.3341279343,12175.2430680015,12626.9002587994,13584.7578520774,14373.4377074118,11914.9549916304,13354.4518272977,12653.2855055007,8371.62370338988,8184.88305386547,6150.4031554518,11174.9828260574,5677.67570746902,7210.82647715428,6982.91972873966,6546.84747390655,5281.52241998471,4925.04037347832,4468.63733732312,5718.98543261763,6558.56230256778,5480.6151511669,2898.27192395979,2051.32934809114,900.470441425632,2136.13343064428,2786.10687707686,1319.43195850528,1947.59215201975,21021.9038674728,19316.6732701355,19527.561880255,21735.8562008555,19684.673070792,17725.8996826585,20064.5908640468,19338.7820844212,19670.4270639311,20887.6626512361,25145.6706718101,25888.8249644011,24922.2505365013,21392.890211893,21834.4065703516,18005.6556895791,17586.4103589618,16679.7669450068,34129.7652287026,22676.9002569518,24449.9467033176,26106.1562389163,27743.594069406,28056.5490681468,28462.8144549517,22717.952427828,23339.2773832753,22872.5815949786,25199.4209785493,22782.8292447129,20598.5577758756,22952.5614116567,21370.725561827,22630.7212511024,30589.5538390143,23245.459096366,36074.9902180166
"CH-EA-2",17258.2441965536,18629.0829967517,19222.4832763123,18970.6217445775,20227.4271301775,18297.015313356,17475.1557443596,6109.01035184261,18676.647259393,20000.630360542,5646.4816673822,17498.115435625,16356.314118514,16545.0090608381,15532.0116144239,15064.3337182325,15719.1538433879,16935.7813521083,16458.0456974556,16430.6345960438,15063.4226565281,5398.4236577664,17411.2065689316,14334.6281047321,14122.9916023992,7173.98425120481,13856.3852535353,13613.3003175159,12531.2603460253,12890.1053140108,12541.8224098165,7557.73304138895,12804.0775029674,13081.4964558227,12992.4381946332,12386.2525604708,9731.04281170797,8667.21620504739,7163.95539518604,7753.56153590066,8289.40363628778,8303.11702295445,11040.898312584,11617.0605318988,10144.1295560556,9902.68037026834,9212.2315031058,9422.37019035864,10839.3207660885,11394.4016018796,11435.0133464929,2490.62523877121,9430.49858342014,13990.9531043114,12938.3788581116,12118.7965015987,12136.1444092676,14713.1445994023,15497.1956825368,14498.8466383884,14928.6483462402,14810.8518501137,13561.7562624302,14410.6250795099,15386.0333455966,15133.6724587223,15372.3923999686,13875.7899433916,15720.1742093362,15938.9969991692,16139.8590804178,14202.0154454888,16491.1676651606,16794.1265996137,17555.9720358653,13341.9595338519,18982.7953216927,14157.0501145511,0,15945.9210061004,16848.3085581592,18247.4088212773,18084.8603205378,16918.9261698741,18229.6439383934,20305.0016910787,21237.1979501685,21899.4648801377,22166.726683348,23794.6009284335,24973.6194055185,24476.4289443362,1457.92927352193,24731.874080075,25218.5509273676,26377.3458603394,27885.8884680929,26003.6154765129,3872.14441594657,26661.6637701243,22181.0779347403,22308.9686304767,19872.7164546307,3122.96050166762,19805.2766174101,21175.9088019093,20816.2010234617,20454.1371470005,19416.6210034884,19039.4105047102,18625.2887857898,19599.8024007421,20277.0191871197,19271.1771384104,17054.2635569124,16158.5164956646,14929.5322319142,16200.3855863374,16574.8113495431,14863.7717802352,15498.9479614394,7007.03936288612,7053.94128114822,5667.18552451047,8683.44166684328,8592.61260365961,5204.40287346083,6826.55383582402,9390.25247629691,9334.77309430834,10891.477363498,15545.2597279063,16361.0102815002,15820.2085663806,12986.4536357358,14155.934158772,4788.05949314247,4045.43675455938,3293.92731712806,28413.7374699158,8526.6598603064,12227.7260806069,14406.8560535584,16280.1699578934,15245.4842651518,14849.6310951765,8603.41568794646,12336.4899587493,18604.4082124437,21538.4310450719,18874.9924506603,20098.7839756302,19362.6508517284,18403.4735774139,19469.6807245993,25744.4341011787,19894.3819480008,30347.3208523869
"CH-EA-21",7339.67235192744,7435.67151495777,8045.91407486046,8358.44460610809,9901.19139613881,8492.24424818132,8202.75040010543,11243.2915423198,9791.40196829988,10717.8718284341,11032.5008312376,12279.7651932861,11761.8375551839,10700.1391261942,10616.7791867126,9591.06012903596,9081.49566502249,9657.97568334984,7948.8539565136,8787.45009155033,8045.04565973348,10628.2989307758,10899.9086870586,8698.98168817755,11194.2676075506,9433.81548508032,10723.0745141515,8164.54736865081,7966.18117891934,8178.79604280083,8717.62381423533,8838.99462832437,8852.44867383299,8971.63619680321,10127.3356811798,10877.3179550496,7943.29256926036,7484.50243529798,12721.633619045,14748.6332071527,12994.3158053805,7672.56248484183,14893.5591992484,16586.9320360006,16079.4165644459,16265.8254104334,16072.5148387588,17673.5045597917,16666.8428989348,17162.8303253371,17662.047281166,16049.8544888698,6823.8703366461,18588.092306216,18401.0199284016,19041.2220153097,3874.27843625787,23463.1799435958,23391.8249986476,21963.1036836242,19973.6633139,20194.2086839801,2641.99645440926,20541.8308104434,21109.9495898433,22007.6377523055,22188.9444453171,2599.57997023732,22406.4621629218,22025.9678410291,20943.9436359116,2809.06061869283,23472.2737990125,24313.2350181129,23939.9439151738,5537.51405800993,22810.2320896784,4535.67729536405,15945.9210061004,0,1030.05349996922,3088.27560765323,2251.61350574555,2454.44671236241,3302.17472927323,4368.06699210704,5394.91368273385,5953.91860896808,6468.99099750828,7853.75928960222,9108.85428015972,8605.73673916937,14556.9141788957,8832.45375054297,9317.18430010624,10449.5289936443,12015.2248156591,10940.6514720212,14042.313572918,13221.9312162149,9919.15178240926,7770.31265562671,4676.51920311672,12823.2162907121,5794.40945104915,8601.54248796994,8736.88846039847,8230.06199543939,6407.65236577108,6321.30744854387,5535.1661056873,7669.28293485507,8621.44932286613,7682.28318652611,4787.04068182811,3985.60096892118,4873.19122420085,5118.6143981378,5993.53654104769,5545.31293167252,5856.78286774956,22950.5020960136,22043.0425238091,20710.7494589995,24254.8424400778,22745.7845996186,20300.8976096159,20829.1854307582,22646.018105352,22908.7790897265,24251.5616025674,28718.8188851939,29493.1217410769,28588.5034665347,25085.6527972658,25664.6989410966,18931.2913924233,18705.7210904074,17819.3166055796,38417.284606313,24328.7354009097,27331.7970218255,29184.3776022767,30918.8079120072,30768.957390006,30749.2889213294,24094.4043283222,26547.9090074495,27164.4120744582,29579.0192621721,27106.2084761184,25104.7150313443,27306.1028438732,25747.4374221889,27013.2462235562,34928.9689465213,27622.6382597122,40375.5867081486
"CH-EA-22",7937.00177857682,7857.71550540916,8427.27352047142,8796.35013893457,10288.3113288503,9020.80249319092,8809.80476468897,11976.2162773194,10344.2688346888,11184.7847513984,11820.8901633657,13020.4750286242,12559.5053983657,11462.0344340701,11440.9977331813,10428.8475498,9868.20152975181,10363.970328145,8650.82193985858,9512.37569978601,8866.62731226327,11498.4903666477,11605.7631516139,9573.60898153035,12097.3768686702,10202.150875155,11634.1367884338,9079.94994176119,8935.14288590228,9130.53095416976,9681.47279264811,9627.59485495459,9805.04279766242,9911.92547297814,11071.6105074941,11844.0712297853,8973.1352293673,8304.49416984161,13749.6435002859,15778.59692831,14024.0390397376,8551.77911425078,15902.2920593251,17595.5145691891,17101.7908589463,17290.4270287273,17100.5176042792,18702.7607440523,17684.8543480478,18177.1007075641,18678.2994520734,16866.7787401296,7816.79837182688,19573.8235402109,19402.8123838094,20057.6360758786,4721.10391004473,24482.50259891,24402.0883988671,22973.1774306157,20956.8272631887,21182.0711559634,3667.55067417313,21540.0726632915,22097.9460458149,23009.5353866319,23189.1465694914,3627.27211345384,23403.6221308021,23015.0499684791,21915.0352137736,3802.69971352402,24469.2928850045,25315.1890484708,24924.5285514302,6497.99688808999,23743.485485681,5457.09243778869,16848.3085581592,1030.05349996922,0,2115.01592502951,1759.52251221364,2827.26463004617,3285.67859213406,3559.26086070531,4690.41747472424,5077.18267194091,5838.54257789011,6953.49749259969,8149.36051711085,7648.05461088189,15473.6086388664,7889.73177151963,8376.0144228089,9529.0397459566,11223.8810269867,10458.7493344187,14816.3937096221,13042.8643013656,10036.1856691657,7517.7967262456,4376.51424251535,13728.6932870976,5801.73855485163,8729.30160296305,8940.01752271958,8438.26695326688,6597.99687033538,6577.42072715918,5788.99875776315,7961.43771420768,8896.90381689302,8027.4124971437,5298.89902591974,4638.23892466291,5705.61296615062,5785.01475299914,6629.53780651204,6378.41912950433,6622.07509735134,23845.8112591145,23020.2430867001,21516.7040585507,25210.5271625397,23747.1486843366,21268.0221457655,21572.9093473806,23661.7716988835,23920.7545366472,25269.2571332405,29743.7574805875,30518.9389375047,29616.1674840381,26114.3136530903,26694.744127482,19707.9228155341,19511.1627346065,18631.8725266534,39427.4655558965,25186.8634506357,28316.1336253134,30182.4149197491,31922.6780379119,31735.9486085539,31673.0588987918,24916.4580224143,27556.0151735929,28172.5262614986,30573.1260226538,28109.8737771323,26053.2306178513,28304.8361819504,26741.4513967791,28006.3078287064,35931.2508391125,28616.9189057052,41384.2273248484
"CH-EA-23",9851.6478631863,9592.62361994808,10104.4072403763,10534.0173893241,11944.5442533703,10855.5601667506,10725.0516809137,12976.8203610686,12192.1620194836,12928.7338301288,12958.6985111316,15034.3034468378,14616.8851228089,13496.2319972236,13516.8092039521,12513.5978847549,11923.9017641561,12357.6610345948,10649.8297745986,11525.0007160335,10945.5881347778,12850.5655413335,13594.4889876287,11675.8454378124,14207.3378561586,11318.7257531064,13746.0963199714,11193.3269112731,11044.7050640022,11244.4594288318,11792.8600211904,10804.2727823207,11918.9250387547,12026.8979293193,13186.4549540253,13954.8386484153,10934.8777106105,9586.48140181075,15667.5787671641,17731.8107094644,16006.3714608131,9973.63261461622,17976.7411964461,19670.0311740831,19139.4309992494,19317.6644036834,19104.4893417931,20690.415461709,19737.5661947647,20239.7010490117,20735.7740442554,18026.5399525701,9578.9545421305,21675.2893501896,21487.8903249225,22114.4174974718,6199.83091538894,26529.7373393332,26472.7888031356,25044.365409296,23060.1403342501,23281.9200027,5625.60549185141,23629.6454536078,24197.6997621577,25094.3396622025,25276.2324896687,5661.3715924893,25494.4438351896,25113.9123708131,24024.7961963747,5896.29874935288,26560.265784638,27399.8479826919,27026.9327365702,8609.53388511514,25858.0383037984,7571.97209515283,18247.4088212773,3088.27560765323,2115.01592502951,0,2948.07978456224,4713.35228410562,4743.27043454162,3333.51227702754,4602.54761459497,4338.45406416947,5833.1086954878,5972.66110578837,6847.0036998091,6371.07855863527,16923.6367105668,6678.32934183326,7156.27938095929,8370.35164522366,10496.127473567,10591.5965757799,15882.4755945239,13758.6921623392,11319.9003591328,8249.76490329714,5262.17741901298,15157.325747379,7066.86970275063,10059.2345358409,10373.9984545493,9891.01869836731,8082.00411605276,8146.73891258359,7384.91668629752,9537.49987146052,10430.9714491272,9668.32602915554,7180.75057987193,6643.6033220158,7798.7098842038,7782.0868794142,8592.73947964041,8469.51899431826,8677.20117082716,25195.5627194515,24649.1920738097,22620.6455126858,26754.7737816726,25478.0715139435,22862.6470312734,22513.6571538709,25468.9883411477,25705.7458423949,27086.8600274427,31612.4372304901,32395.5996744722,31513.8585465586,28027.9496338796,28647.0104442501,20743.6336096341,20623.8253414105,19768.5571806439,41497.6385468233,26422.4065866057,29965.3797950881,31889.886080708,33656.8654397316,33311.9573112226,33096.5368897044,26050.9783761623,29315.9791330435,30247.1516734801,32667.2686661057,30191.9522499764,28168.0785156533,30393.7065000568,28835.6979040002,30101.5218309368,38015.2282993571,30710.8835959889,43457.4278616968
