"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"CH-CL-18",6914.31857144135,4459.09286013753,4757.87244814895,6807.71210198268,3267.86919322968,1967.95651612908,1517.06009126639,4440.70103717319,6197.13020563482,5007.50741693428,8514.22933299393,5662.00893511742,9924.23868598951,6480.99350374602,12086.396827388,15035.9533742781,13344.1514260295,11654.3063441971,3792.55365177078,14208.4882488305,10483.8481308355,11832.9901022085,4214.0662030886,5991.93127896155,5271.5199048486,270.493121087088,0,8879.00452395951,6637.30773318699,7757.0998257637,11536.7862755403,11424.7025192144,15922.4683843165,14239.4058638496,11040.0035142459,11653.3120842088,12710.2508748141,11637.948981343,11744.7986744157,13078.7041459551,11955.3695549414,13049.805366802,9804.2733847866,10736.3736548904,9752.1285777982,8544.56466401539,7767.51111598004,7554.46509931146,7421.27646897887,6587.53679709429,10653.3754553196,21628.6840191786,23460.0404221572,15084.4645224652,20677.9683570129,20245.6120960584,19998.2797239219,20225.6694444247,22140.7616958871,22951.5476032035,20948.7829273648,18775.3474848885,17246.0617327441,15234.1678511288,16729.0858990652,17881.3072751456,20923.5088777626,22441.5212902012,17128.3870791944,16409.70799471,17122.1269147401,22663.0279952898,24094.4888467752,22579.1897675232,26997.1554766955,29111.9008123229,27895.5162240544,18174.4878259621,16469.7312037771,17510.8642298934,20581.3296315829,14359.9969006078,16860.430026567,17655.7143066708,23101.2815501178,19769.0942796668,21851.1889668411,22928.6790501484,26731.0030119434,22592.2489156698,21326.876311294,26927.3621070146,23648.1885726154,23219.811888454,24608.3140169404,24233.879030919,24628.6041946663,22508.8485942832,21796.676305172,20356.4254455984,26745.0892746591
"CH-CL-25/26",2457.77920293952,5152.90374935288,4364.51513874152,2080.672157553,6049.54184281505,7298.64093884132,10067.2393576227,12844.1322652018,15075.3100134309,11356.0379887937,16311.4719005263,13547.8959790732,17562.3388065191,14098.7157136377,15378.0347185291,19821.9171882017,16863.065570213,20533.3065539648,11784.547981809,18751.075671448,19339.0512109515,19900.9385243025,12411.9727094814,14421.4338874141,14125.40296953,9083.97029133732,8879.00452395951,0,2598.50369626776,2321.32942168446,9413.302620594,7121.54930175622,10730.6959830211,7230.88861167692,6107.44052292243,2866.55678311815,16112.4552552448,12211.0855847798,11602.0980912293,21952.8762979898,10863.3578357493,11266.6120587391,9039.84729688263,19499.9728837537,5880.90020985177,4249.62972698246,5409.31751391169,5979.98513952368,3646.714584128,4489.37206080469,19125.2869288921,30211.6779706388,29889.4753396746,23716.7774396507,29384.4651923643,28989.8051956078,28861.9391703086,28896.9521864185,29093.2105146617,29764.0693069572,26535.3426969474,27615.9476834691,26039.3792510467,24016.7516907875,24713.3689568723,25699.2840706895,28604.0224698899,29719.4905171906,24676.9992819306,23344.9116062237,23560.6677481614,29368.6205338639,30879.9715484581,27844.7469210073,32848.0158759181,34618.9143028955,33222.4139771348,27016.1687609493,25347.5051345989,26361.3876160314,29423.1222893774,22717.7882394811,23489.6959118972,24050.4159654436,29704.3079528402,25544.8186575913,30723.4943133255,31635.6896609561,35096.1758300927,31454.3977998314,30172.0685329524,35609.7325539986,31770.4450013655,31424.1770682675,33441.8063631043,33111.8962552423,33460.866424657,31318.4555461865,30596.9168483552,28384.6090229879,31239.6617187536
"CH-CL-27",300.920937717954,2573.98393505736,1900.45268580521,995.319004845591,3566.19633676696,4882.76958349886,7969.52534079753,10357.2576999853,12775.0087010112,9922.54810482648,13729.6288100137,11768.042896716,15941.4779881677,11517.9786029525,15032.6074066842,19159.5288465175,16503.1948544747,18228.5945630299,9918.59365255789,18138.9341721067,16972.27094034,17325.9036023543,9900.76637641154,11920.4388029075,11905.4252532025,6869.44308682254,6637.30773318699,2598.50369626776,0,1239.53062551748,8090.4964586538,6449.88057595393,10700.7264576147,8020.12999366948,5635.40185285546,5093.16414329273,15761.8832244833,10319.3708476171,9850.39286805393,19679.5945996618,9324.47509522177,9961.87903301078,7263.05581047329,17063.7998410433,4837.70140699759,3064.70202696756,3578.40665993896,3997.23306091172,1875.47858850145,2230.7986243205,16603.3834578706,28219.2373848977,28811.1172316808,21685.1758467644,26901.1524812256,26522.927667034,26610.3082624156,26843.4789368579,27822.5937344604,28548.3385737334,25715.2384164738,25215.0470513342,23883.3691938721,21871.0163541905,23013.4419747802,24074.519067372,27048.9246178371,28329.4970499907,23155.1003599196,22039.3712523445,22428.5020825931,28189.2436817102,29680.0228760284,27140.6692723182,31986.4725857,33882.7669776266,32537.9327176118,24617.2551413779,23019.8975664128,23973.5068292126,27209.0421558802,20837.6440851815,22291.9073547529,22938.0950427718,28563.5507040751,24653.2888100852,28448.5390260772,29556.5249295889,33237.1115274094,29204.595666667,27952.6482013969,33551.0416226796,30029.7925534297,29642.9211788877,31027.2741342517,30778.4336370918,31258.9302927823,28886.2510335025,28158.9847299753,26678.9658641497,30808.9422536909
"CH-CL-29",939.626195354282,3460.9377658481,3002.74825290405,1857.24266317133,4576.9945978728,5924.41475905499,9131.47987486652,11276.0407740434,13831.858109286,11162.0039223033,14456.5051727943,12982.9434591712,17169.0395526539,12257.2494411002,16172.8096157476,20355.4928554162,17648.9027028779,19269.7759113924,11124.7076943567,19327.1704387816,17976.3139930898,18065.7443532919,10791.1428833929,12814.2332592432,13005.1868652905,7998.56371710627,7757.0998257637,2321.32942168446,1239.53062551748,0,7350.12770361145,5422.43474600705,9549.12721474473,6780.59968677899,4535.46825320755,4234.12628332997,16904.5295286104,9937.13234844975,9368.99086032729,20735.8391320381,8709.14215866527,9225.33713132092,6786.79276658828,18012.014239635,3917.86160678935,2145.95252908435,3109.30502648917,3663.49574910607,1325.98749788608,2220.45155951202,17453.2053408648,29374.9363517786,30046.873994424,22834.6511032199,27786.6595221562,27427.1184666791,27670.0442652329,27982.1993069812,29062.1164701496,29787.6332442825,26932.6971446257,26181.3620567177,24988.3444883988,22982.0180542622,24228.5274408955,25297.6340268185,28277.4060875442,29566.9516903584,24386.9971760994,23278.8527123157,23665.3425577731,29427.9816442316,30919.1687796887,28346.6537924367,33209.3761739733,35094.4126595609,33743.5755572123,25585.7846954553,24040.4523828137,24951.3453996966,28286.4135067595,22024.9201763097,23530.5459021401,24174.2982484898,29801.414943687,25876.6188560482,29494.6155263986,30685.2543975813,34422.0481608533,30263.2726643038,29026.9830021712,34684.4425487334,31236.4845124018,30843.3976867349,31977.4370501275,31788.4049050405,32339.0737532559,29822.497069822,29090.5539397011,27891.7485191246,31979.4230870446
"CH-CL-39",7916.56713462767,7919.77596283047,8485.41479350932,9040.70735496816,8813.40748257261,9716.27626313643,13026.4345352474,12674.826808067,15972.775684557,16318.4047246133,13898.3364820836,17149.2749655671,21361.7455360594,12173.2945822325,22596.2673467135,26259.4664418014,24017.6810709451,20748.742324375,15315.3720947914,25331.1436642606,19201.8377280816,17161.3888098521,12085.538379443,13737.9173636081,15668.1659863267,11801.7966962459,11536.7862755403,9413.302620594,8090.4964586538,7350.12770361145,0,2885.93709955272,5377.43191281172,6777.60021333702,3846.00803548841,9603.63840653846,23302.7323078297,3752.3997723658,2806.32134541072,22269.6541877631,1642.51307744238,1876.73439062416,1933.79397664336,18739.4557807811,3539.75445372755,5214.68197956088,4581.88558593985,4384.66442994688,6223.77302843067,6113.03704373173,17431.9203395324,31744.7297417807,34990.3596083444,25345.7399603247,27402.4062956763,27214.0588952437,28915.5838573427,30156.0043202667,33606.3019772658,34439.8820887597,32431.1149572341,26566.0743620717,26845.0306969779,24998.1556822337,27807.2559423831,29051.542069087,32124.3455966322,33811.5271404409,28456.8492674396,27915.4077363202,28658.9128868404,34169.0806444949,35582.2001625789,34016.2480376581,38525.9715112592,40614.0332299252,39369.0066272588,26016.8148241609,25035.7284193513,25496.8762683194,29703.5032519365,25139.140215737,28392.8465038508,29192.4584303181,34618.1803435982,31270.9103037228,30533.4280974251,32648.1197308793,37141.2967406904,31412.0714138804,30385.8290228818,36613.5803500482,34442.9349626177,33928.809451462,32009.9548087516,32390.3957341486,33667.3079531575,29798.4301579186,29050.6459274069,31312.4682528298,38024.0396404413
"CH-CL-41",6205.46597046348,7187.34332510288,7438.90878315675,7267.14615209328,8298.01748735707,9469.56369230436,12940.1288868813,13526.5689523598,16665.9279803468,15787.1273799868,15475.203114046,17071.2774814168,21339.7441495264,13528.4104128194,21450.7527891399,25442.6168038064,22912.773709796,21779.8214911449,15184.0007962483,24452.8740661824,20297.5613955314,18927.0458746247,12947.9218201863,14802.6186668574,16156.0435931214,11694.8934225567,11424.7025192144,7121.54930175622,6449.88057595393,5422.43474600705,2885.93709955272,0,4507.3269212248,4134.18438991004,1057.21526703509,6846.2113045234,22176.2684781874,6564.86099899097,5660.52109559836,23302.4706771759,4528.12448475428,4466.25016802642,3860.8613165289,20000.0994377356,1718.42005649239,3392.45272058254,3664.29795941386,3903.81041191895,4652.96919164487,5038.43682437583,18919.3701979707,32554.8572206437,34714.0027899991,26052.1477334735,29129.1279908742,28885.8442271796,30116.2202446116,31029.7237918028,33515.8657623692,34302.087313656,31861.4526649103,28039.9840624886,27810.1949231974,25887.1582484084,28108.7305073901,29288.0016841334,32339.307552403,33859.3878680554,28552.9730285638,27752.458775648,28330.3411154226,33987.9194068543,35443.6476094968,33358.3005479856,38070.5289954772,40054.5636345793,38748.5796634448,27470.5803246776,26289.5112485964,26907.7686751885,30849.5371343744,25607.589959644,28126.2461935586,28854.6713522127,34402.3330513034,30752.0922263471,31817.2711375671,33616.0641467277,37844.4804366901,32663.6165316541,31557.1907100985,37614.6133382703,34938.5772850944,34470.9932747764,33636.3212432865,33833.669025222,34869.510465665,31429.1233308801,30681.2866638032,31703.0540800233,37156.9501424101
"CH-CL-42",10427.7554213006,11686.5722400052,11886.8284447748,11395.5597080573,12804.7186055306,13972.2107186246,17438.9993463277,17774.4108972828,20995.5871800774,20274.6177207835,19262.2293027528,21574.6649143616,25842.500298873,17483.340290385,25721.304990749,29836.8334526264,27196.19930492,25964.301261535,19688.7018519215,28828.0934699117,24441.8934711774,22538.2628165635,17187.441055193,18947.6549464767,20555.0675851326,16192.8710854694,15922.4683843165,10730.6959830211,10700.7264576147,9549.12721474473,5377.43191281172,4507.3269212248,0,4247.46269115529,5093.40530560994,9387.2410682237,26452.5878634182,8604.26912159273,7628.5176531856,27488.8082957883,6393.55818795221,5424.89588118006,7238.74116820672,24039.1463500123,6214.13894806325,7748.87264283575,8170.96377632674,8375.94106806068,9026.27074293245,9523.61931198603,22786.7215706084,36864.5120514011,39212.8882690523,30397.5777493655,32778.6567224819,32591.484667428,34208.9218913166,35308.6931295287,38023.189758584,38808.8890660822,36315.1469762824,31926.5957241703,32039.7881328983,30152.552321875,32575.0387374272,33766.8561071064,36823.2879867273,38361.9862531053,33049.809331844,32259.3438978985,32827.000125579,38493.3406359336,39950.3372872857,37787.5401364757,42542.9866444987,44503.2229506482,43182.4931615423,31373.6043712216,30342.5106069836,30845.0477701112,34978.1486182618,30031.8192377688,32628.3243675334,33350.0716031992,38905.8811296004,35218.0062973145,35854.0074302928,37850.1152438598,42202.563288751,36723.7574762543,35670.2665296631,41833.8332839309,39363.8563162064,38882.2804048219,37386.8667958278,37748.5876809906,38964.7856485056,35175.2893050757,34427.4312241701,36153.0825556284,41508.7775935542
"CH-CL-43",7719.99451575232,9780.69655219212,9642.35344862216,8442.19395581078,10971.8489729127,12291.9173150283,15700.1465540195,17039.2577122002,19989.9150412294,17942.4100924816,19379.5491520889,19683.8950827781,23906.5403699522,17345.6029264552,22594.5154813333,26966.4727823057,24079.8599287295,25286.1152705713,17804.6483558051,25911.2756999572,23866.0732061265,22894.0528923197,16482.9760491796,18428.5665965521,19324.5854165683,14499.1274780712,14239.4058638496,7230.88861167692,8020.12999366948,6780.59968677899,6777.60021333702,4134.18438991004,4247.46269115529,0,3711.95981589141,5333.21352082333,23329.4359163977,10529.6773489535,9572.88873613758,26795.2833041712,8343.31620574877,7890.64826661741,7994.12954458521,23682.7361745426,5070.05466631428,5728.56880757953,6849.79811893858,7338.61324791255,6821.31267949049,7686.50457630151,22747.4861093426,35797.8965919915,36810.9895160265,29254.5704448919,33039.2029629511,32766.9096897331,33687.2138213789,34336.8002407603,35842.6959499499,36567.1413042094,33620.335329186,31807.2005396296,31214.1434284975,29244.7290841355,30910.5752792629,32011.4521283324,35011.9050302364,36338.9414416145,31137.0082482714,30059.2890966937,30434.8350847197,36205.0533820806,37698.00404662,34984.2991722728,39916.4707283551,41750.5326599482,40374.1257848927,31227.5857030072,29919.7476758853,30640.0403110954,34376.0404696724,28599.3901875636,30307.4034054446,30941.1117454613,36574.6762734762,32589.6082326843,35440.7783030335,36987.2891589523,40962.5088183583,36260.2434016873,35099.322642464,40995.1267044106,37875.9763469893,37456.4726890229,37478.3861359547,37559.9191095598,38420.6145244597,35279.5310188253,34533.7878694441,34560.4953512891,38457.5298447276
"CH-CL-44",5372.84028967105,6677.10041928183,6807.19537843004,6392.48386426218,7832.96728670922,9072.36163081845,12544.5402782528,13462.2648724852,16513.9731233867,15215.9166015842,15673.3057292159,16642.761496758,20908.135079794,13656.0385856832,20667.9158129599,24745.0690760559,22137.7552692902,21725.9103651505,14751.0136220492,23739.4517636688,20275.2874172915,19182.3452519984,12894.4423434057,14805.4797871176,15933.0681303628,11308.0747856588,11040.0035142459,6107.44052292243,5635.40185285546,4535.46825320755,3846.00803548841,1057.21526703509,5093.40530560994,3711.95981589141,0,5802.42376328502,21396.9496645952,7420.72023716288,6556.42497344932,23243.1682393251,5481.80769452721,5502.74965901847,4513.62869202317,20043.6144980948,1389.80211609209,2657.00650526171,3324.88027423252,3720.83855834531,3933.43311517433,4498.12791631594,19059.1355995561,32386.5487422666,34166.0856275506,25860.8844743548,29335.2141764765,29068.7613838807,30102.8593026189,30888.3099317425,33029.9540260664,33799.4455421548,31226.3244147821,28141.6719813306,27710.9689046081,25764.4502829175,27766.5705359367,28920.4559047225,31958.1232431442,33418.8266646871,28139.0256571504,27253.9212633643,27776.9012850639,33471.666037891,34939.0817717013,32694.3671848697,37462.249602522,39412.5343873791,38089.5610828034,27565.3791627417,26306.7356784875,26986.4830398566,30813.1230956718,25331.3249274396,27593.1464439137,28297.1951550832,33874.2544685903,30134.3331545772,31833.5332607219,33505.4000873893,37627.9158216497,32665.3686369796,31529.2838808468,37510.2865364793,34651.2280405834,34201.0897931533,33790.9584796479,33911.1390819976,34847.8352014341,31589.4058944479,30842.9572458706,31384.2213879946,36427.6336075719
"CH-CL-45",4855.43244363845,7627.11923468152,6985.89081691066,4862.55022106356,8659.35816044605,9968.95780034354,12892.5363586629,15443.8569917788,17833.2540625356,14198.684893891,18690.6159746468,16414.4519310328,20417.7891192598,16491.0038330353,17803.3091287912,22372.3806793857,19279.7439654239,23292.4159447926,14647.81765386,21283.9029920887,22057.0390323614,22299.8596249892,14977.5054048239,16999.9057469127,16919.8611175342,11869.7934558517,11653.3120842088,2866.55678311815,5093.16414329273,4234.12628332997,9603.63840653846,6846.2113045234,9387.2410682237,5333.21352082333,5802.42376328502,0,18532.0189076243,12949.2776613775,12179.4034934305,24729.5691388387,11210.2689989739,11305.1388047836,9807.09724785052,22156.7805531245,6237.12975095795,5196.40316030602,6670.23089315546,7311.6006443801,5294.64822781966,6343.85958102158,21664.1328071838,33071.0511482456,32588.0015799885,26569.3108442367,31981.3462951553,31609.4133829653,31651.5915232655,31747.3084905931,31859.8145458929,32512.1411187294,29131.9263939786,30307.2638312025,28864.5214349212,26844.1657882331,27572.8616524726,28549.6237178543,31441.5844583102,32519.5122668705,27511.269811225,26130.3572114683,26291.7075845895,32104.919335119,33621.2068282667,30381.1074991693,35448.5234880972,37154.3822932753,35734.0999288682,29709.2348183065,28094.426308255,29064.0015839926,32229.091890006,25583.7569891799,26242.687437995,26773.3595227838,32426.4278910623,28176.4770356066,33502.1520169651,34481.7959457944,37962.7080338954,34245.548549022,32976.0984398694,38460.4475606002,34631.7936627637,34288.4228943731,36120.4169803486,35856.47611326,36272.5042725142,33978.9015421175,33251.1433082873,31243.5158830723,33613.8540756293
"CH-CL-53",16028.7787358764,15385.5010421149,14856.6137322466,15066.7325874458,14582.5108078139,13995.407958069,11661.1491847464,15290.9459298046,13779.5871066472,7866.15616885042,18986.7885410307,9252.65982548426,8722.64488837297,17743.7502991082,735.022898949727,4164.50874244428,750.610397602972,16508.3841904652,9987.48721983142,3067.30815917663,16590.8830352384,21001.6415949112,15513.8058780778,16100.0933903077,12712.0245095209,12516.466278292,12710.2508748141,16112.4552552448,15761.8832244833,16904.5295286104,23302.7323078297,22176.2684781874,26452.5878634182,23329.4359163977,21396.9496645952,18532.0189076243,0,24179.8884951634,24143.8171481951,17033.9396795165,24110.4607461647,25051.6868763469,21880.4233006037,17690.3524943793,20500.9308021061,18787.5708865447,18819.032075341,18924.663505713,17523.5742817601,17288.3690003257,19016.9577856843,20471.7768625042,14840.9256268244,15680.9927525666,25845.5612686202,25199.6624107814,21966.6520685928,19918.2133328742,14848.7033869491,15235.3688013587,10886.6812928192,22961.8560059769,18650.087198523,17030.8484957561,13653.3777763534,13900.4477661298,15905.1869300856,15988.5988266461,12396.6156242325,10019.666161031,9282.94757867739,14719.3462311618,16220.3700141905,11936.5422689451,17133.6116977368,18680.1888158175,17232.620046648,22453.4211703561,20143.6584134056,21771.465810409,21996.6380859998,13626.8418991017,9550.71379379195,9609.72579012854,14886.3648321956,10132.4246031339,23796.5831759442,22481.4620313962,23725.0417369971,24116.2462449263,22681.4635322839,25806.4576154657,19891.2835544497,19864.232726482,28065.5553265662,26590.7790319844,25311.6035696311,26530.943712527,26018.2411703253,16690.7476840384,15128.2866722158
"CH-CL-35",10234.5893597148,9217.49951648407,10045.7822803304,11314.6257804701,9727.57351264675,10184.489900998,12971.2196796654,11389.8170586446,14710.8946210049,16643.2800180856,11527.1387257138,16851.8784423838,20847.2292945194,10213.5759562818,23513.5019369404,26673.1623228768,24852.0256259249,18880.2875325852,15174.9816076955,25842.2845956985,17289.0523924009,14429.1490939013,10831.4534583484,12087.5027620932,14695.0652635238,11872.2310990925,11637.948981343,12211.0855847798,10319.3708476171,9937.13234844975,3752.3997723658,6564.86099899097,8604.26912159273,10529.6773489535,7420.72023716288,12949.2776613775,24179.8884951634,0,989.262860433603,20365.2812619498,2257.96631188909,3211.78735921542,3184.57901148701,16623.6800136757,6712.88469924383,8007.16191017302,6832.50582610834,6331.8598494305,8637.74266187156,8097.89338422829,15055.1660072615,29983.2208210176,34578.7853441115,23800.9448080914,24573.2738108347,24450.6452947632,26701.4810759889,28332.4780281671,32968.4115308344,33854.297281566,32431.0145226076,24044.9394443744,24948.8546014141,23226.6237791912,26740.6208722766,28049.8904784926,31110.6642725981,32993.2419117493,27644.5229055766,27446.7709445807,28394.0489785047,33642.4916413795,34986.0572393186,34114.6048419295,38315.4064657441,40523.4958578141,39368.4849361273,23526.354346545,22804.2773816689,23065.0715576648,27547.9716906475,23903.1549699245,28051.3858312135,28931.639425775,34131.8454713346,31218.2864130506,28201.9798918989,30682.3520572224,35464.2364103913,29111.7350903808,28192.3824814705,34575.1467302496,33048.3720604981,32480.6460176046,29262.5835961423,29853.4926512685,31407.7934626659,27061.630063225,26319.7535422808,30084.3181283129,38362.0451662469
"CH-CL-36",9741.07724974219,8977.44910505068,9749.37966335879,10843.2014508909,9596.20252652542,10177.2708504778,13131.2614186989,11856.6859634542,15193.3315896966,16727.2897655533,12268.2054348462,17098.7079105673,21164.4735074147,10844.1780362417,23465.1399103879,26764.9995375604,24828.890480689,19526.5317123258,15372.4080831448,25906.8704068658,17941.6531592556,15263.5161554503,11285.4059186046,12653.0083300331,15104.1994673697,11989.5112719802,11744.7986744157,11602.0980912293,9850.39286805393,9368.99086032729,2806.32134541072,5660.52109559836,7628.5176531856,9572.88873613758,6556.42497344932,12179.4034934305,24143.8171481951,989.262860433603,0,21023.39096267,1269.07512714007,2273.13713448818,2591.31569848955,17322.6168741258,5951.69327929734,7361.93379986642,6298.49770159658,5856.56025976323,8099.10720847993,7659.80130683505,15810.7061469282,30621.9782633454,34894.540664336,24380.1710661236,25441.0854823144,25305.0846786589,27440.0841558995,28983.8603662491,33339.10383528,34212.9328897602,32639.4251586771,24848.1778915759,25612.8605839624,23858.785971832,27208.8341452213,28504.1744583008,31572.0042184008,33408.735206068,28051.3955228553,27767.2090862279,28664.3839580465,33986.1230091105,35348.5394186701,34299.6854382813,38583.9800485879,40763.3642349031,39584.3164783056,24322.4206086184,23542.1004958795,23847.8245122376,28274.3241936025,24407.8204495747,28340.6356279579,29201.8077087941,34465.9217330704,31438.5868466812,28967.9446567167,31368.7837620868,36088.2331537114,29871.6481720903,28927.8427853271,35281.0474232414,33603.8168274648,33048.2839912182,30116.9687770838,30664.8484803984,32160.5275584797,27912.5353943847,27168.9489993334,30596.5859209736,38489.282152626
"CH-CL-1/2",19944.8435443883,17297.1959152516,17780.8665669292,19885.7411167112,16158.8475221525,14813.3453831901,11936.8784979165,9783.10145796263,6905.65107201344,12405.4450302685,8994.0798805438,9582.24966475908,8317.69638425873,10183.120081788,16929.871368939,15867.2655611222,17143.2481970132,1524.70782712068,10729.8930108715,15917.6726849373,3082.8316754995,7577.60550289016,10356.8785151595,8542.26055605396,7835.74392760364,12869.1675052435,13078.7041459551,21952.8762979898,19679.5945996618,20735.8391320381,22269.6541877631,23302.4706771759,27488.8082957883,26795.2833041712,23243.1682393251,24729.5691388387,17033.9396795165,20365.2812619498,21023.39096267,0,21870.8495207255,23099.2799747787,20338.4070195036,3870.72438560332,21856.6037277987,21105.8168539533,19959.5141232327,19522.3371567171,20173.5314946566,19190.3001737831,5835.41065304397,9631.19940224734,17674.3200047923,4092.86189714592,8866.14157719851,8250.8787107422,6934.2741601728,7967.81922462201,15347.3271704428,16331.320915616,17755.866129161,6195.86569054894,4590.77337959292,2949.36550887488,8371.72527317474,9700.55428330367,12304.1147889332,14682.0250782771,10199.0324773081,11708.2792990815,13396.9723358391,16384.1379506556,17294.3114072051,19591.2369027947,21811.6019977597,24298.2835878371,23644.6433053471,5624.91878656725,3516.35191117236,4918.88959419947,7582.23561765532,5517.53462700507,12769.3917078049,13802.5102636557,16975.3127539946,16548.8732146661,8772.66421973135,10379.5086245405,15133.5797704516,9527.49254388096,8311.09500393743,14347.5949614497,13097.080562651,12447.5617880611,11884.6613421843,11206.4942570608,11632.1668099325,9978.60109677407,9352.10895273852,10684.3646713213,24314.918102115
"CH-CL-37",9182.22824527665,8777.39400835072,9461.42388841544,10302.7139174399,9529.4472055233,10262.0650124954,13396.1348334726,12506.3851822334,15842.5701164017,16873.6293647186,13238.196956,17448.4765974825,21587.975651515,11693.2909701035,23417.7009092641,26889.6568275157,24810.5123197643,20362.2477881589,15669.0632616034,25998.4693144575,18788.6964737752,16335.8857516253,11924.1739420364,13414.8763184094,15664.4118521267,12210.767764897,11955.3695549414,10863.3578357493,9324.47509522177,8709.14215866527,1642.51307744238,4528.12448475428,6393.55818795221,8343.31620574877,5481.80769452721,11210.2689989739,24110.4607461647,2257.96631188909,1269.07512714007,21870.8495207255,0,1229.27369430184,2230.671207396,18227.479739525,5055.19987772792,6618.977309854,5747.64610917367,5407.71363288693,7500.21775346921,7213.42504385245,16787.3818192538,31433.2996828687,35292.5232547604,25124.1638501245,26545.1039640708,26392.2505252603,28379.892069436,29812.6003285238,33808.5782598999,34666.1521147561,32903.371164294,25871.2323112297,26461.0251126901,24669.537727813,27809.4251293455,29085.3742820227,32158.3102784755,33934.97794986,28573.454193224,28180.5191140431,29012.7637776677,34420.5209827625,35805.4853233982,34531.847990244,38918.2763113575,41059.1627556172,39850.4004911852,25336.9235388077,24484.7264368831,24846.1161215768,29198.030885577,25058.6407859574,28713.5186315021,29549.1311903562,34887.6588745702,31719.2675665876,29941.062227536,32239.6941662789,36876.6717295814,30836.5101630308,29862.5031224274,36174.0788107344,34307.2055479706,33767.5933994442,31201.7260654629,31694.4802538663,33114.8688292882,28993.8407238396,28248.4555375249,31248.3369428278,38643.1104689992
"CH-CL-38",9791.15885753056,9672.33830922695,10289.2594351918,10915.5612626137,10498.7215018449,11306.5588513387,14508.8375789291,13725.7213991949,17060.1713307504,17925.8351321291,14447.9434907785,18586.6104516087,22747.8720672381,12920.6217762741,24351.2376849937,27917.4667382288,25759.9270198047,21591.0801383366,16789.6867551747,27009.5256534384,20016.9882324907,17509.6202768305,13142.4031372898,14643.5497882423,16865.9212779393,13308.8812890057,13049.805366802,11266.6120587391,9961.87903301078,9225.33713132092,1876.73439062416,4466.25016802642,5424.89588118006,7890.64826661741,5502.74965901847,11305.1388047836,25051.6868763469,3211.78735921542,2273.13713448818,23099.2799747787,1229.27369430184,0,3247.3975625861,19450.5847237254,5385.73509669701,7087.06392941151,6432.18101676975,6187.44952068012,8098.05495302151,7951.60904949167,17996.5162263024,32662.5538448855,36437.4635442876,26350.7349129015,27702.2337420789,27559.4658128205,29598.5899103396,31041.776597019,34978.136595851,35830.298663612,33994.8509723065,27067.5992541451,27689.5798288313,25898.8090803405,29014.8065001944,30286.2703202843,33359.7697897965,35121.1510207245,29759.787940893,29333.4123660709,30141.3950419331,35578.4862264793,36970.5611921936,35608.0609175192,40037.6073330761,42161.7009727128,40940.16830291,26536.2245718625,25702.5853971238,26050.5406000086,30419.4773863343,26273.9353178763,29851.6349064943,30677.0948317493,36041.1556200906,32818.6804604438,31152.7891996383,33467.1259591702,38105.3723283542,32050.2506058181,31082.207662256,37399.7233328135,35529.0402706663,34991.3161568042,32370.6147026902,32888.8960089993,34331.0335964639,30164.4914713432,29420.0248538569,32462.8542561642,39678.9487160652
